msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
886.46 1.38 NA NA 881.69 1.78 NA NA 894.64 NA NA
380.96 1.6 NA NA 380.44 1.87 NA NA 419.08 NA NA
741.15 1.46 NA NA 733.86 1.63 NA NA 730.55 NA NA
667.32 1.63 NA NA 669.64 1.86 NA NA 692.98 NA NA
908.16 1.6 NA NA 911.62 1.79 NA NA 928.09 NA NA
874.45 1.39 NA NA 881.67 1.53 NA NA 910.37 NA NA
916.32 1.73 NA NA 910.38 2 NA NA 920.05 NA NA
857.96 1.73 NA NA 857.86 1.95 NA NA 898.01 NA NA
503.47 1.41 NA NA 503.74 10.22 NA NA 520.58 NA NA
881.62 1.75 NA NA 898.8 19.66 NA NA 901.79 NA NA
582.45 1.39 NA NA 581.52 1.28 NA NA 588.5 NA NA
437.93 1.78 NA NA 441.35 27.79 NA NA 455.81 NA NA
896.8 1.78 NA NA 887.82 1.97 NA NA 912.86 NA NA
865.48 1.77 NA NA 867.08 27.71 NA NA 894.9 NA NA
838.12 1.45 NA NA 828.62 1.58 NA NA 848.38 NA NA
783.14 1.65 NA NA 782.53 1.9 NA NA 799.86 NA NA
863.25 1.37 NA NA 868.52 1.26 NA NA 869.11 NA NA
857.18 1.72 NA NA 857.38 1.91 NA NA 873.4 NA NA
824.16 1.57 NA NA 838.98 10.75 NA NA 843.52 NA NA
863.93 1.55 NA NA 862.76 14.82 NA NA 875.97 NA NA
877.36 1.89 NA NA 872.42 2.16 NA NA 879.87 NA NA
746.91 1.63 NA NA 743.5 1.81 NA NA 756.5 NA NA
898.52 1.82 NA NA 903.94 2.07 NA NA 905.49 NA NA
893.45 1.8 NA NA 890.48 2.08 NA NA 888.46 NA NA
868.5 1.69 NA NA 878.05 2.3 NA NA 895.29 NA NA
446.67 1.4 NA NA 443.24 1.51 NA NA 453.54 NA NA
881.91 1.23 NA NA 862.95 1.3 NA NA 879.93 NA NA
869.43 1.65 NA NA 870.41 1.88 NA NA 875.89 NA NA
882.82 1.7 NA NA 898.22 1.97 NA NA 902.86 NA NA
872.92 1.69 NA NA 852.78 1.92 NA NA 875.77 NA NA
890.36 1.72 NA NA 901.69 1.99 NA NA 909.41 NA NA
830.87 1.56 NA NA 846.47 1.86 NA NA 877.94 NA NA
881.66 1.68 NA NA 876.19 1.96 NA NA 890.16 NA NA
823.65 1.69 NA NA 823.51 1.86 NA NA 849.48 NA NA
721.7 1.45 NA NA 711.11 1.49 NA NA 732.68 NA NA
883.73 1.63 NA NA 885.13 1.98 NA NA 907.67 NA NA
805.84 1.42 NA NA 809.73 1.61 NA NA 819.13 NA NA
895.58 1.45 NA NA 895.76 23.16 NA NA 930.94 NA NA
854.89 1.41 NA NA 853.87 1.57 NA NA 866.95 NA NA
529.23 1.59 NA NA 527.97 1.86 NA NA 538.89 NA NA
818.46 1.82 NA NA 817.76 1.94 NA NA 839.68 NA NA
520.67 1.7 NA NA 519.67 1.86 NA NA 534.93 NA NA
886.35 1.48 NA NA 885.5 1.69 NA NA 926.42 NA NA
836.25 1.76 NA NA 836.53 2.09 NA NA 855.71 NA NA
870.3 1.34 NA NA 883.46 1.49 NA NA 877.65 NA NA
734.54 1.64 NA NA 745.2 1.93 NA NA 756.34 NA NA
885.9 1.67 NA NA 882.22 1.89 NA NA 907.72 NA NA
509.62 1.77 NA NA 506.96 2.06 NA NA 555.78 NA NA
875.32 1.72 NA NA 876.21 1.96 NA NA 909.15 NA NA
890.33 1.7 NA NA 890.36 2.14 NA NA 903.34 NA NA
746.33 1.95 NA NA 757.89 40.35 NA NA 779.03 NA NA
749.73 1.61 NA NA 744.34 2.4 NA NA 767.79 NA NA
576.71 1.64 NA NA 574.84 19.45 NA NA 593.76 NA NA
885.57 1.68 NA NA 884.9 1.81 NA NA 902.57 NA NA
496.21 1.47 NA NA 494.41 1.65 NA NA 524.67 NA NA
452.19 1.83 NA NA 450.75 2.16 NA NA 478.92 NA NA
493.98 1.61 NA NA 497.33 1.78 NA NA 521.78 NA NA
893.1 1.41 NA NA 896.12 1.63 NA NA 910.77 NA NA
