msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
1.3 0.47 NA NA 1.3 0.39 NA NA 1.4 NA NA
1.34 0.49 NA NA 1.28 0.56 NA NA 1.5 NA NA
1.58 0.49 NA NA 1.46 0.43 NA NA 1.51 NA NA
0.49 0.49 NA NA 0.38 0.41 NA NA 0.41 NA NA
1.5 0.46 NA NA 1.36 0.39 NA NA 1.55 NA NA
1.34 0.45 NA NA 1.39 0.47 NA NA 1.39 NA NA
1.25 0.6 NA NA 1.32 0.41 NA NA 1.5 NA NA
1.3 0.48 NA NA 1.48 0.43 NA NA 1.52 NA NA
1.33 0.48 NA NA 1.51 0.44 NA NA 1.6 NA NA
1.33 2.88 NA NA 1.32 0.46 NA NA 1.51 NA NA
1.29 0.45 NA NA 1.29 0.55 NA NA 1.59 NA NA
1.25 0.46 NA NA 1.43 0.52 NA NA 1.56 NA NA
1.43 0.47 NA NA 1.38 0.4 NA NA 1.46 NA NA
1.27 0.6 NA NA 1.41 0.46 NA NA 1.58 NA NA
1.36 0.5 NA NA 1.35 0.42 NA NA 1.52 NA NA
1.38 0.58 NA NA 1.43 0.39 NA NA 1.41 NA NA
1.31 0.54 NA NA 1.43 0.41 NA NA 1.48 NA NA
1.36 0.46 NA NA 1.35 0.39 NA NA 1.48 NA NA
1.31 0.46 NA NA 1.47 0.41 NA NA 1.52 NA NA
1.38 0.49 NA NA 1.39 0.52 NA NA 1.62 NA NA
1.26 0.46 NA NA 1.34 0.39 NA NA 1.6 NA NA
1.27 0.46 NA NA 1.29 0.39 NA NA 1.48 NA NA
1.25 0.52 NA NA 1.4 0.42 NA NA 1.47 NA NA
1.37 0.54 NA NA 1.35 0.44 NA NA 1.45 NA NA
1.3 0.48 NA NA 1.34 0.58 NA NA 1.6 NA NA
1.29 0.45 NA NA 1.49 0.4 NA NA 1.49 NA NA
1.29 0.56 NA NA 1.41 0.44 NA NA 1.57 NA NA
1.23 0.48 NA NA 1.56 0.45 NA NA 1.47 NA NA
1.26 0.48 NA NA 1.41 0.4 NA NA 1.67 NA NA
1.29 0.46 NA NA 1.47 0.46 NA NA 1.51 NA NA
1.38 0.46 NA NA 1.49 0.4 NA NA 1.59 NA NA
1.31 0.46 NA NA 1.48 0.41 NA NA 1.66 NA NA
1.41 0.56 NA NA 1.38 0.4 NA NA 1.49 NA NA
1.41 0.54 NA NA 1.39 0.4 NA NA 1.56 NA NA
1.37 0.53 NA NA 1.5 0.5 NA NA 1.56 NA NA
1.39 0.56 NA NA 1.45 0.53 NA NA 1.55 NA NA
1.29 0.59 NA NA 1.48 0.5 NA NA 1.55 NA NA
1.29 0.44 NA NA 1.28 0.41 NA NA 1.64 NA NA
1.38 0.45 NA NA 1.47 0.44 NA NA 1.5 NA NA
1.33 0.46 NA NA 1.39 0.41 NA NA 1.52 NA NA
1.27 0.5 NA NA 1.37 0.45 NA NA 1.51 NA NA
1.45 0.53 NA NA 1.44 0.52 NA NA 1.58 NA NA
1.27 0.45 NA NA 1.37 0.44 NA NA 1.49 NA NA
1.33 0.48 NA NA 1.4 0.4 NA NA 1.45 NA NA
1.41 0.45 NA NA 1.49 0.41 NA NA 1.59 NA NA
1.43 0.53 NA NA 1.45 0.42 NA NA 1.56 NA NA
1.31 0.6 NA NA 1.38 0.53 NA NA 1.57 NA NA
1.32 0.45 NA NA 1.37 0.45 NA NA 1.44 NA NA
1.3 0.51 NA NA 1.35 0.47 NA NA 1.6 NA NA
1.3 0.46 NA NA 1.55 0.48 NA NA 1.47 NA NA
1.37 0.61 NA NA 1.39 0.43 NA NA 1.64 NA NA
1.31 0.52 NA NA 1.33 0.42 NA NA 1.45 NA NA
1.33 0.54 NA NA 1.45 0.49 NA NA 1.5 NA NA
1.43 0.53 NA NA 1.52 0.41 NA NA 1.48 NA NA
1.29 0.5 NA NA 1.38 0.44 NA NA 1.49 NA NA
1.29 0.47 NA NA 1.34 0.41 NA NA 1.51 NA NA
1.35 0.48 NA NA 1.42 0.57 NA NA 1.61 NA NA
1.45 0.48 NA NA 1.41 0.59 NA NA 1.56 NA NA
1.41 0.5 NA NA 1.44 0.46 NA NA 1.49 NA NA
1.21 0.46 NA NA 1.4 0.53 NA NA 1.71 NA NA
1.32 0.5 NA NA 1.51 0.39 NA NA 1.54 NA NA
1.21 0.45 NA NA 1.46 0.42 NA NA 1.72 NA NA
1.39 0.53 NA NA 1.61 0.52 NA NA 1.59 NA NA
1.35 0.51 NA NA 1.58 0.48 NA NA 1.64 NA NA
1.25 0.57 NA NA 1.45 0.52 NA NA 1.65 NA NA
1.31 0.47 NA NA 1.44 0.45 NA NA 1.57 NA NA
1.28 0.48 NA NA 1.28 0.43 NA NA 1.47 NA NA
1.4 0.55 NA NA 1.28 0.43 NA NA 1.46 NA NA
1.22 0.61 NA NA 1.32 0.41 NA NA 1.45 NA NA
1.29 0.58 NA NA 1.55 0.53 NA NA 1.45 NA NA
1.25 0.45 NA NA 1.56 0.39 NA NA 1.49 NA NA
1.36 0.51 NA NA 1.43 0.44 NA NA 1.7 NA NA
1.3 0.57 NA NA 1.41 0.42 NA NA 1.56 NA NA
1.33 0.45 NA NA 1.41 0.39 NA NA 1.49 NA NA
1.29 0.5 NA NA 1.6 0.57 NA NA 1.59 NA NA
1.29 0.55 NA NA 1.42 0.41 NA NA 1.5 NA NA
1.2 0.56 NA NA 1.5 0.41 NA NA 1.63 NA NA
1.28 0.63 NA NA 1.24 0.4 NA NA 1.52 NA NA
1.28 0.67 NA NA 1.42 0.43 NA NA 1.5 NA NA
1.32 0.47 NA NA 1.42 0.44 NA NA 1.48 NA NA
1.34 0.55 NA NA 1.47 0.52 NA NA 1.43 NA NA
1.36 0.61 NA NA 1.48 0.41 NA NA 1.47 NA NA
1.38 0.6 NA NA 1.43 0.39 NA NA 1.47 NA NA
1.33 0.45 NA NA 1.41 0.54 NA NA 1.6 NA NA
1.28 0.48 NA NA 1.54 0.57 NA NA 1.48 NA NA
1.27 0.5 NA NA 1.39 0.56 NA NA 1.63 NA NA
1.54 0.59 NA NA 1.48 0.62 NA NA 1.49 NA NA
1.4 0.58 NA NA 1.45 0.47 NA NA 1.52 NA NA
1.31 0.47 NA NA 1.35 0.42 NA NA 1.47 NA NA
1.27 0.45 NA NA 1.37 0.43 NA NA 1.53 NA NA
1.27 0.44 NA NA 1.45 0.56 NA NA 1.44 NA NA
1.47 0.58 NA NA 1.45 0.42 NA NA 1.71 NA NA
1.22 0.6 NA NA 1.41 0.41 NA NA 1.59 NA NA
1.34 0.48 NA NA 1.45 0.39 NA NA 1.57 NA NA
1.4 0.53 NA NA 1.48 0.45 NA NA 1.63 NA NA
1.37 0.51 NA NA 1.43 0.49 NA NA 1.64 NA NA
1.38 0.5 NA NA 1.43 0.55 NA NA 1.56 NA NA
1.26 0.45 NA NA 1.51 0.43 NA NA 1.62 NA NA
1.3 0.5 NA NA 1.44 0.53 NA NA 1.42 NA NA
1.51 0.54 NA NA 1.57 0.4 NA NA 1.61 NA NA
