msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.46 0.84 NA NA 3600.35 0.54 NA NA 3600.28 NA NA
3600.29 1.29 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.38 0.97 NA NA 3600.37 0.57 NA NA 3600.38 NA NA
3600.37 0.93 NA NA 3600.38 0.54 NA NA 3600.37 NA NA
3600.37 0.87 NA NA 3600.28 0.45 NA NA 3600.29 NA NA
3600.28 1.23 NA NA 3600.28 0.46 NA NA 3600.31 NA NA
3600.36 0.86 NA NA 3600.28 0.46 NA NA 3600.31 NA NA
3600.3 0.87 NA NA 3600.28 0.64 NA NA 3600.36 NA NA
3600.29 0.87 NA NA 3600.29 0.54 NA NA 3600.37 NA NA
3600.29 0.85 NA NA 3600.29 0.46 NA NA 3600.28 NA NA
3600.29 0.95 NA NA 3600.28 0.59 NA NA 3600.38 NA NA
3600.3 0.87 NA NA 3600.31 0.47 NA NA 3600.29 NA NA
3600.28 0.88 NA NA 3600.28 0.45 NA NA 3600.34 NA NA
3600.38 0.95 NA NA 3600.38 0.54 NA NA 3600.37 NA NA
3600.39 0.94 NA NA 3600.28 0.45 NA NA 3600.29 NA NA
3600.38 0.85 NA NA 3600.36 0.47 NA NA 3600.28 NA NA
3600.28 0.9 NA NA 3600.29 0.47 NA NA 3600.28 NA NA
3600.39 0.94 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.28 0.86 NA NA 3600.37 0.45 NA NA 3600.28 NA NA
3600.3 0.87 NA NA 3600.28 0.46 NA NA 3600.29 NA NA
3600.29 0.83 NA NA 3600.29 0.44 NA NA 3600.28 NA NA
3600.29 0.87 NA NA 3600.29 0.46 NA NA 3600.29 NA NA
3600.37 1.32 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.3 0.9 NA NA 3600.28 0.46 NA NA 3600.34 NA NA
3600.28 0.83 NA NA 3600.3 0.45 NA NA 3600.28 NA NA
3600.3 0.85 NA NA 3600.7 0.45 NA NA 3600.27 NA NA
3600.38 0.96 NA NA 3600.37 0.47 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.46 NA NA 3600.4 NA NA
3600.28 0.88 NA NA 3600.29 0.46 NA NA 3600.28 NA NA
3600.39 0.95 NA NA 3600.38 0.55 NA NA 3600.37 NA NA
3600.37 0.96 NA NA 3600.38 0.55 NA NA 3600.32 NA NA
3600.34 0.95 NA NA 3600.39 0.55 NA NA 3600.38 NA NA
3600.37 0.95 NA NA 3600.37 0.55 NA NA 3600.35 NA NA
3600.36 0.97 NA NA 3600.38 0.58 NA NA 3600.4 NA NA
3600.38 0.92 NA NA 3600.28 0.75 NA NA 3600.28 NA NA
3600.37 0.94 NA NA 3600.37 1.14 NA NA 3601.48 NA NA
3600.29 1.21 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.29 0.45 NA NA 3600.28 NA NA
3600.38 0.96 NA NA 3600.4 0.46 NA NA 3600.28 NA NA
3600.37 1.02 NA NA 3600.37 0.55 NA NA 3600.37 NA NA
3600.28 0.85 NA NA 3600.36 0.57 NA NA 3600.38 NA NA
3600.37 0.85 NA NA 3600.28 0.46 NA NA 3600.29 NA NA
3600.36 0.94 NA NA 3600.38 0.54 NA NA 3600.37 NA NA
3600.29 0.85 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.28 0.86 NA NA 3600.28 0.47 NA NA 3600.37 NA NA
3600.39 1.35 NA NA 3600.38 0.59 NA NA 3600.38 NA NA
3600.28 0.82 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.29 0.85 NA NA 3600.27 0.47 NA NA 3600.28 NA NA
3600.28 0.83 NA NA 3600.29 0.47 NA NA 3600.28 NA NA
3600.35 0.86 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.28 0.94 NA NA 3600.31 0.48 NA NA 3600.4 NA NA
3600.36 0.88 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.39 0.95 NA NA 3600.38 0.56 NA NA 3600.28 NA NA
3600.39 0.95 NA NA 3600.37 0.55 NA NA 3600.32 NA NA
3600.38 0.86 NA NA 3600.29 0.47 NA NA 3600.35 NA NA
3600.29 1.15 NA NA 3600.29 0.47 NA NA 3600.29 NA NA
3600.38 0.94 NA NA 3600.38 0.57 NA NA 3600.3 NA NA
3600.28 1.12 NA NA 3600.3 0.48 NA NA 3600.31 NA NA
3600.29 0.88 NA NA 3600.29 0.51 NA NA 3600.4 NA NA
3600.29 0.83 NA NA 3600.37 0.48 NA NA 3600.37 NA NA
3600.28 0.84 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.29 0.52 NA NA 3600.28 NA NA
3600.37 0.93 NA NA 3600.38 0.56 NA NA 3600.38 NA NA
3600.33 0.85 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.36 1 NA NA 3600.39 0.47 NA NA 3600.29 NA NA
3600.38 0.94 NA NA 3600.38 0.45 NA NA 3600.28 NA NA
3600.29 0.85 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.37 0.94 NA NA 3600.38 0.55 NA NA 3600.38 NA NA
3600.38 0.9 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.28 0.83 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.96 NA NA 3600.38 0.55 NA NA 3600.45 NA NA
3600.28 0.86 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.46 NA NA 3600.29 NA NA
3600.28 0.84 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.29 0.86 NA NA 3600.28 0.49 NA NA 3600.3 NA NA
3600.29 0.85 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.29 0.85 NA NA 3600.27 0.46 NA NA 3600.36 NA NA
3600.29 0.87 NA NA 3600.38 0.57 NA NA 3600.38 NA NA
3600.28 0.85 NA NA 3600.29 0.45 NA NA 3600.28 NA NA
3600.3 1.01 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.28 0.87 NA NA 3600.28 0.46 NA NA 3600.29 NA NA
3600.28 0.83 NA NA 3600.36 0.48 NA NA 3600.29 NA NA
3600.38 0.96 NA NA 3600.38 0.57 NA NA 3600.39 NA NA
3600.3 0.85 NA NA 3600.29 0.46 NA NA 3600.35 NA NA
3600.28 0.88 NA NA 3600.28 0.47 NA NA 3600.36 NA NA
3600.36 0.97 NA NA 3600.38 0.56 NA NA 3600.38 NA NA
3600.38 0.93 NA NA 3600.38 0.54 NA NA 3600.38 NA NA
3600.28 0.87 NA NA 3600.28 0.48 NA NA 3600.29 NA NA
3600.29 0.85 NA NA 3600.28 0.45 NA NA 3600.29 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.29 9.89 NA NA 3600.41 0.46 NA NA 3600.31 NA NA
3600.38 0.92 NA NA 3600.29 0.47 NA NA 3600.29 NA NA
3600.36 0.98 NA NA 3600.38 0.56 NA NA 3600.38 NA NA
3600.28 0.96 NA NA 3600.36 0.56 NA NA 3600.39 NA NA
3600.31 0.95 NA NA 3600.3 0.79 NA NA 3600.29 NA NA
3600.28 0.86 NA NA 3600.29 0.45 NA NA 3600.38 NA NA
3600.29 0.9 NA NA 3600.29 0.47 NA NA 3600.29 NA NA
