msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 248.14 229.79 NA NA 269.72 114.73 NA 255.95 199.59
NA NA 244.03 204.66 NA NA 274.09 126.09 NA 258.07 149.92
NA NA 246.91 214.31 NA NA 269.61 128.32 NA 256.95 179.79
NA NA 245.18 210.38 NA NA 272.05 114.71 NA 255.39 213.8
NA NA 243.49 242.91 NA NA 274.31 123.78 NA 259.08 248.58
NA NA 248.67 233.56 NA NA 274.38 133.76 NA 256.54 174.51
NA NA 247.42 250.19 NA NA 276.86 123.68 NA 257.62 212
NA NA 251.02 261.68 NA NA 275.08 122.96 NA 251.97 210.2
NA NA 254.47 255.86 NA NA 272.6 126.95 NA 258.16 168.09
NA NA 249.77 247.22 NA NA 275.35 121.98 NA 256.74 171.67
NA NA 248.01 257.06 NA NA 273.69 137.37 NA 258.51 170.65
NA NA 245.78 202.72 NA NA 271.66 136.17 NA 258.15 174.16
NA NA 248.27 220.34 NA NA 271.21 118.32 NA 260.62 175.49
NA NA 249.36 254.67 NA NA 272.42 130.53 NA 260.95 182.55
NA NA 248.87 256.19 NA NA 277.2 117.31 NA 255.26 170.15
NA NA 249.27 251.04 NA NA 276.61 118.43 NA 253.92 173.12
NA NA 251.71 234.46 NA NA 270.52 99.24 NA 256.57 253.43
NA NA 250.01 207.97 NA NA 275.63 102.72 NA 258.58 176.85
NA NA 246.87 213.27 NA NA 273.46 130.65 NA 257 173.37
NA NA 246.8 227.76 NA NA 273.23 136.41 NA 256.07 234.91
NA NA 248.36 212.52 NA NA 279.4 119.79 NA 256.33 173.9
NA NA 245.76 254.47 NA NA 272.99 126.56 NA 258.7 176.23
NA NA 250.16 212.88 NA NA 271.91 127.04 NA 256.91 175.44
NA NA 252.19 211.93 NA NA 274.1 120.7 NA 260.95 150.12
NA NA 251.52 196.95 NA NA 276.27 120.76 NA 256.76 169.36
NA NA 340.7 1975.33 NA NA 275.54 128.98 NA 255.61 177.73
NA NA 249.35 240.99 NA NA 272.26 133.83 NA 256 172.76
NA NA 245.94 207.55 NA NA 273.33 116.78 NA 255.52 176.89
NA NA 250.06 241.78 NA NA 275.95 126.51 NA 261.01 162.54
NA NA 250.68 237.56 NA NA 275.62 124.19 NA 254.83 195.17
NA NA 244.85 263.51 NA NA 276.73 99.32 NA 258.03 154.35
NA NA 249.91 219.58 NA NA 274.84 125.46 NA 255.42 153.61
NA NA 247.89 206.79 NA NA 268.64 132.21 NA 259 172.38
NA NA 248.91 221.32 NA NA 272.93 133.47 NA 257.95 169.83
NA NA 245.29 197.56 NA NA 271.63 92.99 NA 256.52 163.61
NA NA 247.57 205.95 NA NA 275.97 129.61 NA 255.52 158.53
NA NA 248.35 216.46 NA NA 276.48 132.43 NA 250.97 172.07
NA NA 241.3 247.03 NA NA 271.34 132.78 NA 255.34 175.63
NA NA 243.76 206.6 NA NA 276.67 130.61 NA 256.39 199.97
NA NA 251.3 239.65 NA NA 273.95 93.68 NA 257.98 170.3
NA NA 249.32 232.5 NA NA 276.75 125.09 NA 259.09 178.58
NA NA 250.29 203.04 NA NA 270.2 97.1 NA 256.41 189.66
NA NA 253.83 256.21 NA NA 277.42 134.77 NA 258.88 176.27
NA NA 248.25 244.63 NA NA 276.68 122.11 NA 258.75 198.61
NA NA 250.6 223.23 NA NA 274.57 126.94 NA 256.1 172.94
NA NA 244.28 252.83 NA NA 277.09 128.16 NA 258.77 166.49
NA NA 243.19 265.31 NA NA 274.58 98.2 NA 257.65 174.41
NA NA 246.3 204.24 NA NA 274.54 93.17 NA 256.5 175.69
NA NA 324.48 256.14 NA NA 268.78 123.07 NA 256.54 171.04
NA NA 249.12 243.35 NA NA 274.58 135.92 NA 259.61 166.42
NA NA 252.23 251.29 NA NA 273.98 118.65 NA 258.2 172.32
NA NA 244.4 233.29 NA NA 275.03 108.83 NA 257.28 179.68
NA NA 247.61 247.63 NA NA 271.49 136.51 NA 260.17 167.02
NA NA 246.83 248.03 NA NA 274.65 133.41 NA 258.1 259.26
NA NA 249.26 200.64 NA NA 273.89 115.93 NA 259.57 196.92
NA NA 247.15 198.11 NA NA 274.94 122.14 NA 257.71 190.03
NA NA 248.37 236.67 NA NA 273.24 123.94 NA 257.18 156.77
NA NA 247.16 206.3 NA NA 273.32 133.19 NA 255.08 169.91
NA NA 247.05 234.81 NA NA 274.96 131.58 NA 253.06 208
NA NA 246.08 204.32 NA NA 274.65 131.88 NA 254.9 173.02
NA NA 247.24 262.94 NA NA 274.44 130.18 NA 257.32 154.82
NA NA 245.91 238.61 NA NA 274.93 135.6 NA 257.67 268.06
NA NA 248.89 244.07 NA NA 273.61 124.37 NA 257.7 189.27
NA NA 247.79 192.4 NA NA 275.08 128.34 NA 260.22 156.87
NA NA 248.83 243.94 NA NA 276.42 111.7 NA 259.08 171.65
NA NA 249.77 201.91 NA NA 272.87 92.38 NA 259.7 172.56
NA NA 249.24 203.72 NA NA 268.27 125.98 NA 257.42 188.73
NA NA 244.07 194.78 NA NA 272.95 128.23 NA 258.8 177.06
NA NA 248.42 248.39 NA NA 274.39 130.68 NA 257.05 174.98
NA NA 249.57 213.64 NA NA 275.21 125.86 NA 258.74 176.67
NA NA 248.68 256.34 NA NA 270.62 109.07 NA 257.76 193.91
NA NA 248.42 276.68 NA NA 274.63 111.93 NA 257.35 169.33
NA NA 248.06 199.96 NA NA 272.06 90.03 NA 260.18 151.53
NA NA 247.55 262.75 NA NA 267.24 127.5 NA 258.33 266.09
NA NA 248.42 246.65 NA NA 274.47 131.27 NA 256.52 177.63
NA NA 251.15 256.36 NA NA 277.29 130.26 NA 256.13 149.33
NA NA 248.02 247.98 NA NA 275.91 131.61 NA 257.42 172.68
NA NA 248.91 206.98 NA NA 272.49 119.67 NA 253.43 170.3
NA NA 245.98 197.93 NA NA 274.93 127.88 NA 256.34 184.96
NA NA 241.71 249.36 NA NA 268.77 121.21 NA 258.57 173.38
NA NA 248.64 204.82 NA NA 273.27 116.22 NA 255.92 184.28
NA NA 247.79 267.58 NA NA 275.85 122.01 NA 258.78 158.4
NA NA 250.79 250.89 NA NA 274.95 126.96 NA 258.04 150.34
