msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
4.39 0.58 NA NA 3.82 0.37 NA NA 3.96 NA NA
7.74 0.65 NA NA 4.18 0.38 NA NA 4.64 NA NA
4.15 5.76 NA NA 4.02 0.37 NA NA 4.11 NA NA
29.62 0.54 NA NA 29.14 0.37 NA NA 29.45 NA NA
4.74 0.69 NA NA 3.89 0.47 NA NA 4.17 NA NA
7.64 5.93 NA NA 4.07 0.38 NA NA 4.08 NA NA
20.51 5.8 NA NA 19.26 0.39 NA NA 19.54 NA NA
14.48 0.55 NA NA 13.86 0.36 NA NA 14.19 NA NA
1772.27 5.67 NA NA 3.74 0.38 NA NA 4.02 NA NA
32.89 0.61 NA NA 31.63 0.37 NA NA 31.82 NA NA
4 0.52 NA NA 3.64 0.37 NA NA 3.98 NA NA
4.19 0.68 NA NA 3.93 0.37 NA NA 4.3 NA NA
4.34 0.57 NA NA 3.75 0.49 NA NA 4.02 NA NA
4.41 0.62 NA NA 3.78 0.46 NA NA 4.14 NA NA
27.6 0.68 NA NA 27.4 0.47 NA NA 27.63 NA NA
27.71 0.66 NA NA 26.7 0.47 NA NA 26.86 NA NA
4.3 0.54 NA NA 3.94 0.47 NA NA 4.38 NA NA
132.24 5.88 NA NA 3.81 0.48 NA NA 4.04 NA NA
1834.4 5.88 NA NA 19.16 0.51 NA NA 19.24 NA NA
18.52 0.51 NA NA 17.58 0.39 NA NA 17.91 NA NA
1688.35 5.83 NA NA 18.36 0.37 NA NA 18.61 NA NA
10.04 0.66 NA NA 9.49 0.43 NA NA 10.04 NA NA
21.63 0.6 NA NA 20.79 0.45 NA NA 21.1 NA NA
1966.3 5.62 NA NA 13.65 0.43 NA NA 14.23 NA NA
17.7 0.58 NA NA 17.28 0.37 NA NA 17.66 NA NA
1656.64 0.54 NA NA 28.73 0.38 NA NA 28.48 NA NA
4.35 5.88 NA NA 3.75 0.37 NA NA 3.94 NA NA
5.82 0.59 NA NA 4.94 0.37 NA NA 4.55 NA NA
24.64 5.48 NA NA 24.17 0.37 NA NA 24.42 NA NA
9.6 5.41 NA NA 8.16 0.42 NA NA 8.73 NA NA
1802.25 5.6 NA NA 14.18 0.39 NA NA 14.26 NA NA
14.32 5.34 NA NA 14.14 0.37 NA NA 14.41 NA NA
1610.51 5.8 NA NA 8.14 0.39 NA NA 8.51 NA NA
5.28 0.55 NA NA 3.73 0.38 NA NA 4.21 NA NA
9.76 0.55 NA NA 9.12 0.37 NA NA 9.2 NA NA
4.5 0.53 NA NA 3.71 0.38 NA NA 4.25 NA NA
28.46 0.55 NA NA 28.02 0.38 NA NA 28.27 NA NA
17.59 0.52 NA NA 17.22 0.37 NA NA 17.81 NA NA
20.29 0.64 NA NA 17.42 0.39 NA NA 17.74 NA NA
4.56 0.55 NA NA 3.61 0.37 NA NA 3.98 NA NA
3.97 0.58 NA NA 3.9 0.38 NA NA 4.05 NA NA
4.43 0.61 NA NA 3.68 0.37 NA NA 3.9 NA NA
4.35 5.63 NA NA 3.88 0.37 NA NA 4.22 NA NA
5.04 5.77 NA NA 3.83 0.37 NA NA 4.24 NA NA
1754.65 5.58 NA NA 15.03 0.37 NA NA 15.11 NA NA
20.12 0.56 NA NA 19.31 0.39 NA NA 19.72 NA NA
1774.35 5.81 NA NA 5.88 0.47 NA NA 6.17 NA NA
18.1 0.59 NA NA 17.54 0.39 NA NA 18.07 NA NA
4.6 0.61 NA NA 3.86 0.37 NA NA 4.32 NA NA
5.08 5.7 NA NA 3.95 0.38 NA NA 4.43 NA NA
4.62 5.82 NA NA 3.74 0.39 NA NA 3.95 NA NA
13.05 5.56 NA NA 12.49 0.37 NA NA 12.69 NA NA
1666.41 6.22 NA NA 3.83 0.51 NA NA 4.13 NA NA
17.57 0.54 NA NA 16.49 0.38 NA NA 16.82 NA NA
1719.65 5.57 NA NA 43.72 0.36 NA NA 44.18 NA NA
29.31 5.82 NA NA 28.73 0.49 NA NA 28.94 NA NA
4.49 0.64 NA NA 3.87 0.49 NA NA 4.26 NA NA
8.71 0.61 NA NA 8.06 0.49 NA NA 8.07 NA NA
14.44 5.75 NA NA 14.09 0.47 NA NA 14.39 NA NA
4.63 0.64 NA NA 4.26 0.47 NA NA 4.44 NA NA
16.95 0.6 NA NA 16.35 0.39 NA NA 16.78 NA NA
12.72 0.59 NA NA 11.91 0.37 NA NA 12.29 NA NA
4.73 0.52 NA NA 4.1 0.37 NA NA 4.48 NA NA
5.32 0.59 NA NA 4.73 0.39 NA NA 5.14 NA NA
3.75 0.55 NA NA 3.8 0.39 NA NA 4.07 NA NA
4.14 0.56 NA NA 3.83 0.37 NA NA 4.09 NA NA
33.93 0.56 NA NA 33.5 0.38 NA NA 33.8 NA NA
18.48 0.56 NA NA 17.83 0.37 NA NA 17.8 NA NA
13.01 5.42 NA NA 12.14 0.47 NA NA 12.37 NA NA
5.08 0.64 NA NA 4.17 0.48 NA NA 4.4 NA NA
25.93 0.49 NA NA 25.52 0.38 NA NA 25.83 NA NA
4.31 5.93 NA NA 3.79 0.49 NA NA 4.07 NA NA
18.79 0.64 NA NA 17.76 0.48 NA NA 17.92 NA NA
33.95 0.6 NA NA 33.22 0.37 NA NA 33.69 NA NA
47.89 0.83 NA NA 47.82 0.37 NA NA 47.73 NA NA
4.92 0.64 NA NA 4.39 0.48 NA NA 4.83 NA NA
1877.86 5.78 NA NA 22.87 0.47 NA NA 23.39 NA NA
4.58 5.74 NA NA 3.82 0.39 NA NA 4.28 NA NA
33.27 0.48 NA NA 32.8 0.38 NA NA 33.09 NA NA
28.55 5.9 NA NA 28.32 0.41 NA NA 28.37 NA NA
5.58 0.56 NA NA 5.15 0.38 NA NA 5.43 NA NA
4.16 0.53 NA NA 3.77 0.4 NA NA 3.93 NA NA
9.43 0.56 NA NA 8.78 0.37 NA NA 9.18 NA NA
18.45 0.52 NA NA 15.73 0.37 NA NA 16.12 NA NA
25.65 0.66 NA NA 22.23 0.38 NA NA 22.54 NA NA
22.45 0.59 NA NA 21.9 0.44 NA NA 22.04 NA NA
4.61 5.69 NA NA 3.94 0.4 NA NA 4.11 NA NA
1785.4 5.75 NA NA 4.58 0.37 NA NA 4.81 NA NA
11.93 0.53 NA NA 11.53 0.38 NA NA 11.8 NA NA
