msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
110.01 1.37 NA NA 109.64 1.55 NA NA 112.33 NA NA
258.8 1.57 NA NA 257.39 10.69 NA NA 264.6 NA NA
368.41 1.52 NA NA 367.02 1.76 NA NA 370.13 NA NA
287.4 2.11 NA NA 286.93 1.46 NA NA 289.73 NA NA
394.67 1.31 NA NA 394.07 1.44 NA NA 409.25 NA NA
202.44 1.28 NA NA 203.7 1.42 NA NA 204.96 NA NA
237.68 1.44 NA NA 236.14 1.6 NA NA 239.53 NA NA
253.14 1.5 NA NA 252.18 1.72 NA NA 256.97 NA NA
311.12 0.81 NA NA 309.08 0.74 NA NA 312.67 NA NA
225.77 1.4 NA NA 225.68 1.74 NA NA 227.94 NA NA
211.62 1.5 NA NA 209.86 1.74 NA NA 213.07 NA NA
117.34 1.42 NA NA 116.36 1.67 NA NA 119.19 NA NA
131.48 1.24 NA NA 130.67 1.45 NA NA 133.68 NA NA
218.65 1.47 NA NA 217.43 6.44 NA NA 221.39 NA NA
187.83 1.52 NA NA 187.05 1.77 NA NA 191.08 NA NA
205.92 1.34 NA NA 204.62 1.51 NA NA 208.12 NA NA
399.28 1.39 NA NA 397.78 1.59 NA NA 400.12 NA NA
345.19 1.14 NA NA 343.16 1.37 NA NA 346.77 NA NA
240.78 1.37 NA NA 240.69 1.7 NA NA 243.18 NA NA
233.29 1.53 NA NA 232.46 10.6 NA NA 235.96 NA NA
392.28 1.19 NA NA 391.45 1.45 NA NA 393.62 NA NA
198.58 1.23 NA NA 197.68 3.17 NA NA 200.67 NA NA
185.11 1.43 NA NA 183.81 1.61 NA NA 187.79 NA NA
292.26 1.12 NA NA 291.52 1.23 NA NA 294.58 NA NA
159.03 1.55 NA NA 159.83 10.69 NA NA 160.85 NA NA
184.6 1.54 NA NA 183.81 1.76 NA NA 186.51 NA NA
274.33 1.54 NA NA 273.02 1.71 NA NA 275.2 NA NA
234.38 1.2 NA NA 232.19 1.42 NA NA 235.91 NA NA
347.97 1.32 NA NA 346.35 1.44 NA NA 349.17 NA NA
273.72 1.44 NA NA 272.55 1.6 NA NA 274.54 NA NA
375.94 1.53 NA NA 376.12 1.73 NA NA 377.98 NA NA
131.26 1.42 NA NA 130.1 1.54 NA NA 133.61 NA NA
