msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 19.43 1325.03 NA NA 82.72 55.54 NA 78.12 120.97
NA NA 20.99 1389.55 NA NA 82.26 53.76 NA 78.61 84.28
NA NA 21.68 1193.32 NA NA 82.71 53.12 NA 77.69 93.72
NA NA 67.34 116.63 NA NA 80.98 72.38 NA 75.25 82.33
NA NA 19.18 1210.28 NA NA 79.11 53.99 NA 78.42 91.84
NA NA 14.58 1275.02 NA NA 82.48 72.8 NA 77.14 89.4
NA NA 15.63 1174.42 NA NA 81.27 69.67 NA 76.78 92.25
NA NA 16.04 1347.35 NA NA 79.32 56.35 NA 78.5 99.4
NA NA 67.85 137 NA NA 80.48 55.61 NA 79.27 163.32
NA NA 17.3 210.31 NA NA 81.46 55.97 NA 76.18 91.03
NA NA 66.52 1446.62 NA NA 81.05 69.57 NA 75.34 97.98
NA NA 16.38 1229.89 NA NA 80.45 55.69 NA 80.48 96.54
NA NA 9.88 1241.56 NA NA 811.74 58.84 NA 79.73 95.39
NA NA 24.67 1357.27 NA NA 82.04 79.32 NA 78.79 97.22
NA NA 66.56 147.33 NA NA 82.9 72.72 NA 77.42 87.89
NA NA 66.32 1218.79 NA NA 79.27 68.94 NA 79.84 97.36
NA NA 67.07 114.87 NA NA 82.52 73.82 NA 79.25 94.73
NA NA 20.91 1197.12 NA NA 82.55 68.89 NA 79.62 88.8
NA NA 16.71 1200.65 NA NA 81.6 71.61 NA 80.99 113.1
NA NA 63.09 129.08 NA NA 82.78 68.8 NA 76.86 96.73
NA NA 65.84 146.82 NA NA 82.6 55.4 NA 77.54 85.34
NA NA 67.73 1182.99 NA NA 82.11 70.75 NA 80.71 96.59
NA NA 15.08 1338.02 NA NA 80.91 73.11 NA 75.83 133.98
NA NA 9.35 1396.47 NA NA 82.32 69.75 NA 79.22 97.57
NA NA 30.98 1323.67 NA NA 82.06 74.08 NA 79.59 96.22
NA NA 67.71 1211.69 NA NA 82.38 70.25 NA 79.13 98.66
NA NA 64.48 149.54 NA NA 84.2 55.4 NA 77.4 92.05
NA NA 63.95 114.54 NA NA 81.51 61.57 NA 79.38 93.18
NA NA 22.59 1381.04 NA NA 78.82 56.73 NA 78.43 90.75
NA NA 23.25 1178.46 NA NA 81.35 58.8 NA 80.07 98.48
NA NA 67.56 145.7 NA NA 79.32 73.67 NA 81.53 128.63
NA NA 10.74 1400.7 NA NA 83.11 71.16 NA 80.29 87.45
NA NA 12.59 1401.55 NA NA 79.88 70.08 NA 77.86 94.86
NA NA 65.09 114.07 NA NA 83.13 54.61 NA 80.39 95.93
NA NA 66.48 1404.17 NA NA 80.97 62.45 NA 78.6 93.83
NA NA 19.83 1170.28 NA NA 91.31 73.42 NA 79.46 92.13
NA NA 19.1 1162.96 NA NA 80.15 54.3 NA 76.68 89.82
NA NA 12.93 1112.72 NA NA 80.45 70.97 NA 78.15 98.09
