msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 71.94 137.75 NA NA 78.41 74.12 NA 69.48 82.79
NA NA 72.15 161.98 NA NA 78.59 75.58 NA 71.54 83.22
NA NA 70.42 139.02 NA NA 79.9 75.25 NA 71.23 84.93
NA NA 70.24 162.67 NA NA 77.18 70.11 NA 71.53 91.84
NA NA 69.65 136.98 NA NA 80.16 76.58 NA 70.65 84.75
NA NA 70.44 179.68 NA NA 77.58 56.17 NA 71.41 87.58
NA NA 70.2 122.49 NA NA 78.22 54.27 NA 69.86 89.53
NA NA 72.45 159.38 NA NA 79.23 78.22 NA 70.48 89.08
NA NA 70.58 168.81 NA NA 78.46 61.14 NA 71.46 80.22
NA NA 71.24 184.68 NA NA 77.99 60.76 NA 70.77 88.95
NA NA 69.79 128.05 NA NA 79.97 55.94 NA 71.31 89.27
NA NA 70.24 116.18 NA NA 79.51 55.64 NA 71.1 82.92
NA NA 71.06 146.4 NA NA 77.69 74.4 NA 71.49 86.88
NA NA 71.18 163.3 NA NA 78.55 74.16 NA 71.55 80.27
NA NA 70.88 135.9 NA NA 80.63 71.26 NA 72.51 89.72
NA NA 70.39 184.93 NA NA 78.39 79.57 NA 70.78 83.39
NA NA 71.82 169.46 NA NA 78.36 51.17 NA 71.88 80.26
NA NA 71.01 184.35 NA NA 79.87 55.32 NA 71.88 79.59
NA NA 70.44 127.21 NA NA 79.49 74.3 NA 72.9 73.75
NA NA 71.33 128.95 NA NA 79.73 69.55 NA 70.92 91.27
NA NA 69.75 128.56 NA NA 79.27 75.19 NA 70.75 87.99
NA NA 71.13 126.84 NA NA 78.2 58.67 NA 71.03 77.98
NA NA 71.36 153.84 NA NA 77.37 80.23 NA 70.95 79.16
NA NA 70.98 117.68 NA NA 79.48 79.17 NA 72.16 88.48
NA NA 71.9 156.3 NA NA 78.62 72.54 NA 71.82 77.85
NA NA 70.1 182.31 NA NA 79.37 76.85 NA 71.08 89.77
NA NA 71.23 124.02 NA NA 79.3 64.46 NA 70.96 86.75
NA NA 70.58 168.19 NA NA 77.53 77.25 NA 70.31 89.54
