msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.28 2.4 NA NA 3600.29 2.9 NA NA 3600.28 NA NA
3600.28 2.78 NA NA 3600.29 3.25 NA NA 3600.34 NA NA
3600.3 2.28 NA NA 3600.29 2.48 NA NA 3600.29 NA NA
3600.38 2.87 NA NA 3600.36 3.35 NA NA 3600.28 NA NA
3600.28 2.59 NA NA 3600.28 2.85 NA NA 3600.28 NA NA
3600.32 2.21 NA NA 3600.3 11.65 NA NA 3600.28 NA NA
3600.34 2.6 NA NA 3600.38 2.8 NA NA 3600.28 NA NA
3600.28 2.48 NA NA 3600.3 2.66 NA NA 3600.29 NA NA
3600.3 2.73 NA NA 3600.38 12.03 NA NA 3600.39 NA NA
3600.38 2.4 NA NA 3600.38 2.68 NA NA 3600.28 NA NA
3600.29 1.92 NA NA 3600.29 1.98 NA NA 3600.28 NA NA
3600.41 2.66 NA NA 3600.4 2.84 NA NA 3600.38 NA NA
3600.29 2.81 NA NA 3600.38 41.15 NA NA 3600.28 NA NA
3600.28 1.85 NA NA 3600.28 1.61 NA NA 3600.28 NA NA
3600.39 2.74 NA NA 3600.28 2.86 NA NA 3600.28 NA NA
3600.28 2.56 NA NA 3600.28 2.93 NA NA 3600.28 NA NA
3600.28 2.37 NA NA 3600.29 2.61 NA NA 3600.28 NA NA
3600.28 2.28 NA NA 3600.28 2.54 NA NA 3600.28 NA NA
3600.38 2.36 NA NA 3600.28 2.36 NA NA 3600.28 NA NA
3600.35 2.62 NA NA 3600.35 2.93 NA NA 3600.35 NA NA
3600.28 2.49 NA NA 3600.28 3.12 NA NA 3600.28 NA NA
3600.28 2.18 NA NA 3600.3 2.55 NA NA 3600.29 NA NA
3600.28 2.65 NA NA 3600.28 2.97 NA NA 3600.34 NA NA
3600.38 2.15 NA NA 3600.38 2.29 NA NA 3600.39 NA NA
3600.28 2.36 NA NA 3600.3 2.54 NA NA 3600.55 NA NA
3600.29 2.51 NA NA 3600.29 2.79 NA NA 3600.58 NA NA
3600.28 2.68 NA NA 3600.28 2.89 NA NA 3600.34 NA NA
3600.38 2.9 NA NA 3600.38 3.18 NA NA 3600.38 NA NA
3600.28 2.39 NA NA 3600.3 1309.49 NA NA 3600.29 NA NA
3600.28 2.4 NA NA 3600.28 2.65 NA NA 3600.28 NA NA
