msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 37.25 124.75 NA NA 49.7 47.49 NA 46.82 84.55
NA NA 35.45 115.64 NA NA 48.16 42.64 NA 46.65 75.45
NA NA 35.23 91.42 NA NA 47.93 62.71 NA 46.74 77.75
NA NA 37.42 140.53 NA NA 47.47 44.95 NA 46.61 88.88
NA NA 36.37 133.03 NA NA 50.09 49.32 NA 45.54 81.97
NA NA 36.99 120.18 NA NA 48.47 64.45 NA 46.78 85.44
NA NA 36.56 124.85 NA NA 48.51 39.84 NA 45.74 76.01
NA NA 37.38 87.49 NA NA 48.86 41.01 NA 46.76 77.48
NA NA 36.52 137.49 NA NA 47.97 50.98 NA 46.7 82.24
NA NA 34.93 131.42 NA NA 48.69 62.86 NA 46.89 84.29
NA NA 36.65 115.43 NA NA 48.69 44.76 NA 46.61 75.65
NA NA 37.6 132.45 NA NA 48.01 49.15 NA 46.93 85.87
NA NA 36.8 136.1 NA NA 48.87 62.94 NA 46.47 85.31
NA NA 37.54 129.12 NA NA 48.85 67.24 NA 47.29 87.91
NA NA 36.49 137 NA NA 47.94 63.01 NA 46.4 74.22
NA NA 35.89 82.93 NA NA 48.19 64.73 NA 47.08 74.16
NA NA 35.39 89.76 NA NA 48.97 45.04 NA 46.09 76.97
NA NA 37.19 89.12 NA NA 47.98 59.49 NA 46.82 85.9
NA NA 36.94 89.1 NA NA 48.54 59.99 NA 46.88 65.35
NA NA 36.41 81.6 NA NA 49 61.21 NA 46.05 84.78
NA NA 36.61 138.39 NA NA 48.38 54.47 NA 45.93 81.89
NA NA 35.86 87.3 NA NA 47.71 43.23 NA 46.01 72.54
NA NA 36.02 132.15 NA NA 49.43 64.01 NA 46.9 85.04
NA NA 36.38 138.13 NA NA 48.97 50.73 NA 46.45 83.29
NA NA 35.48 83.77 NA NA 47.4 60.37 NA 45.99 68.43
NA NA 36.15 82.09 NA NA 48.15 62.88 NA 46.02 85.05
NA NA 36.38 123.43 NA NA 47.65 59.07 NA 46.58 78.54
NA NA 36.31 134.2 NA NA 49.56 63.19 NA 46.78 72.76
NA NA 36.43 79.39 NA NA 48.76 61.75 NA 46.9 89.81
NA NA 36.63 118.85 NA NA 47.59 62.95 NA 46.67 89.17
NA NA 36.55 87.02 NA NA 49.12 58.56 NA 47.61 76.16
NA NA 36.77 81.81 NA NA 49.47 61.79 NA 46.62 88.23
NA NA 36.7 108.79 NA NA 47.99 41.94 NA 47.06 69.07
NA NA 36.91 139.08 NA NA 48.64 64.91 NA 46.84 84.21
NA NA 35.72 111.66 NA NA 48.91 44.39 NA 46.62 86.62
NA NA 36.49 138.81 NA NA 48.62 60.08 NA 46.67 83.67
NA NA 36.2 129.76 NA NA 49.75 40.01 NA 45.98 81.78
NA NA 36.26 121.09 NA NA 48.18 54.32 NA 48.07 85.48
NA NA 36.84 131.3 NA NA 48.67 65.33 NA 47.02 85.72
NA NA 36.57 139.11 NA NA 49.45 61.55 NA 46.82 85.09
NA NA 37.36 77 NA NA 48.01 49.12 NA 46.15 74.35
NA NA 37.06 133.02 NA NA 47.83 63.36 NA 46.94 83.01
NA NA 36.32 132.44 NA NA 48.22 62.26 NA 46.33 75.81
NA NA 36.47 130.65 NA NA 48.67 42.93 NA 46.84 85.94
NA NA 35.81 130.16 NA NA 48.29 38.93 NA 45.61 76.25
NA NA 35.76 128.71 NA NA 49.38 59.6 NA 46.57 78.22
NA NA 35.89 83.88 NA NA 49.57 62.52 NA 46.19 64.91
NA NA 36.51 113.67 NA NA 48.92 53.48 NA 47.22 76.05
NA NA 36.04 128.85 NA NA 49.17 65.68 NA 46.7 84.72
NA NA 35.53 87.82 NA NA 49.68 63.38 NA 46.75 76.36
NA NA 37.15 108.84 NA NA 48.39 64.19 NA 46.51 84.24
NA NA 36.18 133.64 NA NA 48.21 43.99 NA 46.48 82.55
NA NA 37 122.65 NA NA 47.34 43.53 NA 46.42 71.45
NA NA 36.01 137.74 NA NA 47.67 61.83 NA 47.02 70.46
NA NA 36.82 97.76 NA NA 49.14 53.91 NA 46.78 73.93
NA NA 36.52 115.52 NA NA 49.36 63.14 NA 46.55 77.29
NA NA 37.05 136.86 NA NA 48.59 55.43 NA 46.75 77.14
NA NA 35.9 126.63 NA NA 49.21 61.93 NA 45.98 71.56
NA NA 35.69 128.66 NA NA 48.56 66.47 NA 46.18 83.76
NA NA 35.99 132.39 NA NA 48.25 39.6 NA 47.41 82.6
NA NA 35.86 124.09 NA NA 48.23 58.56 NA 46.72 71.69
NA NA 37.32 105.23 NA NA 48.04 38.7 NA 46.7 77.55
NA NA 36.67 81.38 NA NA 48.6 41.81 NA 47.33 84.4
NA NA 36.33 122.73 NA NA 49.28 61.74 NA 46.82 71.44
NA NA 35.74 132.42 NA NA 48.05 43.29 NA 46.79 85.33
NA NA 37.64 127.2 NA NA 48.64 62.97 NA 45.91 86.88
NA NA 37.17 131.65 NA NA 49.2 43.66 NA 46.51 74.76
NA NA 37.18 132.81 NA NA 48.19 57.32 NA 46.4 80.46
NA NA 35.76 107.01 NA NA 49.28 62.7 NA 46.09 72.58
NA NA 37.04 110.18 NA NA 48.4 62.14 NA 47 85.83
NA NA 36.54 87.85 NA NA 47.94 52.59 NA 47.09 78.31
NA NA 36.1 110.55 NA NA 48.83 65.12 NA 47.05 73.05
NA NA 36.97 115.36 NA NA 47.63 40.76 NA 46.2 85.07
NA NA 36.53 130.53 NA NA 49.1 61.47 NA 46.48 82.97
NA NA 35.47 111.74 NA NA 48.75 42.55 NA 46.79 74.82
NA NA 36.35 94.21 NA NA 47.67 59.76 NA 46.33 72.64
NA NA 37.13 98.6 NA NA 48.06 62.27 NA 46.49 71.08
NA NA 36.02 127.46 NA NA 49.19 60.08 NA 47.12 84.3
NA NA 36.13 95.36 NA NA 49.77 62.24 NA 47.13 78.57
NA NA 36.33 136.19 NA NA 49.66 62.01 NA 46.96 87.32
NA NA 37.18 85.59 NA NA 49.74 39.23 NA 45.67 77.33
NA NA 36.43 136.9 NA NA 48.5 63.43 NA 45.66 86.27
NA NA 37 136.66 NA NA 48.78 47.14 NA 45.79 84.54
NA NA 35.98 89.61 NA NA 48.31 48.64 NA 46.72 83.77
NA NA 37.54 129.89 NA NA 48.17 44.32 NA 45.8 72.48
NA NA 36.5 126.49 NA NA 47.52 43.85 NA 48.99 84.12
NA NA 36.97 128.98 NA NA 47.9 61.86 NA 46.51 74.66
NA NA 36.45 117.21 NA NA 49.15 62.85 NA 46.43 68.33
NA NA 37.12 130.7 NA NA 48.69 60.07 NA 45.73 71.9
NA NA 37.85 84.52 NA NA 48.15 57.11 NA 47.21 72.85
NA NA 36.99 92.46 NA NA 49.8 55.51 NA 47.06 85.33
NA NA 37.17 133.85 NA NA 49.85 42.03 NA 47.08 73.41
NA NA 36.22 109.19 NA NA 50 45.16 NA 46.77 76.4
NA NA 36.66 113.59 NA NA 49.35 61.61 NA 46.23 82.39
NA NA 35.76 138.7 NA NA 48.71 63.47 NA 46.5 85.8
NA NA 38.03 116.06 NA NA 48.7 62.88 NA 46.52 86.68
NA NA 36.04 128.81 NA NA 49.37 63.89 NA 47.64 87.03
NA NA 36.48 134.84 NA NA 49.01 54.31 NA 47.19 64.61
NA NA 37.68 136 NA NA 49.3 44.66 NA 47.64 70.99
NA NA 35.56 98.98 NA NA 49.85 63.12 NA 47.35 82.67
