msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
347.1 0.96 NA NA 100.83 0.85 NA NA 180.35 NA NA
294.68 0.92 NA NA 77.36 0.79 NA NA 182.83 NA NA
338.79 0.94 NA NA 105.63 0.82 NA NA 166.02 NA NA
112.21 0.79 NA NA 140.14 0.55 NA NA 353.97 NA NA
131.72 0.82 NA NA 91.1 0.7 NA NA 304.8 NA NA
127.8 0.9 NA NA 97.02 0.63 NA NA 154.28 NA NA
128.51 0.82 NA NA 132.33 0.53 NA NA 300.19 NA NA
158.37 0.76 NA NA 120.69 0.75 NA NA 194.17 NA NA
349.38 0.71 NA NA 103.05 0.8 NA NA 180.64 NA NA
111.13 0.99 NA NA 152.15 0.75 NA NA 160.6 NA NA
117.67 0.86 NA NA 83.78 0.55 NA NA 172.76 NA NA
147.01 0.87 NA NA 82.86 0.83 NA NA 186.99 NA NA
110.1 0.79 NA NA 85.29 0.71 NA NA 169.23 NA NA
304.74 0.75 NA NA 185.85 0.53 NA NA 237.79 NA NA
121.36 1.05 NA NA 88.97 0.88 NA NA 138.58 NA NA
304.72 1.21 NA NA 147.82 0.66 NA NA 235.16 NA NA
300.95 0.68 NA NA 175.48 0.64 NA NA 209.29 NA NA
146.81 0.89 NA NA 108.71 0.6 NA NA 159.16 NA NA
124.67 0.82 NA NA 90.43 0.75 NA NA 175.02 NA NA
103.33 1.03 NA NA 121.23 0.77 NA NA 304.63 NA NA
103.5 0.84 NA NA 117.28 0.77 NA NA 150.03 NA NA
237.31 0.71 NA NA 179.19 0.77 NA NA 334.4 NA NA
132.96 0.81 NA NA 114.66 0.83 NA NA 206.83 NA NA
152.51 0.84 NA NA 119.1 0.84 NA NA 183.92 NA NA
141.3 0.83 NA NA 101.87 0.77 NA NA 289.68 NA NA
141.41 1.1 NA NA 115.53 0.53 NA NA 227.92 NA NA
395.55 0.67 NA NA 91.29 0.56 NA NA 177.19 NA NA
113.33 0.92 NA NA 75.75 0.62 NA NA 156.85 NA NA
95.48 0.85 NA NA 82.72 0.64 NA NA 158.6 NA NA
373.88 0.66 NA NA 101.89 0.78 NA NA 272.12 NA NA
83.47 0.83 NA NA 160.01 0.81 NA NA 198.05 NA NA
364.52 0.68 NA NA 108.25 0.65 NA NA 191.08 NA NA
149.68 1.16 NA NA 101.34 0.64 NA NA 194.56 NA NA
184.48 0.77 NA NA 87.69 0.52 NA NA 244.82 NA NA
130.99 0.8 NA NA 85.97 0.78 NA NA 177.95 NA NA
99.27 1.14 NA NA 131.22 0.6 NA NA 166.15 NA NA
74.12 0.91 NA NA 85.87 0.85 NA NA 187.17 NA NA
110.79 0.87 NA NA 190.7 0.78 NA NA 310.65 NA NA
102.2 1.07 NA NA 93.04 0.62 NA NA 143.41 NA NA
164.05 0.82 NA NA 78.67 0.68 NA NA 288.44 NA NA
105.88 0.98 NA NA 147.91 0.74 NA NA 156.42 NA NA
212.85 1.14 NA NA 144.8 0.78 NA NA 184.26 NA NA
377.11 1.09 NA NA 184.19 0.81 NA NA 212.6 NA NA
145.46 0.88 NA NA 125.78 0.78 NA NA 211.09 NA NA
114.06 0.9 NA NA 89.7 0.58 NA NA 263.64 NA NA
128.31 0.93 NA NA 91.1 0.57 NA NA 162.61 NA NA
91.52 0.94 NA NA 156.44 0.51 NA NA 157.87 NA NA
306.91 0.95 NA NA 114 0.62 NA NA 183.76 NA NA
238.03 0.9 NA NA 104.79 0.72 NA NA 190.33 NA NA
175.4 0.98 NA NA 77.46 0.85 NA NA 175.05 NA NA
205.07 0.85 NA NA 109.5 0.59 NA NA 234.68 NA NA
119.03 0.97 NA NA 94.28 0.72 NA NA 162.38 NA NA
473.5 1.15 NA NA 93.24 0.55 NA NA 228.67 NA NA
191.99 0.82 NA NA 111.95 0.54 NA NA 218.08 NA NA
167.36 1.03 NA NA 93.95 0.64 NA NA 305.8 NA NA
139.49 1.05 NA NA 89.59 0.61 NA NA 258.1 NA NA
80.99 0.97 NA NA 88.3 0.76 NA NA 280.94 NA NA
75.48 1.06 NA NA 123.18 0.77 NA NA 191.33 NA NA
236.75 0.92 NA NA 84.62 0.68 NA NA 158.27 NA NA
305.74 0.91 NA NA 102.11 0.82 NA NA 193.84 NA NA
277.65 0.82 NA NA 144.41 0.67 NA NA 163.26 NA NA
135.78 0.91 NA NA 137.56 0.62 NA NA 183.02 NA NA
125.39 0.75 NA NA 145.98 0.88 NA NA 170.43 NA NA
101.21 0.82 NA NA 96.18 0.82 NA NA 216.51 NA NA
428.25 0.66 NA NA 167.89 0.55 NA NA 284.05 NA NA
89.09 0.87 NA NA 76.99 0.55 NA NA 179.78 NA NA
150.38 0.97 NA NA 148.55 0.74 NA NA 299.2 NA NA
164.75 0.93 NA NA 128.88 0.64 NA NA 320 NA NA
547.46 0.68 NA NA 80.33 0.72 NA NA 170.06 NA NA
476.64 0.69 NA NA 81.34 0.7 NA NA 156.18 NA NA
136.65 0.94 NA NA 124.29 0.89 NA NA 328.92 NA NA
78.37 0.87 NA NA 85.41 0.73 NA NA 177.08 NA NA
170.68 0.67 NA NA 176.67 0.82 NA NA 154.14 NA NA
115.37 0.83 NA NA 125.35 0.82 NA NA 198.93 NA NA
258.73 0.84 NA NA 103.22 0.82 NA NA 178.98 NA NA
112.14 0.79 NA NA 122.67 0.74 NA NA 289.74 NA NA
183.57 0.84 NA NA 159.87 0.55 NA NA 147.18 NA NA
162.69 0.66 NA NA 93.75 0.74 NA NA 225.24 NA NA
223.95 0.99 NA NA 98.76 0.5 NA NA 179.42 NA NA
198.84 1.13 NA NA 82.02 0.79 NA NA 157.8 NA NA
350.38 0.98 NA NA 154.51 0.8 NA NA 209.58 NA NA
104.84 0.76 NA NA 86.9 0.73 NA NA 347.21 NA NA
90.66 0.93 NA NA 95.05 0.61 NA NA 162.35 NA NA
86.89 0.88 NA NA 95.98 0.63 NA NA 191.87 NA NA
134.87 0.89 NA NA 91.46 0.89 NA NA 198.34 NA NA
183.03 0.81 NA NA 79.9 0.88 NA NA 256.34 NA NA
153.32 0.93 NA NA 76.26 0.78 NA NA 201.57 NA NA
197.67 0.98 NA NA 108.71 0.69 NA NA 329.26 NA NA
160.01 0.79 NA NA 162.23 0.74 NA NA 232.43 NA NA
95.77 0.98 NA NA 95.44 0.86 NA NA 293.51 NA NA
119.62 0.9 NA NA 83.85 0.69 NA NA 175.43 NA NA
105.12 0.77 NA NA 185.53 0.81 NA NA 166.6 NA NA
198.28 0.97 NA NA 95.85 0.81 NA NA 194.59 NA NA
349.17 1.05 NA NA 452.95 0.65 NA NA 188.59 NA NA
119.19 0.76 NA NA 87.26 0.95 NA NA 194.67 NA NA
168.71 0.81 NA NA 120.5 0.9 NA NA 168.21 NA NA
125.06 0.95 NA NA 128.15 0.81 NA NA 200.39 NA NA
864.46 0.77 NA NA 477.85 0.71 NA NA 213.53 NA NA
984.04 1.11 NA NA 1242.95 0.6 NA NA 529.22 NA NA
1000.45 0.81 NA NA 571.78 0.75 NA NA 357.76 NA NA
