msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
440.71 0.99 NA NA 222.34 0.72 NA NA 302.57 NA NA
182.59 1.05 NA NA 113.09 0.63 NA NA 203.78 NA NA
174.2 0.65 NA NA 108.9 0.75 NA NA 220 NA NA
165.42 0.68 NA NA 215.88 0.62 NA NA 287.85 NA NA
154 1.05 NA NA 151 0.61 NA NA 233.52 NA NA
131.16 0.68 NA NA 155.64 0.67 NA NA 258.24 NA NA
159.92 0.95 NA NA 77.67 0.5 NA NA 341.88 NA NA
430.8 0.83 NA NA 93.59 0.83 NA NA 201.06 NA NA
432.02 1.06 NA NA 199.78 0.74 NA NA 245.55 NA NA
229.92 0.86 NA NA 99.95 0.64 NA NA 191.11 NA NA
3600.5 3.71 NA NA 775.14 0.74 NA NA 379.75 NA NA
354.39 0.75 NA NA 322.78 0.73 NA NA 209.33 NA NA
504.5 1 NA NA 121.51 0.68 NA NA 190.98 NA NA
501.67 0.75 NA NA 127.29 0.67 NA NA 335.22 NA NA
118.72 0.63 NA NA 106.39 0.64 NA NA 207.23 NA NA
208.46 1.14 NA NA 95.64 0.63 NA NA 239.67 NA NA
119.8 0.89 NA NA 94.83 0.79 NA NA 202.85 NA NA
509.79 0.97 NA NA 92.62 0.63 NA NA 203.66 NA NA
212.16 1.06 NA NA 113.3 0.56 NA NA 248.79 NA NA
477.64 1.1 NA NA 110.94 0.88 NA NA 223.14 NA NA
330.54 0.68 NA NA 123.85 0.64 NA NA 218.68 NA NA
272.35 0.65 NA NA 98.86 0.63 NA NA 341.6 NA NA
500.85 0.94 NA NA 115.34 0.76 NA NA 230.26 NA NA
530.17 0.81 NA NA 114.32 0.78 NA NA 235.38 NA NA
208.49 0.98 NA NA 89.29 0.59 NA NA 180.44 NA NA
500.16 0.71 NA NA 135.9 0.66 NA NA 298.26 NA NA
217.43 0.98 NA NA 91.49 0.72 NA NA 394.35 NA NA
240.78 0.76 NA NA 129.16 0.73 NA NA 210.64 NA NA
508.9 2.75 NA NA 112.7 0.57 NA NA 255.84 NA NA
556.83 0.96 NA NA 86.17 0.71 NA NA 305.84 NA NA
364.6 0.97 NA NA 121.42 0.73 NA NA 336.35 NA NA
121.44 0.68 NA NA 203.67 0.82 NA NA 253.47 NA NA
602.15 1.22 NA NA 177.98 0.72 NA NA 247.45 NA NA
514.3 0.89 NA NA 89.61 0.73 NA NA 330.25 NA NA
380.46 0.99 NA NA 97.23 0.72 NA NA 231.37 NA NA
507.03 0.99 NA NA 145.58 0.56 NA NA 511.19 NA NA
161.03 0.74 NA NA 136.62 0.78 NA NA 220.33 NA NA
476.65 0.8 NA NA 112.92 0.71 NA NA 401.21 NA NA
517.26 0.76 NA NA 134.24 0.71 NA NA 165.05 NA NA
136.95 1.01 NA NA 167.26 0.7 NA NA 212.49 NA NA
506.51 1.04 NA NA 123.44 0.94 NA NA 350.64 NA NA
92.81 0.89 NA NA 106.9 0.56 NA NA 282.72 NA NA
556.01 0.73 NA NA 87.74 0.65 NA NA 357 NA NA
174.05 0.96 NA NA 146.3 0.64 NA NA 535.29 NA NA
525.69 1.02 NA NA 100.59 0.73 NA NA 347.95 NA NA
108.9 0.93 NA NA 126.76 0.71 NA NA 355.71 NA NA
357.89 0.98 NA NA 250.02 0.73 NA NA 212.69 NA NA
461.84 0.86 NA NA 132.06 0.73 NA NA 187.48 NA NA
514.15 0.99 NA NA 93.55 0.69 NA NA 169.05 NA NA
229.84 0.96 NA NA 130.35 0.73 NA NA 163.62 NA NA
274.21 0.98 NA NA 139.05 0.82 NA NA 222.45 NA NA
412.22 1.13 NA NA 115.76 0.74 NA NA 380.13 NA NA
519.66 0.97 NA NA 118.83 0.78 NA NA 271.53 NA NA
208.52 2.82 NA NA 121.95 0.76 NA NA 235.61 NA NA
525.13 0.98 NA NA 106.71 0.71 NA NA 302.85 NA NA
129.88 0.88 NA NA 209.97 0.64 NA NA 202.22 NA NA
566.06 1.1 NA NA 130.67 0.58 NA NA 342.64 NA NA
449.9 0.94 NA NA 130.04 0.75 NA NA 197.45 NA NA
533.88 1.01 NA NA 231.35 0.74 NA NA 230.61 NA NA
177.26 3.94 NA NA 130.44 0.64 NA NA 262.66 NA NA
291.81 1.39 NA NA 116.76 0.7 NA NA 387.85 NA NA
378.84 0.98 NA NA 129.53 0.62 NA NA 288.27 NA NA
493.09 0.98 NA NA 92.85 0.76 NA NA 249.28 NA NA
103.42 1.04 NA NA 134.21 0.73 NA NA 274.76 NA NA
258.46 1.17 NA NA 135.23 0.73 NA NA 245.41 NA NA
251.45 1.07 NA NA 113.51 0.61 NA NA 306.18 NA NA
200.28 0.83 NA NA 110.08 0.69 NA NA 331.24 NA NA
351.12 1.04 NA NA 118.57 0.58 NA NA 220.88 NA NA
388.35 1.01 NA NA 100.26 0.81 NA NA 230.01 NA NA
527.88 0.89 NA NA 157.47 0.56 NA NA 277.95 NA NA
444.23 0.74 NA NA 101.05 0.71 NA NA 313.88 NA NA
525.31 0.79 NA NA 158.87 0.79 NA NA 436.21 NA NA
418.63 0.95 NA NA 243.39 0.81 NA NA 364.98 NA NA
239.13 1 NA NA 83.14 0.95 NA NA 343.9 NA NA
359.22 0.78 NA NA 85.97 0.55 NA NA 164.18 NA NA
517.58 0.91 NA NA 86.61 0.73 NA NA 360.22 NA NA
146.52 1.03 NA NA 137.32 0.78 NA NA 174.82 NA NA
552.67 1.01 NA NA 107.2 0.74 NA NA 315.42 NA NA
381.86 0.96 NA NA 188.39 0.7 NA NA 196.05 NA NA
488.05 0.71 NA NA 172.98 0.77 NA NA 237.37 NA NA
520.9 0.98 NA NA 169.05 0.73 NA NA 222.44 NA NA
201.87 0.66 NA NA 217.49 0.73 NA NA 359.25 NA NA
523.07 0.99 NA NA 109.08 0.84 NA NA 289.15 NA NA
155.89 0.7 NA NA 82.32 0.75 NA NA 277.44 NA NA
151.16 0.97 NA NA 110.18 0.64 NA NA 214.44 NA NA
521.85 0.92 NA NA 155.22 0.73 NA NA 246.67 NA NA
129.68 0.97 NA NA 83.48 0.62 NA NA 248.82 NA NA
366.76 0.74 NA NA 171.34 0.64 NA NA 252.72 NA NA
180.28 1.14 NA NA 106.81 0.71 NA NA 258.41 NA NA
3600.52 0.97 NA NA 463.95 0.75 NA NA 303.83 NA NA
392.35 0.74 NA NA 199.35 0.84 NA NA 304.68 NA NA
121.51 1.07 NA NA 186.81 0.78 NA NA 225.89 NA NA
546.38 0.84 NA NA 742.52 1.36 NA NA 362.97 NA NA
3600.51 3.86 NA NA 791.67 0.88 NA NA 574.47 NA NA
278.37 1.01 NA NA 623.88 0.79 NA NA 325.72 NA NA
238.93 0.89 NA NA 613.99 0.95 NA NA 361.27 NA NA
547.28 1.18 NA NA 700.07 0.86 NA NA 300.88 NA NA
566.77 1.1 NA NA 185.14 1.07 NA NA 295.9 NA NA
361.13 1.14 NA NA 404.69 0.95 NA NA 389.8 NA NA
105.35 1.03 NA NA 86.14 0.79 NA NA 238.96 NA NA
