msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
5.1 0.71 NA NA 5.15 0.58 NA NA 5.05 NA NA
6.76 0.67 NA NA 6.41 0.56 NA NA 7.07 NA NA
6.05 0.66 NA NA 5.29 0.52 NA NA 5.99 NA NA
2177.61 4.5 NA NA 4.9 0.4 NA NA 4.8 NA NA
5.58 5.06 NA NA 5 0.52 NA NA 5.2 NA NA
5.72 0.69 NA NA 4.89 0.56 NA NA 5.3 NA NA
9.47 5.19 NA NA 9.1 0.65 NA NA 9.88 NA NA
13.17 0.78 NA NA 11.13 0.6 NA NA 11.88 NA NA
1996.4 4.38 NA NA 4.46 0.37 NA NA 4.96 NA NA
5.17 4.11 NA NA 4.55 0.58 NA NA 4.87 NA NA
2124.31 4.22 NA NA 4.52 0.37 NA NA 4.58 NA NA
2228.02 3.91 NA NA 4.51 0.48 NA NA 4.99 NA NA
4.69 0.64 NA NA 5.16 0.46 NA NA 4.96 NA NA
2047.32 4.23 NA NA 5.11 0.37 NA NA 5.37 NA NA
6.06 0.61 NA NA 5.22 0.41 NA NA 5.9 NA NA
5.32 4.43 NA NA 5.17 0.42 NA NA 4.97 NA NA
5.29 0.58 NA NA 4.82 0.42 NA NA 5.26 NA NA
2101.46 4.27 NA NA 4.62 0.37 NA NA 4.47 NA NA
4.8 3.91 NA NA 4.64 0.42 NA NA 4.9 NA NA
262.13 3.98 NA NA 8.33 0.46 NA NA 8.42 NA NA
5.71 4.4 NA NA 4.81 0.52 NA NA 4.9 NA NA
2058.53 4.02 NA NA 6.73 0.36 NA NA 7.02 NA NA
4.88 4.33 NA NA 4.41 0.47 NA NA 5.19 NA NA
7.24 4.91 NA NA 6.6 0.49 NA NA 7.08 NA NA
7.22 0.73 NA NA 5.9 0.49 NA NA 6.03 NA NA
5.11 4.19 NA NA 4.5 0.47 NA NA 5.11 NA NA
6.24 0.64 NA NA 5.89 0.5 NA NA 6.15 NA NA
7.04 0.58 NA NA 5.84 0.44 NA NA 6.22 NA NA
25.44 4.4 NA NA 4.47 0.57 NA NA 5.06 NA NA
5.82 0.71 NA NA 5.22 0.46 NA NA 5.09 NA NA
6.04 4.41 NA NA 5.34 0.47 NA NA 5.73 NA NA
4.96 0.56 NA NA 4.54 0.43 NA NA 4.81 NA NA
8.79 3.99 NA NA 8.02 0.49 NA NA 8.11 NA NA
9.12 0.57 NA NA 7.97 0.64 NA NA 8.62 NA NA
4.72 0.62 NA NA 4.87 0.49 NA NA 4.83 NA NA
7 0.57 NA NA 5.66 0.41 NA NA 5.87 NA NA
7.54 0.56 NA NA 4.84 0.42 NA NA 5.14 NA NA
7.41 0.62 NA NA 5.46 0.43 NA NA 5.68 NA NA
9.94 4.28 NA NA 9.84 0.44 NA NA 10.24 NA NA
5.97 11.46 NA NA 5.19 0.43 NA NA 5.49 NA NA
7.15 0.54 NA NA 4.53 0.42 NA NA 4.44 NA NA
11.82 0.56 NA NA 8.47 0.41 NA NA 9.02 NA NA
1923.36 4.26 NA NA 6.95 0.37 NA NA 6.86 NA NA
6.04 0.58 NA NA 4.71 0.45 NA NA 5.06 NA NA
5.83 0.6 NA NA 5.23 0.43 NA NA 5.6 NA NA
4.84 0.61 NA NA 4.8 0.43 NA NA 4.72 NA NA
1981.82 4.35 NA NA 10.34 0.38 NA NA 10.61 NA NA
7.38 0.6 NA NA 6.1 0.86 NA NA 6.32 NA NA
5.08 4.24 NA NA 4.91 0.55 NA NA 5.38 NA NA
6.03 0.72 NA NA 5.32 0.49 NA NA 5.39 NA NA
22.91 4.48 NA NA 4.84 0.4 NA NA 5.18 NA NA
9.23 0.55 NA NA 8.35 0.53 NA NA 9.17 NA NA
9.46 0.61 NA NA 7.05 0.49 NA NA 7.2 NA NA
5.49 0.58 NA NA 4.29 0.45 NA NA 4.65 NA NA
1958.74 3.77 NA NA 6.55 0.37 NA NA 6.73 NA NA
2294.89 4.32 NA NA 4.77 0.36 NA NA 4.78 NA NA
5.45 4.5 NA NA 4.41 0.54 NA NA 5.14 NA NA
2038.98 4.09 NA NA 4.48 0.36 NA NA 4.68 NA NA
1876.89 4.1 NA NA 4.49 0.47 NA NA 4.77 NA NA
1946.82 4.3 NA NA 4.43 0.48 NA NA 4.68 NA NA
5.96 0.69 NA NA 4.67 0.4 NA NA 5.13 NA NA
5.34 0.58 NA NA 4.53 0.41 NA NA 5.03 NA NA
6.62 4.13 NA NA 4.67 0.5 NA NA 4.93 NA NA
5.26 0.55 NA NA 4.8 0.57 NA NA 4.9 NA NA
2124.21 4.33 NA NA 4.54 0.46 NA NA 4.58 NA NA
2014.89 4.07 NA NA 7.27 0.36 NA NA 7.46 NA NA
5.74 4.32 NA NA 5.42 0.42 NA NA 5.52 NA NA
5.34 0.52 NA NA 4.17 0.39 NA NA 4.52 NA NA
2158.99 4.15 NA NA 4.66 0.36 NA NA 5.11 NA NA
10.66 4.79 NA NA 9.77 0.39 NA NA 10.24 NA NA
2178.27 18.83 NA NA 6.51 0.36 NA NA 6.9 NA NA
5.51 0.48 NA NA 4.37 0.38 NA NA 4.72 NA NA
6.9 0.53 NA NA 5.8 0.38 NA NA 6.23 NA NA
6.47 4.33 NA NA 4.45 0.37 NA NA 4.96 NA NA
9.98 0.51 NA NA 9.43 0.38 NA NA 9.82 NA NA
2143.49 4.07 NA NA 4.57 0.36 NA NA 4.7 NA NA
5.91 4.03 NA NA 4.46 0.36 NA NA 5.18 NA NA
7.33 4.05 NA NA 4.16 0.37 NA NA 4.47 NA NA
2131.56 4.03 NA NA 5.24 0.4 NA NA 5.73 NA NA
6.49 0.47 NA NA 4.93 0.37 NA NA 5.18 NA NA
8.55 0.58 NA NA 4.56 0.37 NA NA 4.53 NA NA
5.82 0.52 NA NA 5.18 0.36 NA NA 5.4 NA NA
5.05 4.14 NA NA 4.72 0.37 NA NA 4.61 NA NA
2002.61 4.38 NA NA 4.43 0.37 NA NA 4.39 NA NA
0.33 0.51 NA NA 0.32 0.36 NA NA 0.35 NA NA
2085.53 4.39 NA NA 6.16 0.47 NA NA 6.39 NA NA
5.61 0.48 NA NA 4.39 0.36 NA NA 4.62 NA NA
5.11 0.48 NA NA 4.68 0.49 NA NA 4.85 NA NA
5.67 0.56 NA NA 4.47 0.48 NA NA 4.9 NA NA
2049.02 4.03 NA NA 5.42 0.35 NA NA 5.73 NA NA
4.92 4 NA NA 4.47 0.36 NA NA 4.83 NA NA
9.31 4.18 NA NA 6.03 0.36 NA NA 6.4 NA NA
5.04 0.46 NA NA 4.38 0.36 NA NA 4.98 NA NA
2044.07 4 NA NA 6.78 0.36 NA NA 7.3 NA NA
9.43 0.51 NA NA 8.99 0.36 NA NA 9.44 NA NA
9.47 0.52 NA NA 8.54 0.36 NA NA 9.54 NA NA
8.77 3.95 NA NA 8.47 0.36 NA NA 9.1 NA NA
5.8 4.32 NA NA 4.69 0.37 NA NA 4.79 NA NA
4.72 4 NA NA 4.53 0.36 NA NA 4.66 NA NA
5.3 0.57 NA NA 4.8 0.35 NA NA 5.13 NA NA
