msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
1.16 0.45 NA NA 1.44 0.39 NA NA 1.42 NA NA
1.31 0.45 NA NA 1.48 0.56 NA NA 1.53 NA NA
1.26 0.52 NA NA 1.33 0.46 NA NA 1.49 NA NA
1.51 0.58 NA NA 1.46 0.68 NA NA 1.47 NA NA
1.27 0.52 NA NA 1.5 0.49 NA NA 1.61 NA NA
1.23 0.48 NA NA 1.36 0.5 NA NA 1.54 NA NA
1.28 0.49 NA NA 1.42 0.52 NA NA 1.66 NA NA
1.34 0.52 NA NA 1.5 0.42 NA NA 1.54 NA NA
1.22 0.46 NA NA 1.55 0.41 NA NA 1.46 NA NA
1.26 0.47 NA NA 1.53 0.39 NA NA 1.42 NA NA
1.31 0.49 NA NA 1.37 0.45 NA NA 1.63 NA NA
1.4 0.5 NA NA 1.47 0.4 NA NA 1.59 NA NA
1.24 0.59 NA NA 1.44 0.45 NA NA 1.45 NA NA
1.32 0.59 NA NA 1.36 0.4 NA NA 1.47 NA NA
1.52 0.54 NA NA 1.52 0.5 NA NA 1.49 NA NA
1.32 0.48 NA NA 1.42 0.52 NA NA 1.48 NA NA
1.26 0.51 NA NA 1.43 0.49 NA NA 1.7 NA NA
1.31 0.46 NA NA 1.4 0.38 NA NA 1.5 NA NA
1.34 0.59 NA NA 1.55 0.47 NA NA 1.4 NA NA
1.41 0.46 NA NA 1.38 0.4 NA NA 1.61 NA NA
1.28 0.56 NA NA 1.51 0.53 NA NA 1.45 NA NA
1.44 0.45 NA NA 1.37 0.43 NA NA 1.45 NA NA
1.44 0.45 NA NA 1.4 0.42 NA NA 1.41 NA NA
1.31 0.45 NA NA 1.4 0.48 NA NA 1.46 NA NA
1.22 0.59 NA NA 1.55 0.42 NA NA 1.57 NA NA
1.31 0.61 NA NA 1.51 0.45 NA NA 1.52 NA NA
0.43 0.53 NA NA 0.4 0.46 NA NA 0.43 NA NA
1.26 0.45 NA NA 1.45 0.5 NA NA 1.5 NA NA
1.22 0.44 NA NA 1.41 0.41 NA NA 1.51 NA NA
1.27 0.45 NA NA 1.56 0.51 NA NA 1.52 NA NA
1.24 0.47 NA NA 1.42 0.4 NA NA 1.5 NA NA
1.19 0.45 NA NA 1.37 0.43 NA NA 1.51 NA NA
1.26 0.48 NA NA 1.58 0.52 NA NA 1.47 NA NA
1.32 0.51 NA NA 1.38 0.39 NA NA 1.52 NA NA
1.33 0.47 NA NA 1.39 0.39 NA NA 1.44 NA NA
