msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
17.94 0.56 NA NA 23.21 0.56 NA NA 14.91 NA NA
19.09 0.51 NA NA 23.32 0.43 NA NA 14.62 NA NA
19.38 0.52 NA NA 23.49 0.39 NA NA 15.46 NA NA
19.83 0.53 NA NA 22.59 0.48 NA NA 14.57 NA NA
18.68 0.56 NA NA 22.39 0.48 NA NA 13.14 NA NA
18.2 0.53 NA NA 23.74 0.49 NA NA 14.33 NA NA
18.2 0.53 NA NA 23.52 0.4 NA NA 14.65 NA NA
18.31 0.5 NA NA 23.4 0.43 NA NA 14.62 NA NA
19.16 0.63 NA NA 23.34 0.44 NA NA 12.87 NA NA
18.45 0.6 NA NA 23.78 0.54 NA NA 14.61 NA NA
17.98 0.53 NA NA 22.48 0.41 NA NA 14.1 NA NA
18.65 0.5 NA NA 23.54 0.41 NA NA 14.4 NA NA
18.77 0.56 NA NA 24.13 0.52 NA NA 13.9 NA NA
18.78 0.49 NA NA 23.52 0.43 NA NA 14.17 NA NA
18.03 0.5 NA NA 23.39 0.54 NA NA 14.83 NA NA
18.2 0.56 NA NA 24.23 0.46 NA NA 14.12 NA NA
18.87 0.68 NA NA 23.31 0.53 NA NA 15.32 NA NA
18.48 0.53 NA NA 23.53 0.46 NA NA 14.95 NA NA
18.77 0.63 NA NA 22.23 0.47 NA NA 14.63 NA NA
17.62 0.52 NA NA 23.03 0.45 NA NA 14.44 NA NA
18.2 0.49 NA NA 23.41 0.42 NA NA 14.9 NA NA
18.03 0.55 NA NA 22.16 0.44 NA NA 14.21 NA NA
17.82 0.53 NA NA 23.05 0.58 NA NA 14.72 NA NA
17.9 0.57 NA NA 23.1 0.45 NA NA 13.83 NA NA
17.51 0.57 NA NA 23.3 0.44 NA NA 14.34 NA NA
18.91 1.39 NA NA 22.03 0.48 NA NA 14.25 NA NA
17.6 0.56 NA NA 22.62 0.42 NA NA 14.78 NA NA
19.08 1.11 NA NA 23.34 0.43 NA NA 14.63 NA NA
18.15 1.55 NA NA 22.4 0.49 NA NA 14.15 NA NA
19.75 0.65 NA NA 23.84 0.57 NA NA 14.72 NA NA
19.8 0.5 NA NA 23 0.55 NA NA 14.34 NA NA
19.76 0.65 NA NA 22.38 0.4 NA NA 14.58 NA NA
19.62 0.71 NA NA 22.55 0.5 NA NA 13.27 NA NA
17.82 1.2 NA NA 23.31 0.43 NA NA 14.57 NA NA
19.12 0.66 NA NA 22.74 0.54 NA NA 14.72 NA NA
18.8 0.6 NA NA 22.77 0.57 NA NA 14.75 NA NA
18.75 0.7 NA NA 23.26 0.62 NA NA 14.28 NA NA
18.73 0.56 NA NA 22.42 0.46 NA NA 14.13 NA NA
