msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 2950 721.24 NA NA 3153.06 861.59 NA 3189.46 389.58
NA NA 3124.68 794.23 NA NA 3334.9 1064.44 NA 3221.76 384.7
NA NA 2899.13 538.31 NA NA 3351.99 1294.7 NA 3225.42 426.21
NA NA 3086.15 564.4 NA NA 3348.19 964.18 NA 3227.9 412.37
NA NA 3130.24 585.57 NA NA 3127.91 1532.62 NA 3015.8 348.04
NA NA 3098.01 652.04 NA NA 3282.78 1511.16 NA 3270.43 404.88
NA NA 2939.02 750.34 NA NA 3224.07 1085.97 NA 3275.76 427.32
NA NA 3146.07 764.75 NA NA 3087.09 571.49 NA 3007.18 358.38
NA NA 3132.26 642.49 NA NA 3117.57 930.97 NA 3198.24 419.47
NA NA 3140.26 523.48 NA NA 3299.39 729.71 NA 3183.32 436.2
NA NA 2939.05 607.91 NA NA 3293.58 1172.36 NA 3186.15 380.88
NA NA 3138.99 700.46 NA NA 3214.53 1056.53 NA 3189.68 415.45
NA NA 2904.78 653.58 NA NA 3164.97 815.02 NA 3014.58 355.29
NA NA 3084.98 844.13 NA NA 3101.95 1093.4 NA 3019.3 421.54
NA NA 2926.19 725.24 NA NA 3254.52 1295.58 NA 3232.53 434.13
NA NA 3082.91 819.96 NA NA 3107.39 602.87 NA 3223.18 446.26
NA NA 2908.36 587.22 NA NA 3275.35 1406.03 NA 3158.25 363.68
NA NA 3087.64 785.06 NA NA 3092.93 1048.6 NA 3153.43 409.68
NA NA 3121.84 651.94 NA NA 3161.61 705.57 NA 3157.99 383.52
NA NA 3115.53 659.66 NA NA 3254.36 1192.47 NA 3147.48 385.02
NA NA 2891.41 572.81 NA NA 3228.86 1499.57 NA 2999.52 347.3
NA NA 2891.28 559.06 NA NA 3139.03 1289.36 NA 3033.49 393.66
NA NA 3050.41 589.22 NA NA 3126.14 1573.95 NA 3241.76 421.36
NA NA 3043.39 814.7 NA NA 3202.99 878.43 NA 3238.15 352.43
NA NA 3074.52 754.56 NA NA 3290.06 1043.14 NA 3184.28 365.93
NA NA 3111.51 802.41 NA NA 3205.08 874.05 NA 3019.25 367.18
NA NA 2897.26 593.25 NA NA 3312.79 856.28 NA 3005.63 309.24
NA NA 3076.4 802.85 NA NA 3078.89 816.84 NA 3155.48 441.65
NA NA 2889.05 823.25 NA NA 3278.57 1054.43 NA 3199.37 400.39
NA NA 2899.47 513.94 NA NA 3263.64 1501.5 NA 3234.62 418.96
NA NA 3114.09 490.43 NA NA 3178.91 1012.61 NA 3045.53 397.06
NA NA 3116.13 477.24 NA NA 3263.41 1090.98 NA 3015.38 395.03
NA NA 3107.76 805.73 NA NA 3292.51 619.88 NA 3195.55 379.4
NA NA 2898.42 719.63 NA NA 3285.47 1309.33 NA 3179.2 330.87
NA NA 3107.47 654.72 NA NA 3091.38 1092.7 NA 3100.7 406.53
NA NA 3084.26 551.16 NA NA 3270.4 1470.22 NA 3155.78 435.79
NA NA 3064.43 546.47 NA NA 3265.36 880.15 NA 3173.41 417.55
NA NA 2903.36 661.94 NA NA 3269.98 1202.79 NA 3231.63 366.69
NA NA 2894.1 531.46 NA NA 3086.77 844.94 NA 3020.77 399.08
NA NA 3080.21 737.38 NA NA 3103.41 1600.16 NA 3048.01 428.42
NA NA 2915.54 690.62 NA NA 3094.15 1185.4 NA 3191.47 411.14
NA NA 3111.13 543.35 NA NA 3253.55 967 NA 3210.89 402.4
NA NA 3104.58 799.76 NA NA 3279 559.17 NA 3071.35 390.89
NA NA 3074.08 780.68 NA NA 3232.68 1251.82 NA 3208.31 449.15
NA NA 3080.79 805.21 NA NA 3263.58 318.86 NA 3034.03 346.28
NA NA 2901 688.55 NA NA 3108.73 694.45 NA 3202.8 428.67
NA NA 3076.39 763.57 NA NA 3214.31 1011.95 NA 3020.3 356.73
NA NA 3065.41 730.67 NA NA 3297.32 1153.88 NA 3219.42 426.69
NA NA 3076.68 524.24 NA NA 3284.44 789.87 NA 3016.3 338.88
NA NA 3078.83 807.2 NA NA 3276.22 887.69 NA 3135.81 374.68
NA NA 2917.53 746.81 NA NA 3110.01 1330.71 NA 3140.68 400.9
NA NA 3083.26 488.65 NA NA 3228.22 1623.38 NA 3175.91 433.46
NA NA 3067.76 503.2 NA NA 3236.2 1054.94 NA 3022.86 367.11
NA NA 2913.34 790.76 NA NA 3108.07 1009.57 NA 3054.5 360.76
