msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
361.92 0.73 NA NA 359.2 0.55 NA NA 362.38 NA NA
534.02 0.63 NA NA 531.68 0.46 NA NA 537.83 NA NA
153.9 0.52 NA NA 150.39 0.66 NA NA 157.39 NA NA
253.5 1.04 NA NA 253.05 1.28 NA NA 268.48 NA NA
292.34 0.65 NA NA 287.99 0.61 NA NA 313.65 NA NA
288.64 0.7 NA NA 283.81 0.6 NA NA 296.94 NA NA
384.97 0.6 NA NA 378.87 0.54 NA NA 385.24 NA NA
186.01 0.8 NA NA 181.79 0.42 NA NA 188.32 NA NA
485.32 1 NA NA 478.59 0.57 NA NA 485.59 NA NA
216.05 0.54 NA NA 210.61 0.51 NA NA 241.28 NA NA
196.16 0.72 NA NA 191.65 0.55 NA NA 199.21 NA NA
189.23 0.6 NA NA 187.16 0.44 NA NA 194.09 NA NA
224.82 0.89 NA NA 223.91 0.45 NA NA 250.87 NA NA
194.8 0.69 NA NA 194.41 0.65 NA NA 197.85 NA NA
399.86 0.78 NA NA 394.54 0.72 NA NA 425.62 NA NA
205.14 0.86 NA NA 202.97 0.77 NA NA 218.17 NA NA
376.29 0.74 NA NA 372.99 0.85 NA NA 379.04 NA NA
258.79 0.61 NA NA 256.16 0.52 NA NA 264.27 NA NA
372.85 0.66 NA NA 365.54 0.52 NA NA 385.78 NA NA
376.16 0.64 NA NA 372.19 0.52 NA NA 400.01 NA NA
322.87 0.69 NA NA 321.59 0.47 NA NA 327.59 NA NA
378.72 0.81 NA NA 377.03 0.75 NA NA 407.04 NA NA
277.35 0.62 NA NA 272.38 0.4 NA NA 279.28 NA NA
475.79 0.52 NA NA 472.29 0.6 NA NA 481.69 NA NA
162.52 0.61 NA NA 156.2 0.44 NA NA 185.3 NA NA
383.67 0.86 NA NA 381.12 0.66 NA NA 386.39 NA NA
513.37 1.05 NA NA 511.05 0.94 NA NA 519.16 NA NA
556.65 0.72 NA NA 551.75 0.59 NA NA 563.31 NA NA
455.72 0.6 NA NA 451.35 0.5 NA NA 480.6 NA NA
276.67 0.59 NA NA 271.88 0.48 NA NA 278.47 NA NA
203.79 0.83 NA NA 199.69 0.78 NA NA 204.7 NA NA
46.69 0.61 NA NA 42.13 0.42 NA NA 49.5 NA NA
213.77 0.88 NA NA 207.62 0.68 NA NA 215.14 NA NA
154.25 0.67 NA NA 149.7 0.48 NA NA 180.72 NA NA
527.75 0.83 NA NA 525.12 0.66 NA NA 530.98 NA NA
177.27 0.61 NA NA 174.53 0.51 NA NA 204.44 NA NA
