msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 39.72 99.91 NA NA 50.15 52.34 NA 45.54 73.3
NA NA 35.56 97.71 NA NA 45.09 55 NA 44.9 72.95
NA NA 36.43 82.81 NA NA 47.97 40.43 NA 40.61 81.69
NA NA 37.84 102.73 NA NA 48.88 55.12 NA 44.71 205.39
NA NA 37.91 105.57 NA NA 49.69 56.1 NA 46.29 74.59
NA NA 39.98 80.57 NA NA 49.9 41.02 NA 44.23 75.13
NA NA 38.91 95.88 NA NA 47.01 55.33 NA 43.57 75.78
NA NA 0.5 93.72 NA NA 0.47 56.87 NA 0.43 72.37
NA NA 38.25 104.97 NA NA 44.8 57.35 NA 44.37 97
NA NA 38.55 94.14 NA NA 46.29 52.12 NA 41.4 122.92
NA NA 38.68 103.19 NA NA 49.18 56.94 NA 45.11 75.08
NA NA 38.97 102.85 NA NA 44.86 52.52 NA 44.41 147.74
NA NA 38.39 95.61 NA NA 45.58 53.95 NA 42.12 72.61
NA NA 39.73 108.16 NA NA 48.71 55.28 NA 45.62 72.79
NA NA 38.68 101.41 NA NA 49.29 56.15 NA 41.79 75.67
NA NA 35.27 80.97 NA NA 48.75 54.86 NA 46.26 74.32
NA NA 38.32 95.45 NA NA 50.73 55.8 NA 42.71 146.87
NA NA 38.57 98.12 NA NA 49.91 57.58 NA 45.1 71.17
NA NA 37.15 111.64 NA NA 49.26 56.05 NA 43.23 72.52
NA NA 38.72 78.27 NA NA 48.83 56.89 NA 45.7 63.97
NA NA 38.2 89.99 NA NA 49.14 53.4 NA 44.92 133.97
NA NA 38.12 96.98 NA NA 48.63 48.1 NA 45.97 74.82
NA NA 37.58 103.4 NA NA 49.9 55.48 NA 45.21 98.58
NA NA 38.84 98.54 NA NA 47.57 50.6 NA 45.49 74.95
NA NA 36.94 100.59 NA NA 49.19 58.44 NA 43.49 72.6
NA NA 38.48 91.8 NA NA 49.25 55.89 NA 42.91 125.98
NA NA 37.4 86.43 NA NA 48.53 50.57 NA 41.38 74.57
NA NA 39.1 104.73 NA NA 46.45 54.94 NA 45.58 123.76
NA NA 38.11 102.03 NA NA 44.42 52.31 NA 40.8 158.57
NA NA 35.53 97.85 NA NA 47.76 51.6 NA 42.75 75.92
