msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 18 1693.6 NA NA 78.4 77.27 NA 72.22 89.16
NA NA 14.42 200.9 NA NA 79.26 78.74 NA 70.99 83.98
NA NA 71.1 112.12 NA NA 78.32 78.51 NA 71.32 85.94
NA NA 24.22 1257.24 NA NA 78.54 72.5 NA 72.47 85.53
NA NA 26.14 1167.84 NA NA 79.07 79.58 NA 72.02 83.9
NA NA 21.61 1058.96 NA NA 78.01 79.01 NA 71.28 86.52
NA NA 16.97 1604.38 NA NA 79.34 52.68 NA 71.59 86.7
NA NA 18.36 1119.98 NA NA 78.02 49.11 NA 71.39 83.07
NA NA 71.73 134.43 NA NA 78.83 77.44 NA 71.19 85.91
NA NA 33.76 1165.62 NA NA 79.46 74.65 NA 72.47 82.01
NA NA 16.69 1555.64 NA NA 79.2 56.86 NA 71.79 81.9
NA NA 14.75 1153.03 NA NA 77.95 76.02 NA 71.16 85.13
NA NA 31.4 173.49 NA NA 79.39 50.88 NA 70.83 85.09
NA NA 24.82 329.19 NA NA 78.98 78.72 NA 71.58 83.78
NA NA 34.11 174.16 NA NA 78.53 79.65 NA 71.37 90.92
NA NA 71.56 150.31 NA NA 79.16 82.67 NA 70.7 87.21
NA NA 70.84 1070.88 NA NA 77.55 57.57 NA 71.55 82.9
NA NA 11.91 1460.28 NA NA 77.67 76.96 NA 71.5 82.63
NA NA 70.55 179.97 NA NA 78.9 76.45 NA 71.34 78.58
NA NA 14.54 1266.84 NA NA 78.04 54.89 NA 71.57 76.83
NA NA 71.06 171.17 NA NA 78.01 79.83 NA 71.65 85.42
NA NA 15.39 1161.12 NA NA 78.7 66.43 NA 71.6 81.17
NA NA 14.23 1099.6 NA NA 78.28 62.95 NA 72.26 81.97
NA NA 15.13 170.42 NA NA 78.85 76.48 NA 71.97 81.8
NA NA 16.64 1142.05 NA NA 78.19 58 NA 71.89 84.47
NA NA 16.77 1141.54 NA NA 78.06 78.92 NA 71.87 77.08
NA NA 16.4 1308.84 NA NA 79.01 74.04 NA 72.18 87.37
NA NA 18.81 1039.78 NA NA 78.56 79.14 NA 71.91 85.14
NA NA 71.39 1064.79 NA NA 77.91 74.33 NA 72.02 86.83
NA NA 17.91 145.59 NA NA 78.96 50.64 NA 72.32 86.89
NA NA 12.65 1070.52 NA NA 77.88 79.86 NA 71.13 83.32
NA NA 23.49 1262.45 NA NA 79.19 72.03 NA 71.61 87.41
NA NA 71.39 1157.01 NA NA 78.01 72.26 NA 71.78 85.46
NA NA 70.81 1084.1 NA NA 77.8 50 NA 71.3 86.1
NA NA 36.09 1288.4 NA NA 78.33 80.76 NA 71.65 73.05
NA NA 21.65 382.98 NA NA 79.18 78.34 NA 71.02 78.48
NA NA 37.1 1216.95 NA NA 79.25 83.97 NA 72.78 88.15
NA NA 17.39 238.07 NA NA 78.91 62.71 NA 71.79 87.61
NA NA 26.27 1132.85 NA NA 78.74 82.32 NA 71.48 84.67
NA NA 71.1 114 NA NA 78.48 78.88 NA 71.17 85.37
NA NA 0.48 1287.03 NA NA 0.37 75.5 NA 0.45 84.44
NA NA 19.24 119.5 NA NA 78.06 78.5 NA 71.44 85.49
NA NA 16.53 1122.48 NA NA 77.98 75.9 NA 71.44 82.98
NA NA 18.33 1196.38 NA NA 79.39 79.12 NA 71.9 87.26
NA NA 11.87 1574.3 NA NA 78.78 70.1 NA 72.43 86.8
NA NA 15.47 1128.5 NA NA 80.11 61.39 NA 70.77 85.01
NA NA 70.97 1066.17 NA NA 78.96 76.88 NA 71.85 86.5
NA NA 71.24 178.49 NA NA 78.17 79.09 NA 70.96 84.22
NA NA 73.12 188.82 NA NA 78.6 79.82 NA 71.21 84.88
NA NA 70.47 1341.88 NA NA 78.55 75.35 NA 71.74 84.02
NA NA 71.63 180.27 NA NA 77.91 81.56 NA 71.71 85.37
NA NA 43.43 174.06 NA NA 78.74 81.66 NA 72 85.57
NA NA 18.9 1309.19 NA NA 78.85 70.59 NA 72.19 85.6
NA NA 14.22 1239.31 NA NA 77.97 76.64 NA 71.77 85.36
NA NA 16.76 1033.81 NA NA 78.38 80.58 NA 70.97 78.85
NA NA 18.63 1382.72 NA NA 78.19 78.78 NA 71.43 85.36
NA NA 14.4 1199.3 NA NA 79.09 81.62 NA 72.21 84.39
NA NA 16.47 1050.12 NA NA 78.58 85.15 NA 71.07 86.56
NA NA 17.67 167.52 NA NA 78.7 75.03 NA 71.47 86.26
NA NA 18.72 1227.79 NA NA 78.82 85.32 NA 72.31 87.1
NA NA 32.44 1404.36 NA NA 78.33 58.33 NA 71.31 75.25
NA NA 18.32 1078.75 NA NA 78.87 81.46 NA 71.72 84.98
NA NA 24.7 1010.33 NA NA 78.02 78.76 NA 71.56 73.59
NA NA 28.84 1447.08 NA NA 78.53 82.07 NA 70.78 85.89
NA NA 44.72 1521.71 NA NA 78.5 77.42 NA 71.6 80.65
NA NA 31.77 1719.21 NA NA 78.45 78.57 NA 71.33 84.05
NA NA 14.26 501.1 NA NA 77.95 79.36 NA 71.3 84.17
NA NA 70.86 1134.22 NA NA 77.64 59.84 NA 72 86.45
NA NA 71.4 1357.83 NA NA 78.15 79 NA 71.68 85.75
NA NA 28.14 174.83 NA NA 79.01 49.79 NA 71.1 89.98
NA NA 70.96 1169.03 NA NA 78.16 73.51 NA 71.84 73.16
NA NA 19.29 1109.06 NA NA 78.59 79.09 NA 71.26 87.25
NA NA 70.5 104.09 NA NA 78.44 79.01 NA 71.62 84.07
NA NA 11.5 1084.08 NA NA 79.29 76.88 NA 71.66 85.36
NA NA 24.98 1082.34 NA NA 79.2 79.93 NA 71.94 86.81
NA NA 70.8 167.4 NA NA 77.86 85.29 NA 71.89 86.14
NA NA 70.75 1218.43 NA NA 78.43 83.09 NA 71.49 88.16
NA NA 26.2 1022.79 NA NA 78.16 78.28 NA 72.02 87.08
NA NA 16.04 1734.43 NA NA 80.07 81.45 NA 71.82 85.29
NA NA 14.74 1256.18 NA NA 77.65 64.1 NA 71.84 84.6
NA NA 70.61 1148.49 NA NA 79.37 82.09 NA 71.93 84.33
NA NA 70.49 121.66 NA NA 78.87 77.39 NA 71.47 84.62
NA NA 20.41 1205.57 NA NA 79.34 64.97 NA 71.54 84.49
NA NA 15.24 1681.25 NA NA 78.55 53.48 NA 71.95 85.65
NA NA 70.96 157.97 NA NA 78.46 80.38 NA 71.51 78.28
NA NA 13.84 185.72 NA NA 80.54 84.93 NA 71.74 86.36
NA NA 17.29 1503.93 NA NA 78.46 65.52 NA 71.38 83.4
NA NA 70.77 1054.87 NA NA 78.36 74.23 NA 72.02 83
NA NA 33.62 138.21 NA NA 78.2 51.65 NA 71.82 77.26
NA NA 17.71 1050.08 NA NA 77.91 72.58 NA 71.78 85.16
NA NA 13.67 1071.39 NA NA 78.88 78.65 NA 71.67 87.08
NA NA 71.95 110.36 NA NA 78.54 82.4 NA 71.69 84.87
NA NA 28.35 1120.62 NA NA 79.26 77.81 NA 70.73 82.1
NA NA 14.41 228.82 NA NA 77.73 62.54 NA 71.8 74.32
NA NA 20.99 1156.45 NA NA 78.99 78.67 NA 72.11 84.84
NA NA 17.5 1084.35 NA NA 80.94 76.67 NA 71.43 79
NA NA 10.96 1698.67 NA NA 78.09 79.47 NA 71.92 80.49
NA NA 70.71 973.99 NA NA 78.17 75.12 NA 72.51 83.48
NA NA 21.25 1291.32 NA NA 79.03 77.42 NA 71.98 85.38
NA NA 37.08 1461.29 NA NA 78.93 74.66 NA 71.31 82.59
