msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
19.37 0.51 NA NA 22.95 0.41 NA NA 14.02 NA NA
18.76 0.52 NA NA 23.74 0.41 NA NA 14.24 NA NA
18.89 0.64 NA NA 23.18 0.4 NA NA 15.39 NA NA
18.94 0.64 NA NA 22.94 0.4 NA NA 15.7 NA NA
18.29 0.53 NA NA 21.59 0.51 NA NA 14.52 NA NA
18.96 0.55 NA NA 22.22 0.42 NA NA 14.48 NA NA
19.05 0.53 NA NA 23.46 0.42 NA NA 14.72 NA NA
18.51 0.5 NA NA 23.3 0.45 NA NA 14.36 NA NA
17.24 0.56 NA NA 22.58 0.51 NA NA 14.62 NA NA
17.84 0.5 NA NA 22.1 0.42 NA NA 14.11 NA NA
18.68 0.69 NA NA 24.6 0.43 NA NA 14.04 NA NA
18.46 0.6 NA NA 22.72 0.49 NA NA 15.93 NA NA
18.43 0.57 NA NA 22.7 0.48 NA NA 15.25 NA NA
19.09 0.53 NA NA 23.29 0.46 NA NA 15.04 NA NA
19.15 0.56 NA NA 23.25 0.53 NA NA 15.16 NA NA
17.78 0.52 NA NA 23.63 0.45 NA NA 14.79 NA NA
18.6 0.63 NA NA 23.01 0.55 NA NA 14.03 NA NA
18.35 0.57 NA NA 24.13 0.43 NA NA 14.98 NA NA
17.56 0.65 NA NA 23.43 0.42 NA NA 15.34 NA NA
17.77 0.66 NA NA 23.29 0.48 NA NA 14.08 NA NA
17.9 0.51 NA NA 23.1 0.44 NA NA 15.35 NA NA
18.84 0.5 NA NA 22.66 0.42 NA NA 13.92 NA NA
18.62 0.6 NA NA 22.12 0.43 NA NA 14.24 NA NA
17.61 0.52 NA NA 22.57 0.51 NA NA 13.68 NA NA
17.93 0.51 NA NA 22.54 0.56 NA NA 14.3 NA NA
19.35 0.51 NA NA 22.28 0.54 NA NA 14.95 NA NA
18.14 0.52 NA NA 22.78 0.54 NA NA 14.91 NA NA
18.8 0.53 NA NA 22.94 0.45 NA NA 14.73 NA NA
18.62 0.59 NA NA 23.98 0.41 NA NA 14.91 NA NA
18.61 0.51 NA NA 23.39 0.4 NA NA 15.27 NA NA
17.39 0.58 NA NA 24.06 0.52 NA NA 13.7 NA NA
18.48 0.59 NA NA 22.89 0.45 NA NA 14.62 NA NA
18.57 0.56 NA NA 22.99 0.49 NA NA 14.96 NA NA
18.04 0.56 NA NA 22.69 0.41 NA NA 14.26 NA NA
17.36 0.54 NA NA 23.1 0.44 NA NA 14.13 NA NA
17.47 0.58 NA NA 21.61 0.47 NA NA 14.29 NA NA
18.71 0.52 NA NA 23.65 0.44 NA NA 15.58 NA NA
19.38 0.51 NA NA 23.09 0.43 NA NA 15.28 NA NA
17.46 0.53 NA NA 22.86 0.42 NA NA 16.27 NA NA
17.48 0.66 NA NA 22.58 0.43 NA NA 14.19 NA NA
18.4 0.57 NA NA 23.38 0.43 NA NA 14.77 NA NA
18.99 0.52 NA NA 23.3 0.44 NA NA 14.65 NA NA
17.42 0.56 NA NA 21.22 0.44 NA NA 15.15 NA NA
18.18 0.51 NA NA 22.51 0.41 NA NA 14.87 NA NA
17.99 0.53 NA NA 23.7 0.55 NA NA 15.01 NA NA
18.44 0.53 NA NA 22.67 0.44 NA NA 13.6 NA NA
19.54 0.61 NA NA 22.59 0.43 NA NA 14.2 NA NA
18.58 0.5 NA NA 23.65 0.52 NA NA 14.55 NA NA
17.12 0.48 NA NA 22.19 0.4 NA NA 13.58 NA NA
17.6 0.53 NA NA 21.04 0.4 NA NA 15.05 NA NA
19.34 0.56 NA NA 21.59 0.53 NA NA 16.1 NA NA
19.07 0.56 NA NA 23.22 0.51 NA NA 14.05 NA NA
17.74 0.65 NA NA 23.91 0.55 NA NA 14.63 NA NA
18.46 0.5 NA NA 25.02 0.44 NA NA 15.73 NA NA
19.81 0.65 NA NA 23.01 0.44 NA NA 15.18 NA NA
16.87 0.5 NA NA 20.95 0.4 NA NA 15.83 NA NA
18.36 0.63 NA NA 22.6 0.41 NA NA 14.67 NA NA
18.75 0.53 NA NA 22.58 0.43 NA NA 15.89 NA NA
17.47 0.58 NA NA 22.85 0.41 NA NA 14.9 NA NA
18.2 0.59 NA NA 21.72 0.51 NA NA 15.43 NA NA
18.53 0.65 NA NA 22.6 0.44 NA NA 14.83 NA NA
18.77 0.61 NA NA 21.37 0.43 NA NA 13.5 NA NA
18.43 0.62 NA NA 23.22 0.44 NA NA 14.38 NA NA
17.04 0.52 NA NA 22.93 0.44 NA NA 15.47 NA NA
19.03 0.59 NA NA 21.56 0.46 NA NA 14.38 NA NA
18.46 0.55 NA NA 22.5 0.44 NA NA 15.89 NA NA
18.38 0.53 NA NA 21.92 0.43 NA NA 15.68 NA NA
18.65 0.54 NA NA 23.33 0.45 NA NA 13.52 NA NA
17.34 0.68 NA NA 22.9 0.44 NA NA 16.73 NA NA
17.2 0.61 NA NA 23.75 0.52 NA NA 14.67 NA NA
19.27 0.49 NA NA 22.82 0.52 NA NA 14.94 NA NA
18.09 0.49 NA NA 23.5 0.62 NA NA 14.25 NA NA
17.66 0.59 NA NA 20.74 0.4 NA NA 13.92 NA NA
18.93 0.48 NA NA 23.56 0.47 NA NA 15.12 NA NA
17.38 0.49 NA NA 23.31 0.39 NA NA 14.05 NA NA
18.19 0.54 NA NA 21.52 0.55 NA NA 13.17 NA NA
17.54 0.61 NA NA 22.62 0.44 NA NA 15.38 NA NA
16.81 0.58 NA NA 22.86 0.44 NA NA 14.33 NA NA
18.94 0.56 NA NA 24.17 0.48 NA NA 15.08 NA NA
18.61 0.81 NA NA 23.47 0.45 NA NA 14.26 NA NA
18.93 0.55 NA NA 22.48 0.43 NA NA 14.72 NA NA
17.65 0.57 NA NA 21.68 0.54 NA NA 14.96 NA NA
17.2 0.52 NA NA 23.56 0.43 NA NA 14.2 NA NA
18.38 0.51 NA NA 23.2 0.45 NA NA 14.84 NA NA
18.04 0.53 NA NA 21.77 0.44 NA NA 15.03 NA NA
18.94 0.54 NA NA 23.42 0.44 NA NA 14.63 NA NA
17.12 0.53 NA NA 23.08 0.48 NA NA 14.75 NA NA
17.65 0.56 NA NA 23.17 0.44 NA NA 14.32 NA NA
18.69 0.53 NA NA 22.88 0.43 NA NA 15.05 NA NA
19 0.56 NA NA 22.2 0.43 NA NA 14.15 NA NA
17.37 0.53 NA NA 23.12 0.45 NA NA 17.87 NA NA
17.03 0.53 NA NA 24.58 0.45 NA NA 14.37 NA NA
18.29 0.56 NA NA 22.48 0.62 NA NA 14.79 NA NA
17.27 0.54 NA NA 21.28 0.54 NA NA 15.27 NA NA
16.84 0.54 NA NA 23.76 0.49 NA NA 14.28 NA NA
17.61 0.56 NA NA 23 0.41 NA NA 14.86 NA NA
20.35 0.64 NA NA 27.14 0.5 NA NA 17.27 NA NA
19.66 0.68 NA NA 28.56 0.55 NA NA 16.03 NA NA
19.71 0.93 NA NA 26.68 0.63 NA NA 17.68 NA NA
18.42 0.79 NA NA 27.44 0.55 NA NA 17.15 NA NA
