msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 35.49 73.28 NA NA 48.01 54.22 NA 44.97 69.03
NA NA 38.72 97.84 NA NA 45.95 52.35 NA 44.62 73.49
NA NA 37.43 105.21 NA NA 44.91 37.57 NA 43.17 69.2
NA NA 38.73 83.55 NA NA 44.83 55.1 NA 43.47 72.26
NA NA 38.59 96.77 NA NA 48.62 58.16 NA 42.88 215.25
NA NA 37.72 89.43 NA NA 44.42 51.47 NA 40.04 85.01
NA NA 36.2 97.27 NA NA 45.16 41.91 NA 42.92 68.56
NA NA 37.04 175.79 NA NA 47.93 53.73 NA 44.14 96.6
NA NA 36.71 104.51 NA NA 47.07 53.86 NA 40.33 74.2
NA NA 35.96 95.07 NA NA 46.86 52.23 NA 43.21 131.31
NA NA 34.53 104.79 NA NA 47.61 52.72 NA 43.42 108.19
NA NA 35.95 97.62 NA NA 47.62 56.13 NA 40.94 80.77
NA NA 35.56 82.31 NA NA 46.72 38.02 NA 43.56 82.96
NA NA 35.27 94.06 NA NA 44.13 52.61 NA 43.32 82.48
NA NA 36.93 115.66 NA NA 44.86 48.54 NA 39.86 95.52
NA NA 33.88 109.02 NA NA 49.24 39.34 NA 41.69 65.45
NA NA 36.22 77.26 NA NA 48.91 43.33 NA 43.89 138.49
NA NA 36.43 89.23 NA NA 47.07 55.14 NA 44.21 125.58
NA NA 37.3 76.98 NA NA 47.25 54.04 NA 43.28 115.41
NA NA 37.33 76.62 NA NA 47.07 45.67 NA 40.76 75.19
NA NA 37.23 89.97 NA NA 45.82 53.98 NA 40.05 85.48
NA NA 36.51 93.11 NA NA 45.66 55.81 NA 42.87 72.76
NA NA 36.94 97.61 NA NA 48.69 54.22 NA 43.74 144.74
NA NA 36.46 93.24 NA NA 45.94 53.24 NA 40.66 69.55
NA NA 34.76 106.87 NA NA 47.73 52.09 NA 43.17 71.32
NA NA 36.88 104.34 NA NA 43.85 54.65 NA 42.3 139.28
NA NA 35.69 93.09 NA NA 46.42 52.84 NA 44.09 71.25
NA NA 33.76 77.25 NA NA 44.92 51.85 NA 43.63 70.35
NA NA 35.6 100.25 NA NA 47.36 54.08 NA 43.48 83.58
NA NA 36.5 89.5 NA NA 47.62 49.32 NA 43.3 89.6
NA NA 35.98 74.19 NA NA 46.98 54.3 NA 42.56 68.36
NA NA 37.03 98.89 NA NA 45.96 49.8 NA 43.45 97.67
NA NA 37.21 101.92 NA NA 44.94 38.36 NA 42.77 74.21
NA NA 37.51 99.03 NA NA 47.05 37.36 NA 40.11 62.16
NA NA 37.48 75.33 NA NA 49.29 53.55 NA 43.14 84.6
NA NA 33.8 97.61 NA NA 47.08 46.99 NA 40.74 61.36
