msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 234.12 248.34 NA NA 260.99 93.22 NA 243.28 215.52
NA NA 235.61 218.68 NA NA 263.64 125.83 NA 246.41 192.83
NA NA 233.26 234.62 NA NA 260.89 114.76 NA 246.89 224.5
NA NA 236.37 268.3 NA NA 260.87 131.33 NA 243.96 157.64
NA NA 237.36 204.4 NA NA 262.79 95.08 NA 248.05 179.01
NA NA 236.41 265.73 NA NA 260.88 112.98 NA 244.7 156.82
NA NA 236.29 225.33 NA NA 257.73 123.82 NA 246.86 302.5
NA NA 237.13 224.34 NA NA 261.64 131.88 NA 247.71 174.64
NA NA 236.6 222.74 NA NA 262.53 129.32 NA 242.84 195.43
NA NA 237.66 265.74 NA NA 261.93 104.64 NA 246.03 201.77
NA NA 236.21 253.02 NA NA 259.91 123.08 NA 244.57 176.1
NA NA 236.65 263.9 NA NA 259.75 127 NA 245.17 169.81
NA NA 234.11 271.73 NA NA 258.55 233.35 NA 246.82 416.04
NA NA 237.67 256.65 NA NA 260.41 127.49 NA 245.88 173.29
NA NA 235.71 244.42 NA NA 261.81 140.02 NA 245.45 170.44
NA NA 234.93 248.26 NA NA 263.4 132 NA 243.37 180.38
NA NA 235.65 275.95 NA NA 258.54 132.45 NA 244.76 172.96
NA NA 237.33 261.36 NA NA 261.07 115.76 NA 244.8 175.41
NA NA 239.53 230.8 NA NA 263.41 114.41 NA 243.61 173.87
NA NA 236.24 245.07 NA NA 262.79 125.88 NA 245.7 148.42
NA NA 236.97 198.01 NA NA 262.86 154.88 NA 243.86 148.7
NA NA 238.58 267.3 NA NA 263.52 138.81 NA 241.04 191.27
NA NA 237.8 285.73 NA NA 263.35 90.62 NA 245.48 202.46
NA NA 236.33 271.11 NA NA 259.45 113.77 NA 244.79 173.45
NA NA 235.72 249.26 NA NA 258.61 170.7 NA 244.41 164.61
NA NA 234.33 278.49 NA NA 262.08 120.67 NA 247.18 173.16
NA NA 236.82 279.77 NA NA 263.12 132.3 NA 246.93 175.64
NA NA 233.42 212.6 NA NA 261.48 117.55 NA 247.59 226.92
NA NA 232.11 204.75 NA NA 261.89 93.29 NA 247 165.67
NA NA 233.76 256.35 NA NA 260.48 123.4 NA 246.39 149.71
NA NA 234.38 270.5 NA NA 261.87 91.22 NA 245.68 201.07
NA NA 235.52 255.86 NA NA 262.14 115.15 NA 243.13 175.26
NA NA 237.49 198.3 NA NA 261.99 158.3 NA 244.47 148.61
NA NA 237.07 208.53 NA NA 265.43 118.02 NA 248.41 221.67
NA NA 237.03 265.7 NA NA 260.51 122.26 NA 245.83 170.83
NA NA 237.88 259.99 NA NA 262.6 203.97 NA 247.13 319.96
NA NA 238.82 289.32 NA NA 262.15 94.31 NA 244.47 234.71
NA NA 241.92 265.93 NA NA 261.09 132.16 NA 246.85 185
NA NA 238.29 230.33 NA NA 259.95 95.6 NA 244.23 191.27
NA NA 236.88 281.06 NA NA 262.12 119.39 NA 247.3 170.98
NA NA 238.96 283.91 NA NA 263.07 129.28 NA 245.15 179.03
NA NA 236.83 201.68 NA NA 262.52 131.3 NA 245.3 184.17
NA NA 236.04 278.3 NA NA 262.56 167.74 NA 247.69 204.97
NA NA 236.75 220.92 NA NA 263 130.84 NA 244.89 205.1
NA NA 236.89 250.43 NA NA 260.96 182.22 NA 246.96 150.63
NA NA 236.02 199.57 NA NA 261.87 115.08 NA 244.84 199.52
NA NA 238.31 259.75 NA NA 260.14 128.35 NA 244.94 175.43
NA NA 235.76 270.33 NA NA 262.42 128.2 NA 247.55 168.53
NA NA 234.91 220.47 NA NA 261.42 117.88 NA 248.03 168.68
NA NA 239.27 266.9 NA NA 261.75 145.96 NA 244.38 272.49
NA NA 236.49 289.58 NA NA 263.65 96.93 NA 246.08 173.15
NA NA 237.06 242.27 NA NA 261.15 120.85 NA 242.47 149.36
NA NA 235.49 268.42 NA NA 262.77 121.83 NA 246.09 170.83
NA NA 233.61 269.43 NA NA 260.33 101.22 NA 245.03 190.07
NA NA 239.44 235.81 NA NA 261.09 125.83 NA 243.43 271.2
NA NA 239.57 245.7 NA NA 257.61 123.59 NA 243.18 182.36
NA NA 237.12 260.75 NA NA 261.03 130.94 NA 241.96 165.89
NA NA 236.72 275.78 NA NA 263.96 139.24 NA 247.68 148.44
NA NA 239.68 267.85 NA NA 261.43 102.48 NA 244.8 152.69
NA NA 236.68 269.49 NA NA 261.14 121.85 NA 245.98 195.73
NA NA 235.62 280.53 NA NA 262.4 124.01 NA 246.54 177.64
NA NA 236.34 211.37 NA NA 261.54 92.21 NA 246.57 209.54
NA NA 236.51 254.25 NA NA 261.34 93.74 NA 242.5 211.11
NA NA 238.69 268.87 NA NA 263.72 180.68 NA 246.46 172.18
NA NA 238.1 281.06 NA NA 259.15 102.76 NA 245.96 203.36
NA NA 237.11 282.28 NA NA 260.57 154.15 NA 246.84 154.86
NA NA 234.24 224.57 NA NA 259.88 92.49 NA 244.76 209.8
NA NA 235.58 247.79 NA NA 261.79 125.58 NA 247.85 199.36
NA NA 235.28 281.6 NA NA 261.5 127.33 NA 245.05 175.91
NA NA 236.25 217.39 NA NA 260.73 130.4 NA 245.77 331.11
NA NA 237.29 197.48 NA NA 263.31 130.03 NA 246.25 174.29
NA NA 235.61 239.64 NA NA 259.7 128.58 NA 246.1 162.84
NA NA 236.81 264.54 NA NA 261.61 124.1 NA 245.33 199.04
NA NA 237.17 261.61 NA NA 260.73 136.57 NA 249.35 146.5
NA NA 238.27 201.44 NA NA 260.62 121.09 NA 247.63 227.58
NA NA 237.27 231.22 NA NA 260.65 114.06 NA 248.32 150.78
NA NA 235.77 215.85 NA NA 258.71 102.13 NA 246.07 173.92
NA NA 237.48 216.09 NA NA 263.12 93.73 NA 244.37 279.58
NA NA 237.78 213.51 NA NA 263.17 173.72 NA 244.58 424.01
NA NA 236.88 251.24 NA NA 262.5 98.52 NA 246.09 176.64
NA NA 237.71 253.37 NA NA 260.33 130.1 NA 245.91 174.35
NA NA 237.95 245.23 NA NA 263 118.76 NA 244.39 172.12
NA NA 235.46 212.9 NA NA 260.61 147 NA 243.94 171.97
NA NA 235.75 267.63 NA NA 261.2 126.2 NA 242.76 173.04
NA NA 236.71 243.9 NA NA 259.16 122.35 NA 243.52 170
NA NA 235.34 213.17 NA NA 263.19 127.47 NA 246.38 241.84
NA NA 236.84 270.92 NA NA 260.46 126 NA 256.27 196.15
NA NA 235.36 210.48 NA NA 262.34 118.7 NA 263.87 183.3
NA NA 235.91 257.23 NA NA 266.02 131.51 NA 246.28 181.39
NA NA 237.62 273.92 NA NA 261.74 100.16 NA 248.53 173.41
NA NA 236.81 228.03 NA NA 262.84 130.06 NA 245.15 171.72
NA NA 238.73 221.7 NA NA 260.21 121.99 NA 246.62 170.63
NA NA 252.46 256.84 NA NA 257.73 159.1 NA 244.6 147.17
NA NA 237.31 280.68 NA NA 261.05 128.59 NA 245.51 190.85
NA NA 240.73 231.13 NA NA 262.65 108.6 NA 248.05 179.66
NA NA 237.25 208.93 NA NA 258.62 131.7 NA 244.02 190.3
NA NA 235.66 256.2 NA NA 262.54 129.41 NA 244.79 241.76
NA NA 239.11 272.71 NA NA 263.4 108.19 NA 247.57 359.47
NA NA 237.72 203.58 NA NA 265.28 93.46 NA 245.75 225.59
NA NA 237.23 241.85 NA NA 264.75 129.74 NA 250.82 175.4
