msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 20.66 95.53 NA NA 27.44 32.1 NA 24.24 65.56
NA NA 20.83 94.72 NA NA 28.46 46.29 NA 25.35 80.26
NA NA 19.83 70.73 NA NA 28.5 38.63 NA 25.64 56.99
NA NA 20.61 99.62 NA NA 28.12 42.15 NA 26.29 77.02
NA NA 19.69 96.2 NA NA 27.35 32.17 NA 24.82 77.56
NA NA 20.81 89.17 NA NA 27.87 47.78 NA 24.23 77.2
NA NA 20.85 92.43 NA NA 27.93 45.19 NA 24.49 79.79
NA NA 19.77 91.68 NA NA 28.32 45.02 NA 24.43 62.7
NA NA 21.4 88.86 NA NA 28.43 39.72 NA 25.88 68.2
NA NA 20.87 61.99 NA NA 27.21 37.83 NA 26.27 62.88
NA NA 21.1 79.86 NA NA 27.84 43.56 NA 25.47 79.23
NA NA 19.9 62.87 NA NA 28.13 28.94 NA 24.26 75.24
NA NA 20 100.11 NA NA 28.33 45.33 NA 25.63 69.57
NA NA 19.96 100.37 NA NA 27.88 32.61 NA 24.73 71.28
NA NA 19.91 84.57 NA NA 27.82 34.05 NA 26.15 79.67
NA NA 21 95.61 NA NA 27.7 32.55 NA 24.18 72.13
NA NA 21.34 95.15 NA NA 28.49 45.66 NA 24.23 55.71
NA NA 20.45 93.55 NA NA 28.7 44.39 NA 25.71 71.02
NA NA 20.81 74.61 NA NA 27.45 37.31 NA 25.47 61.93
NA NA 20.85 97.38 NA NA 31.54 46.25 NA 25.48 58.41
NA NA 20.59 62.64 NA NA 28.32 32.17 NA 25.9 70.27
NA NA 20.95 60.11 NA NA 28.8 45.86 NA 24.77 71.13
NA NA 20.79 83.55 NA NA 28.56 42.95 NA 25.64 69.99
NA NA 21.09 91.05 NA NA 28.38 44.87 NA 26.14 63.48
NA NA 20.52 96.11 NA NA 27.56 34.16 NA 25.23 66.54
NA NA 20.9 60.31 NA NA 28.09 45.82 NA 25.82 76.24
