msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 1232.93 552.88 NA NA 1309.38 189.22 NA 1268.08 402.68
NA NA 1245.97 476.84 NA NA 1314.3 344.65 NA 1246.45 286.34
NA NA 1238.19 551.83 NA NA 1296.57 253.07 NA 1248.98 806.23
NA NA 1230.68 511.74 NA NA 1318.15 248.63 NA 1282.59 444.46
NA NA 1252.01 533.52 NA NA 1296.52 273.21 NA 1252.51 340.2
NA NA 1255.69 512.35 NA NA 1328.07 575.05 NA 1275.78 701.06
NA NA 1251.45 552.49 NA NA 1334.01 181.69 NA 1283.52 294.87
NA NA 1226.64 461.21 NA NA 1331.13 192.65 NA 1279.8 291.13
NA NA 1272.69 562.97 NA NA 1302.71 180.09 NA 1239.82 356.46
NA NA 1242.22 490.35 NA NA 1317.54 184.04 NA 1267.04 410.41
NA NA 1240.85 467.95 NA NA 1312.43 296.22 NA 1269.04 289.58
NA NA 1265.05 446.91 NA NA 1322.81 265.29 NA 1238.81 419.29
NA NA 1240.72 402.95 NA NA 1317.11 277.19 NA 1252.41 480.03
NA NA 1255.95 493.09 NA NA 1319.09 631.25 NA 1277.4 757.45
NA NA 1254.15 386.26 NA NA 1296.04 258.46 NA 1270.88 303.94
NA NA 1244.62 541.62 NA NA 1315.02 340.58 NA 1252.7 382.53
NA NA 1282.6 459.42 NA NA 1330.55 250.9 NA 1252.44 717.51
NA NA 1277.98 465.13 NA NA 1297.93 237.96 NA 1285.4 387.51
NA NA 1241.26 532.26 NA NA 1321.72 248.06 NA 1285.02 572.61
NA NA 1276.15 545.01 NA NA 1288.63 244.13 NA 1244.2 381.51
NA NA 1271.89 475.58 NA NA 1324.28 261.69 NA 1284.11 337.5
NA NA 1274.43 397.57 NA NA 1325.92 182.05 NA 1284.76 416.02
NA NA 1271.42 445.86 NA NA 1293.32 352.6 NA 1281.27 290.79
NA NA 1272.16 539.57 NA NA 1326.13 187.48 NA 1279.67 316.35
NA NA 1246.84 456.19 NA NA 1309.96 233.28 NA 1282.86 531.65
NA NA 1244.76 407.89 NA NA 1311.45 242.37 NA 1280.21 413.62
NA NA 1254.98 561.78 NA NA 1294.19 241.22 NA 1280.53 334.55
NA NA 1277.87 547.23 NA NA 1326.95 280.5 NA 1282.86 294.35
NA NA 1277.24 397.96 NA NA 1318.51 333.21 NA 1241.44 407.02
NA NA 1283.89 519.61 NA NA 1309.06 319.45 NA 1281.99 362.48
NA NA 1232.76 462.93 NA NA 1294.27 198.74 NA 1239.61 290.92
NA NA 1254.23 567.51 NA NA 1307.38 240.98 NA 1288.68 688.65
NA NA 1279.31 496.08 NA NA 1313.64 353.89 NA 1227.15 580.95
NA NA 1244.22 502.97 NA NA 1316.15 234.26 NA 1270.8 367.85
NA NA 1281.07 468.41 NA NA 1328.45 186.95 NA 1277.52 306.2
NA NA 1257.74 477.61 NA NA 1270.19 263.81 NA 1277.2 307.33
NA NA 1273.66 571.16 NA NA 1327.61 239.94 NA 1272.28 527.84
NA NA 1266.98 399.31 NA NA 1331.52 199.2 NA 1274.72 315.61
NA NA 1223.88 504.64 NA NA 1318.82 261.97 NA 1248.27 335.91
NA NA 1232.61 521.93 NA NA 1271.61 238.86 NA 1285.73 336.44
NA NA 1223.04 526.43 NA NA 1317.5 250.12 NA 1280.23 460.31
NA NA 1258.05 553.3 NA NA 1326.22 256.94 NA 1242.14 495.56
NA NA 1278.1 542.66 NA NA 1291.37 244.28 NA 1289.43 306.43
