msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
0.89 0.89 NA NA 0.85 0.73 NA NA 0.83 NA NA
0.84 0.72 NA NA 0.75 0.64 NA NA 0.84 NA NA
0.82 0.92 NA NA 0.82 9.25 NA NA 0.79 NA NA
0.97 0.69 NA NA 0.78 9.05 NA NA 0.86 NA NA
0.94 0.78 NA NA 0.83 0.64 NA NA 0.79 NA NA
0.82 0.71 NA NA 0.84 0.73 NA NA 0.85 NA NA
0.95 0.8 NA NA 0.85 0.74 NA NA 0.78 NA NA
0.84 0.7 NA NA 0.86 0.53 NA NA 0.82 NA NA
0.79 0.73 NA NA 0.76 0.66 NA NA 0.74 NA NA
0.79 0.9 NA NA 0.97 0.63 NA NA 0.77 NA NA
0.8 0.87 NA NA 0.78 0.58 NA NA 1 NA NA
0.81 0.8 NA NA 0.87 0.56 NA NA 0.8 NA NA
0.88 0.83 NA NA 0.85 0.64 NA NA 0.81 NA NA
0.85 0.85 NA NA 0.9 0.75 NA NA 0.81 NA NA
0.91 0.9 NA NA 0.86 0.67 NA NA 0.8 NA NA
0.93 0.82 NA NA 0.81 0.68 NA NA 0.81 NA NA
0.97 0.89 NA NA 0.76 0.65 NA NA 0.74 NA NA
0.95 0.87 NA NA 0.79 0.71 NA NA 1.07 NA NA
0.86 0.87 NA NA 0.86 0.77 NA NA 0.81 NA NA
0.84 0.83 NA NA 0.86 0.68 NA NA 0.82 NA NA
0.9 0.86 NA NA 0.8 30.48 NA NA 0.74 NA NA
0.82 0.81 NA NA 0.83 17.7 NA NA 0.83 NA NA
0.83 0.8 NA NA 0.94 0.61 NA NA 0.83 NA NA
0.81 0.87 NA NA 0.79 0.62 NA NA 0.9 NA NA
0.66 0.59 NA NA 0.69 0.57 NA NA 0.78 NA NA
0.77 0.51 NA NA 0.68 0.57 NA NA 0.73 NA NA
0.73 0.66 NA NA 0.69 0.58 NA NA 0.81 NA NA
0.78 0.52 NA NA 0.71 0.65 NA NA 0.87 NA NA
0.77 0.59 NA NA 0.74 0.67 NA NA 0.69 NA NA
0.7 0.56 NA NA 0.69 0.57 NA NA 0.76 NA NA
0.69 0.58 NA NA 0.7 0.59 NA NA 0.73 NA NA
0.69 0.59 NA NA 0.86 13.6 NA NA 0.92 NA NA
0.81 0.52 NA NA 0.74 0.55 NA NA 0.74 NA NA
0.71 0.54 NA NA 0.69 0.57 NA NA 0.86 NA NA
0.69 0.69 NA NA 0.73 0.61 NA NA 0.72 NA NA
0.77 0.58 NA NA 0.79 0.7 NA NA 0.78 NA NA
0.67 0.54 NA NA 0.71 0.59 NA NA 0.75 NA NA
0.71 0.63 NA NA 0.72 0.63 NA NA 0.87 NA NA
0.73 0.66 NA NA 0.75 30.63 NA NA 0.76 NA NA
0.73 0.6 NA NA 0.78 0.61 NA NA 0.82 NA NA
0.78 0.65 NA NA 0.76 0.67 NA NA 0.79 NA NA
0.81 0.55 NA NA 0.75 0.57 NA NA 0.74 NA NA
0.68 0.57 NA NA 0.73 0.56 NA NA 0.74 NA NA
0.69 0.49 NA NA 0.76 0.48 NA NA 0.69 NA NA
0.65 0.61 NA NA 0.75 0.73 NA NA 0.78 NA NA
0.64 0.53 NA NA 0.97 0.57 NA NA 0.74 NA NA
0.79 0.66 NA NA 0.81 0.59 NA NA 0.73 NA NA
