msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.31 9.32 NA NA 3600.28 0.42 NA NA 3600.28 NA NA
3600.41 9.79 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.29 9.22 NA NA 3600.28 0.44 NA NA 3600.27 NA NA
3600.4 5.36 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.29 4.7 NA NA 3600.37 0.43 NA NA 3600.27 NA NA
3600.28 0.86 NA NA 3600.27 0.44 NA NA 3600.27 NA NA
3600.3 0.83 NA NA 3600.31 0.54 NA NA 3600.39 NA NA
3600.29 0.82 NA NA 3600.28 0.43 NA NA 3600.27 NA NA
3600.28 0.85 NA NA 3600.27 0.43 NA NA 3600.27 NA NA
3600.38 0.96 NA NA 3600.35 0.54 NA NA 3600.28 NA NA
3600.29 1.1 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.37 0.93 NA NA 3600.49 0.49 NA NA 3600.31 NA NA
3600.28 12.68 NA NA 3600.27 0.43 NA NA 3600.31 NA NA
3600.39 9.11 NA NA 3600.37 0.52 NA NA 3600.37 NA NA
3600.29 9.06 NA NA 3600.27 0.43 NA NA 3600.28 NA NA
3600.38 0.96 NA NA 3600.38 0.52 NA NA 3600.37 NA NA
3600.29 4.17 NA NA 3600.27 0.44 NA NA 3600.28 NA NA
3600.28 5.65 NA NA 3600.27 0.43 NA NA 3600.27 NA NA
3600.38 14.77 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.28 7.18 NA NA 3600.27 0.43 NA NA 3600.27 NA NA
3600.29 6.76 NA NA 3600.28 0.43 NA NA 3600.28 NA NA
3600.38 0.96 NA NA 3600.27 0.43 NA NA 3600.27 NA NA
3600.28 3.55 NA NA 3600.28 0.53 NA NA 3600.37 NA NA
3600.28 7.21 NA NA 3600.27 0.43 NA NA 3600.27 NA NA
3600.34 7.13 NA NA 3600.36 0.5 NA NA 3600.27 NA NA
3600.37 9.44 NA NA 3600.36 0.56 NA NA 3600.27 NA NA
3600.28 0.86 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.37 2.51 NA NA 3600.37 0.53 NA NA 3600.43 NA NA
3600.27 3.75 NA NA 3600.27 0.42 NA NA 3600.27 NA NA
3600.27 2.26 NA NA 3600.27 0.46 NA NA 3600.27 NA NA
3600.37 5.7 NA NA 3600.37 0.43 NA NA 3600.28 NA NA
3600.28 9.24 NA NA 3600.31 0.43 NA NA 3600.28 NA NA
3600.27 9.2 NA NA 3600.37 0.45 NA NA 3600.27 NA NA
3600.29 4.68 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
