msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
42.78 0.67 NA NA 40.48 0.49 NA NA 42.99 NA NA
14.14 1.07 NA NA 14.12 0.54 NA NA 15.52 NA NA
113.72 0.6 NA NA 115.7 0.44 NA NA 113.69 NA NA
92.01 0.69 NA NA 90.92 0.41 NA NA 93.09 NA NA
144.62 0.63 NA NA 142.77 0.42 NA NA 143.25 NA NA
70.67 0.65 NA NA 69.9 0.43 NA NA 73.92 NA NA
101.85 0.63 NA NA 98.22 0.42 NA NA 101.78 NA NA
117.9 0.57 NA NA 114.26 0.43 NA NA 117.65 NA NA
57.85 0.63 NA NA 57.48 0.42 NA NA 61.74 NA NA
114.77 0.7 NA NA 113.38 0.41 NA NA 115.42 NA NA
87.45 0.64 NA NA 85.28 0.43 NA NA 86.59 NA NA
16.59 0.72 NA NA 16.71 0.56 NA NA 20.13 NA NA
128.06 0.77 NA NA 123.72 0.52 NA NA 127.25 NA NA
83.71 0.67 NA NA 80.76 0.54 NA NA 81.33 NA NA
138.91 0.57 NA NA 141.41 0.44 NA NA 140.89 NA NA
105.58 0.61 NA NA 103.16 0.42 NA NA 107.93 NA NA
129.83 0.6 NA NA 128.24 0.43 NA NA 130.89 NA NA
22.57 2.19 NA NA 22.62 0.42 NA NA 24.5 NA NA
57.72 0.63 NA NA 58.92 0.43 NA NA 59.91 NA NA
136.47 0.64 NA NA 134.18 0.45 NA NA 136.27 NA NA
184.34 0.65 NA NA 183.26 0.38 NA NA 184.69 NA NA
74.54 0.56 NA NA 75.33 0.43 NA NA 78.46 NA NA
68.53 0.58 NA NA 68.72 0.4 NA NA 71.18 NA NA
72.8 0.61 NA NA 72.48 0.47 NA NA 75.46 NA NA
43.83 0.57 NA NA 44.66 0.58 NA NA 46.45 NA NA
140.71 0.72 NA NA 139.57 0.57 NA NA 141.11 NA NA
22.02 0.95 NA NA 20.36 0.46 NA NA 23.06 NA NA
92.01 0.68 NA NA 93.41 0.42 NA NA 94.25 NA NA
74.32 1.79 NA NA 73.83 0.69 NA NA 76.62 NA NA
13.23 0.61 NA NA 13.1 0.43 NA NA 15.71 NA NA
146.3 0.64 NA NA 146.19 0.39 NA NA 147.08 NA NA
77.63 0.66 NA NA 76.28 0.45 NA NA 80.08 NA NA
154.67 0.71 NA NA 152.67 0.47 NA NA 154.78 NA NA
113.54 0.66 NA NA 111.4 0.38 NA NA 111.76 NA NA
140.89 0.61 NA NA 138.6 0.52 NA NA 140.36 NA NA
93.42 0.57 NA NA 92.81 0.4 NA NA 94.54 NA NA
52.42 0.64 NA NA 51.5 0.42 NA NA 53.08 NA NA
86.21 0.62 NA NA 86.07 0.41 NA NA 87.64 NA NA
17.01 0.7 NA NA 18.05 0.44 NA NA 21.15 NA NA
93 0.58 NA NA 91.59 0.37 NA NA 92.84 NA NA
165.14 0.76 NA NA 165.45 0.48 NA NA 166.35 NA NA
74.46 0.59 NA NA 73.61 0.38 NA NA 76.63 NA NA
60.98 0.58 NA NA 60.88 0.4 NA NA 60.84 NA NA
41.77 0.57 NA NA 41.27 0.51 NA NA 42.63 NA NA
46.4 0.57 NA NA 46.83 0.38 NA NA 46.95 NA NA
130.72 0.59 NA NA 129.49 0.38 NA NA 131.48 NA NA
83.2 0.59 NA NA 84.14 0.37 NA NA 84.64 NA NA
89.1 0.76 NA NA 88.35 0.43 NA NA 91.27 NA NA
144.28 0.58 NA NA 144.17 0.37 NA NA 146.29 NA NA
29.11 0.69 NA NA 30.1 0.38 NA NA 31.36 NA NA
88.55 0.57 NA NA 88.6 0.37 NA NA 91.08 NA NA
82.16 0.69 NA NA 82.19 0.5 NA NA 83.87 NA NA
109.51 0.59 NA NA 109.02 0.37 NA NA 110.95 NA NA
80.36 0.57 NA NA 81.38 0.37 NA NA 82.59 NA NA
106.33 0.54 NA NA 106.29 0.47 NA NA 107.88 NA NA
144.97 0.51 NA NA 144.23 0.38 NA NA 146.27 NA NA
84.87 0.57 NA NA 84.61 0.41 NA NA 86.94 NA NA
97.36 0.65 NA NA 96.79 0.43 NA NA 98.61 NA NA
58.68 0.56 NA NA 59.08 0.39 NA NA 59.95 NA NA
152.72 0.58 NA NA 151.87 0.37 NA NA 153.47 NA NA
16.18 0.7 NA NA 17.33 0.38 NA NA 19.12 NA NA
64.02 0.6 NA NA 64.07 0.49 NA NA 66.5 NA NA
62.04 0.56 NA NA 61.61 0.39 NA NA 63.63 NA NA
86.73 0.54 NA NA 86.06 0.37 NA NA 89 NA NA
225.42 0.55 NA NA 224.86 0.38 NA NA 226.95 NA NA
130.39 0.55 NA NA 130.4 0.4 NA NA 132.39 NA NA
61.97 0.58 NA NA 61.6 0.38 NA NA 62.38 NA NA
100.79 0.61 NA NA 100.49 0.38 NA NA 102.16 NA NA
59.62 0.69 NA NA 59.25 0.49 NA NA 61.81 NA NA
120.12 0.56 NA NA 119.5 0.39 NA NA 122.83 NA NA
103.09 0.68 NA NA 102.95 0.41 NA NA 104.34 NA NA
115.75 0.55 NA NA 116.04 0.38 NA NA 116.48 NA NA
70.56 0.65 NA NA 70.12 0.39 NA NA 70.92 NA NA
62.63 0.56 NA NA 62.04 0.43 NA NA 65.83 NA NA
21.91 0.55 NA NA 21.72 0.36 NA NA 23.87 NA NA
57.24 0.61 NA NA 57.18 0.45 NA NA 59.82 NA NA
80.93 0.6 NA NA 81.26 0.38 NA NA 83.97 NA NA
65.48 0.53 NA NA 65.16 0.38 NA NA 67.39 NA NA
45.59 0.56 NA NA 45.46 0.39 NA NA 48.32 NA NA
122.61 0.69 NA NA 122.59 0.39 NA NA 125.6 NA NA
87.31 0.6 NA NA 87.59 0.39 NA NA 92.02 NA NA
91.94 0.56 NA NA 90.04 0.39 NA NA 92.84 NA NA
121.38 0.55 NA NA 121.62 0.37 NA NA 122.94 NA NA
164.07 0.53 NA NA 163.93 0.41 NA NA 166.33 NA NA
91.73 0.59 NA NA 91.58 0.38 NA NA 92.97 NA NA
152.76 0.55 NA NA 152.23 0.38 NA NA 154.45 NA NA
57.4 0.59 NA NA 57.68 0.43 NA NA 59.09 NA NA
84.49 0.69 NA NA 84.41 0.36 NA NA 86.6 NA NA
59.58 0.56 NA NA 59.93 0.64 NA NA 62.51 NA NA
12.82 0.6 NA NA 13.63 0.38 NA NA 15.69 NA NA
83.14 0.56 NA NA 83.03 0.39 NA NA 85.02 NA NA
63.9 0.62 NA NA 64.58 0.39 NA NA 67.02 NA NA
56.29 0.58 NA NA 56.73 0.4 NA NA 59.39 NA NA
124.11 0.57 NA NA 124.36 0.39 NA NA 125.46 NA NA
57.94 0.56 NA NA 57.75 0.37 NA NA 59.56 NA NA
51.51 0.55 NA NA 49.6 0.37 NA NA 51.59 NA NA
31.28 0.57 NA NA 31.32 0.38 NA NA 33.95 NA NA
91.4 0.57 NA NA 90.87 0.38 NA NA 91.5 NA NA
60.44 0.56 NA NA 60.79 0.47 NA NA 62.13 NA NA
142.37 0.6 NA NA 143.98 0.39 NA NA 144.42 NA NA
