msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 66.91 135.68 NA NA 82.16 69.41 NA 79.32 96.81
NA NA 67.27 147.75 NA NA 82.74 70.15 NA 77.8 103.57
NA NA 67.66 137.93 NA NA 80.42 74.72 NA 76.64 83.59
NA NA 67.07 151.93 NA NA 82.76 55.31 NA 78.85 100.77
NA NA 64.43 131.69 NA NA 82.5 61.18 NA 79.91 166.67
NA NA 65.19 147.65 NA NA 82.46 60.47 NA 79.22 97.74
NA NA 65.99 138.58 NA NA 80.77 60.58 NA 80.49 163.48
NA NA 66.19 119.39 NA NA 78.07 74.3 NA 78.61 180.72
NA NA 67.27 135.68 NA NA 80.25 68.29 NA 81.42 157.23
NA NA 66.19 116.38 NA NA 82.37 63.79 NA 81.52 204.89
NA NA 63.68 130.5 NA NA 81.52 70.46 NA 78.89 226.06
NA NA 66.5 135.21 NA NA 83.85 64.93 NA 79.83 104.71
NA NA 66.53 144.03 NA NA 83.88 56.39 NA 81.69 127.26
NA NA 66.95 120.87 NA NA 82.6 62.42 NA 80.63 121.37
NA NA 69.43 109.03 NA NA 82.47 72.11 NA 78.82 111.67
NA NA 68.08 112.73 NA NA 79.91 52.87 NA 79.53 140.11
NA NA 66.75 125.53 NA NA 82.32 67.55 NA 79.54 119.33
NA NA 66.31 124.49 NA NA 82.88 72.63 NA 78.37 182.01
NA NA 66.51 121.31 NA NA 83.77 67.8 NA 76.19 134.9
NA NA 68.04 131.85 NA NA 82.93 73.78 NA 76.79 168.41
NA NA 65.21 108.51 NA NA 78.98 71.83 NA 79.31 91.33
NA NA 67.42 112.49 NA NA 80.67 62.66 NA 79.33 148.39
NA NA 69.45 143.91 NA NA 82.87 52.02 NA 80.3 163.85
NA NA 67.08 110.97 NA NA 82.96 53.92 NA 77.62 113.07
NA NA 67.78 138.21 NA NA 80.84 51.64 NA 79.59 136.57
NA NA 66.83 132.7 NA NA 81.59 65.21 NA 79.99 93.42
NA NA 65.49 117.68 NA NA 84.06 65.2 NA 76.82 118.18
NA NA 67.19 126.29 NA NA 81.59 77.87 NA 80.49 92.99
NA NA 66.21 123.93 NA NA 81.41 65.66 NA 79.93 193.5
NA NA 64.58 114.15 NA NA 80.39 70.15 NA 78.27 96.35
NA NA 65.96 112.81 NA NA 81.92 71.44 NA 80.94 97.84
NA NA 64.16 140.37 NA NA 78.37 57.74 NA 80.7 86.92
NA NA 66.43 143.64 NA NA 80.87 67.25 NA 81.21 134.96
NA NA 63.61 106.88 NA NA 81.78 72.76 NA 79.74 199.94
NA NA 68.65 129.16 NA NA 82.13 71.77 NA 76.7 216.17
NA NA 67.92 125.83 NA NA 82.83 56.01 NA 78.29 207.01
NA NA 64.73 139.05 NA NA 82.72 53.6 NA 80.84 96.01
NA NA 65.81 136.43 NA NA 78.87 59.03 NA 81.24 98.91
NA NA 66.97 117.72 NA NA 78.84 67.37 NA 74.91 173.22
NA NA 68.17 134.9 NA NA 80.5 60.03 NA 80.28 89.12
NA NA 66.05 114.32 NA NA 82.14 73.38 NA 75.48 133.52
NA NA 64.11 104.71 NA NA 81.59 61.12 NA 79.32 133.8
NA NA 66.47 115.53 NA NA 82.78 59.72 NA 80.33 118.35
NA NA 64.61 121.7 NA NA 83.27 55.41 NA 76.45 102.57
NA NA 66.05 143.59 NA NA 81.89 61.58 NA 79.28 98.59
NA NA 66.7 139.03 NA NA 82.5 68.62 NA 79.7 86.52
NA NA 65.16 136.48 NA NA 84.4 65.88 NA 80.15 109.16
NA NA 64.79 116.97 NA NA 83.27 69.24 NA 75.96 109.77
NA NA 67.98 136.7 NA NA 84.2 73.75 NA 79.79 144.86
NA NA 66.66 141.93 NA NA 79.39 68.25 NA 79.38 91.9
NA NA 66.04 114.67 NA NA 82.85 56.78 NA 79.39 96.86
NA NA 67.12 150.39 NA NA 79.63 74.88 NA 80.89 133.01
NA NA 67.28 131.15 NA NA 82.11 54.07 NA 81.06 96.93
NA NA 68.09 106.27 NA NA 83.14 70.2 NA 78.82 119.29
NA NA 66.95 128.72 NA NA 80.05 56.77 NA 80.59 90.71
NA NA 66.31 115.71 NA NA 81.52 72.15 NA 80.19 183.53
NA NA 66.73 434.49 NA NA 82.53 57.43 NA 78.99 160.73
NA NA 66.73 123.31 NA NA 81.49 72.33 NA 80.46 161.88
NA NA 64.98 115.27 NA NA 80.86 67.41 NA 79.8 231.36
