msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 20.91 83.72 NA NA 28.8 44.54 NA 25.31 73.77
NA NA 19.8 80.29 NA NA 28.4 47.41 NA 25.64 69.75
NA NA 21.38 90.31 NA NA 28.03 31.31 NA 24.44 64.42
NA NA 19.56 92.76 NA NA 27.99 46.19 NA 25.61 63.39
NA NA 20.45 58.55 NA NA 29.16 30.01 NA 25.49 66.31
NA NA 20.46 96.87 NA NA 27.93 39.94 NA 25.93 78.48
NA NA 20.02 90.67 NA NA 28.22 46.04 NA 25.89 74.34
NA NA 20.91 57.39 NA NA 28.5 37.45 NA 25.25 62.78
NA NA 20.45 64.76 NA NA 28.06 30.15 NA 25.76 69.95
NA NA 20.71 59.97 NA NA 27.31 38.55 NA 25.62 65.48
NA NA 21.74 67.68 NA NA 27.38 32.69 NA 26.08 70.92
NA NA 20.17 60.49 NA NA 28.5 46.95 NA 25.66 80.58
NA NA 20.92 86.48 NA NA 28.37 44.59 NA 25.93 76.32
NA NA 21.03 59.33 NA NA 28.6 30.23 NA 28.34 86.86
NA NA 20.25 64.53 NA NA 28.61 38.45 NA 25.07 70.22
NA NA 20.97 93.52 NA NA 28.65 41.39 NA 25.17 63.33
NA NA 19.92 95.3 NA NA 28.41 40.43 NA 24.59 62.04
NA NA 20.5 56.09 NA NA 27.19 43.66 NA 24.56 78.67
NA NA 20.99 65.04 NA NA 28.57 45.43 NA 24.46 78.77
NA NA 21.28 101.62 NA NA 27.93 44.35 NA 24.07 81.09
NA NA 20.93 61.67 NA NA 28.21 30.97 NA 24.07 78.48
NA NA 21.2 56.78 NA NA 28.24 45.39 NA 25.13 76.74
NA NA 21.23 61.31 NA NA 27.64 47.11 NA 25.48 61.62
NA NA 21.08 69.94 NA NA 28.55 46.77 NA 26.34 65.27
NA NA 20.98 63.76 NA NA 26.96 33.98 NA 24.39 72.48
NA NA 21.15 93.02 NA NA 27.8 43.13 NA 25.32 65.14
NA NA 19.67 56.29 NA NA 27.21 45.81 NA 24.49 69.96
NA NA 20.84 90.94 NA NA 28.45 45.6 NA 23.87 79.99
NA NA 21.03 92.14 NA NA 28.32 34.05 NA 24.65 65.6
NA NA 19.88 100.85 NA NA 28.64 45.65 NA 25.78 62.45
NA NA 21.22 82.62 NA NA 28.92 44.73 NA 25.07 79
NA NA 21.09 87.06 NA NA 28.27 42.94 NA 25.75 68.25
NA NA 21.15 94.64 NA NA 27.54 46.57 NA 24.37 71.36
NA NA 20.96 57.02 NA NA 27.47 45.99 NA 24.12 65.43
NA NA 20.8 56.8 NA NA 27.33 45.49 NA 24.06 66.55
NA NA 19.99 64.73 NA NA 28.55 37.7 NA 25.17 64.66
NA NA 20.5 68.8 NA NA 28.07 45.17 NA 25.53 79.31
NA NA 19.78 95 NA NA 28.43 31.04 NA 25.2 77.12
NA NA 20.77 93.79 NA NA 27.3 34.66 NA 25.7 80.05
NA NA 21.59 91.66 NA NA 28.61 46.05 NA 25.69 72.36
NA NA 20.09 89.58 NA NA 27.56 45.23 NA 24.88 77.97
NA NA 20.52 70.86 NA NA 27.87 32.07 NA 23.87 80.9
NA NA 21.29 94.44 NA NA 28.77 40.6 NA 25.74 65.28
NA NA 20.35 0.47 NA NA 28.85 0.35 NA 25.81 0.39
NA NA 20.52 62.14 NA NA 28.09 47.05 NA 25.76 76.35
NA NA 21.03 95.44 NA NA 28.99 46.74 NA 25.65 70.02
NA NA 21.15 62.7 NA NA 27.82 41.14 NA 25.88 64.92
NA NA 21.14 58.35 NA NA 27.33 48.01 NA 25.64 69.1
NA NA 19.82 79.95 NA NA 28.48 45.13 NA 25.98 79.45
NA NA 20.47 58.94 NA NA 28.36 38.78 NA 24.47 59.6
NA NA 21.07 64.47 NA NA 28.71 44.09 NA 24.62 68.99
NA NA 21.17 63.25 NA NA 28.51 30.48 NA 24.92 72.69
NA NA 20.58 72.51 NA NA 27.11 29.93 NA 25.07 71.27
NA NA 20.98 69.4 NA NA 28.83 44.61 NA 25.89 80.82
NA NA 20.69 58.37 NA NA 28.65 46.14 NA 25.41 76.58
NA NA 20.66 64.86 NA NA 27.79 34.99 NA 25.39 79.79
NA NA 21.24 69.55 NA NA 28.66 32.74 NA 25.03 64.17
NA NA 20.69 85.13 NA NA 28.57 38.42 NA 25.47 72.16
NA NA 19.83 63.35 NA NA 28.31 31.9 NA 26.3 72.11
NA NA 21.25 61.1 NA NA 27.34 45.54 NA 25.74 78.17
NA NA 21.71 75.45 NA NA 28.03 37.67 NA 25.96 69.9
NA NA 21.67 58.74 NA NA 27.87 41.34 NA 25.63 66.71
NA NA 20.84 72.9 NA NA 28.15 34.26 NA 23.98 84.03
NA NA 21.04 97.97 NA NA 28.75 30.66 NA 25.45 58.75
NA NA 20.65 94.94 NA NA 28.3 46.37 NA 26.12 60.44
NA NA 19.79 75.19 NA NA 28.35 47.37 NA 24 65.28
NA NA 20.83 59.41 NA NA 28.6 41.01 NA 24.33 79.44
NA NA 20.04 73.05 NA NA 28.94 44.99 NA 25.44 79.09
NA NA 21.15 93.73 NA NA 28.09 46.28 NA 25.73 69.64
NA NA 20.92 68.44 NA NA 29.14 44.11 NA 25 75.31
NA NA 20.37 54.74 NA NA 28.69 30.81 NA 26.18 63.44
NA NA 20.6 73.08 NA NA 27.99 31.52 NA 24.47 63.13
NA NA 21.08 96.37 NA NA 28.68 45.31 NA 26.09 77.44
NA NA 21.15 61.16 NA NA 28.63 41.95 NA 25.55 51.64
NA NA 21.3 62.04 NA NA 28.27 33.99 NA 26.06 65.74
NA NA 20.54 71.11 NA NA 28.41 32.47 NA 26.15 64.72
