msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
33.88 1.39 NA NA 34.33 1.52 NA NA 34.76 NA NA
29.71 1.48 NA NA 29.53 1.61 NA NA 30.35 NA NA
38.13 1.37 NA NA 37.99 1.54 NA NA 40.87 NA NA
7.55 1.18 NA NA 7.37 1.31 NA NA 8.17 NA NA
16.44 1.27 NA NA 16.34 1.4 NA NA 17.19 NA NA
4.86 1.28 NA NA 4.97 1.61 NA NA 5.39 NA NA
4.68 1.4 NA NA 4.55 1.81 NA NA 6.05 NA NA
15.29 1.36 NA NA 15.09 1.6 NA NA 16.34 NA NA
4.44 1.55 NA NA 4.35 6.31 NA NA 4.52 NA NA
4.18 1.38 NA NA 4.16 1.66 NA NA 4.79 NA NA
4.12 1.22 NA NA 4.02 14.7 NA NA 4.86 NA NA
4.48 1.34 NA NA 4.26 1.62 NA NA 5.09 NA NA
4.48 1.42 NA NA 4.38 1.64 NA NA 5.2 NA NA
6.34 1.19 NA NA 6.38 2.53 NA NA 6.88 NA NA
5 1.5 NA NA 4.95 2.12 NA NA 7.29 NA NA
27.32 1.15 NA NA 27.07 1.39 NA NA 27.74 NA NA
9.93 1.26 NA NA 9.95 1.38 NA NA 10.84 NA NA
4.47 1.27 NA NA 4.49 1.32 NA NA 5.2 NA NA
18.36 1.26 NA NA 18.01 1.29 NA NA 19.74 NA NA
4.27 1.5 NA NA 4.12 1.8 NA NA 4.98 NA NA
9.45 1.32 NA NA 9.05 1.49 NA NA 9.37 NA NA
25.04 1.47 NA NA 25.08 1.63 NA NA 26.06 NA NA
4.49 1.22 NA NA 4.32 1.41 NA NA 4.92 NA NA
29.34 1.21 NA NA 29.35 1.66 NA NA 29.81 NA NA
4.4 1.23 NA NA 4.24 1.59 NA NA 4.62 NA NA
22.58 1.51 NA NA 22.5 10.83 NA NA 23.39 NA NA
5.75 1.34 NA NA 5.82 1.54 NA NA 6.4 NA NA
4.12 1.22 NA NA 4.11 1.79 NA NA 4.33 NA NA
4.21 1.3 NA NA 4.06 1.52 NA NA 5.04 NA NA
11.3 1.2 NA NA 11.18 1.48 NA NA 12.42 NA NA
5.4 1.23 NA NA 5.25 1.48 NA NA 6.12 NA NA
5.31 1.21 NA NA 3.93 1.33 NA NA 4.86 NA NA
4.29 1.4 NA NA 3.9 1.66 NA NA 4.94 NA NA
28.99 1.28 NA NA 29.07 1.46 NA NA 31.17 NA NA
35.34 1.1 NA NA 35.03 27.43 NA NA 35.6 NA NA
23.96 1.26 NA NA 23.99 10.48 NA NA 24.76 NA NA
18.17 1.14 NA NA 18.2 1.21 NA NA 20.44 NA NA
16.38 1.26 NA NA 16.54 1.62 NA NA 17.24 NA NA
25.22 1.11 NA NA 25.15 31.6 NA NA 25.74 NA NA
23.85 1.3 NA NA 23.98 1.46 NA NA 24.57 NA NA
4.37 1.27 NA NA 4.52 1.71 NA NA 5.15 NA NA
4.32 1.13 NA NA 3.96 1.24 NA NA 4.68 NA NA
5 1.22 NA NA 5.07 10.57 NA NA 5.69 NA NA
31.82 1.3 NA NA 32.18 1.44 NA NA 33.57 NA NA
4.1 1.09 NA NA 3.86 1.24 NA NA 5.09 NA NA
20.14 1.41 NA NA 20.27 6.14 NA NA 21.19 NA NA
4.38 1.09 NA NA 4.4 1.25 NA NA 4.98 NA NA
4.3 1.26 NA NA 3.8 1.64 NA NA 5.09 NA NA
4.46 1.45 NA NA 4.19 1.76 NA NA 5.24 NA NA
6.37 1.15 NA NA 6.3 1.22 NA NA 7.09 NA NA
24.12 1.26 NA NA 24.11 1.44 NA NA 24.34 NA NA
11.1 1.36 NA NA 11.18 1.54 NA NA 11.96 NA NA
4.17 1.67 NA NA 3.98 1349.92 NA NA 4.87 NA NA
11.31 1.4 NA NA 10.69 1.52 NA NA 13.21 NA NA
36.62 1.32 NA NA 36.43 1.51 NA NA 37.15 NA NA
4.26 1.13 NA NA 4.11 1.61 NA NA 4.43 NA NA
11.37 1.45 NA NA 11.32 1.7 NA NA 11.95 NA NA
16.94 1.49 NA NA 17.11 1.63 NA NA 18.03 NA NA
4.17 1.02 NA NA 4.16 1.17 NA NA 4.83 NA NA
4.14 1.36 NA NA 4.18 1.64 NA NA 6.84 NA NA
4.15 1.15 NA NA 4.07 1.5 NA NA 6.29 NA NA
9.69 1.3 NA NA 9.69 1.44 NA NA 12.95 NA NA
19.8 1.35 NA NA 19.69 1.61 NA NA 20.44 NA NA
15.46 1.05 NA NA 15.34 1.17 NA NA 16.31 NA NA
4.23 1.08 NA NA 3.77 1.25 NA NA 5.12 NA NA
19.8 1.23 NA NA 19.69 1.45 NA NA 21.93 NA NA
4.33 1.25 NA NA 4.22 1.4 NA NA 4.85 NA NA
12.42 1.08 NA NA 12.59 1.37 NA NA 14.9 NA NA
4.1 1.4 NA NA 4.13 19.62 NA NA 4.46 NA NA
7.91 1.33 NA NA 7.7 1.51 NA NA 8.86 NA NA
4.14 1.43 NA NA 4.28 1.6 NA NA 4.67 NA NA
27.99 1.23 NA NA 28.15 1.42 NA NA 29.23 NA NA
