msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
0.82 0.62 NA NA 0.67 0.39 NA NA 0.78 NA NA
1.01 0.83 NA NA 0.67 0.44 NA NA 0.73 NA NA
0.83 0.59 NA NA 0.8 0.68 NA NA 0.88 NA NA
0.97 0.67 NA NA 0.73 0.47 NA NA 0.73 NA NA
0.83 0.81 NA NA 0.85 0.5 NA NA 0.7 NA NA
0.89 0.67 NA NA 0.84 0.62 NA NA 0.76 NA NA
0.81 0.8 NA NA 0.72 0.42 NA NA 0.68 NA NA
0.95 0.76 NA NA 0.74 0.62 NA NA 0.76 NA NA
0.95 0.76 NA NA 0.74 0.48 NA NA 0.81 NA NA
0.82 0.63 NA NA 0.91 0.43 NA NA 0.7 NA NA
0.93 0.75 NA NA 0.77 0.6 NA NA 0.78 NA NA
0.85 0.74 NA NA 0.83 0.63 NA NA 0.81 NA NA
0.85 0.7 NA NA 0.74 0.51 NA NA 0.78 NA NA
0.83 0.59 NA NA 0.72 0.41 NA NA 0.91 NA NA
0.96 0.76 NA NA 0.73 0.47 NA NA 0.83 NA NA
0.96 0.67 NA NA 0.87 0.52 NA NA 0.75 NA NA
0.9 0.74 NA NA 0.83 0.58 NA NA 0.75 NA NA
0.86 0.69 NA NA 0.77 0.57 NA NA 0.76 NA NA
0.98 0.81 NA NA 0.8 0.52 NA NA 0.73 NA NA
0.83 0.66 NA NA 0.83 0.6 NA NA 0.73 NA NA
0.99 0.63 NA NA 0.88 0.66 NA NA 0.82 NA NA
0.85 0.74 NA NA 0.75 0.47 NA NA 0.79 NA NA
0.96 0.62 NA NA 0.69 0.42 NA NA 0.94 NA NA
0.83 0.75 NA NA 0.7 0.65 NA NA 0.69 NA NA
0.77 0.57 NA NA 0.67 2.27 NA NA 0.71 NA NA
0.67 0.47 NA NA 0.7 2.48 NA NA 0.73 NA NA
0.67 0.65 NA NA 2.87 0.4 NA NA 0.66 NA NA
0.72 0.44 NA NA 0.7 2.38 NA NA 0.71 NA NA
0.76 0.45 NA NA 2.93 0.43 NA NA 0.71 NA NA
0.79 0.65 NA NA 2.74 0.44 NA NA 0.67 NA NA
0.8 0.47 NA NA 2.87 0.58 NA NA 0.83 NA NA
0.7 0.46 NA NA 0.66 2.43 NA NA 0.69 NA NA
0.65 0.44 NA NA 0.64 2.33 NA NA 0.7 NA NA
0.79 0.47 NA NA 2.69 0.42 NA NA 0.68 NA NA
0.71 0.56 NA NA 2.72 0.56 NA NA 0.81 NA NA
0.81 0.46 NA NA 2.68 0.43 NA NA 0.79 NA NA
