msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 1234.32 865.95 NA NA 3600.57 420.65 NA 3600.54 483.81
NA NA 3600.54 679.02 NA NA 3600.47 338.06 NA 3600.54 600.68
NA NA 3600.49 623.37 NA NA 3600.47 276.93 NA 3600.56 546.93
NA NA 3600.46 884.45 NA NA 3600.46 358.32 NA 3600.43 516.59
NA NA 3600.59 821.81 NA NA 3600.59 398.36 NA 3600.71 532.35
NA NA 3600.57 655.86 NA NA 3600.47 422.99 NA 3600.45 487.28
NA NA 3600.49 770.3 NA NA 3600.43 426.35 NA 3600.43 475.55
NA NA 1088.23 886.2 NA NA 3600.57 438.36 NA 3600.64 535.21
NA NA 1428.32 3600.54 NA NA 3600.44 444.96 NA 3600.54 477.28
NA NA 3600.49 620.54 NA NA 3600.45 312.54 NA 3600.49 525.12
NA NA 3600.53 665.3 NA NA 3600.53 444.77 NA 3600.49 445.48
NA NA 3600.46 873.83 NA NA 3600.45 434.82 NA 3600.43 523.54
NA NA 3600.54 781.34 NA NA 3600.51 446.02 NA 3600.52 527.68
NA NA 3600.53 620.19 NA NA 3600.47 400.26 NA 3600.62 541.8
NA NA 3600.5 796.43 NA NA 3600.44 414.22 NA 3600.48 495.35
NA NA 3600.48 632.65 NA NA 3600.46 356.09 NA 3600.47 520.57
NA NA 928.26 3600.51 NA NA 3600.44 413.23 NA 3600.51 543.8
NA NA 3600.58 722.66 NA NA 3600.47 427.86 NA 3600.53 547.34
NA NA 3600.49 859.02 NA NA 3600.49 409.17 NA 3600.52 546.68
NA NA 3600.45 643.88 NA NA 3600.44 288.25 NA 3600.47 495.96
NA NA 3600.54 684.29 NA NA 3600.52 393.32 NA 3600.54 596.93
NA NA 3600.64 603.95 NA NA 3600.52 408.14 NA 3600.62 470.41
NA NA 3600.55 848.37 NA NA 3600.43 419.17 NA 3600.47 445.89
NA NA 3600.43 697.4 NA NA 3600.43 370.32 NA 3600.48 522.87
NA NA 3600.49 995.13 NA NA 3600.49 338.36 NA 3600.51 546.11
NA NA 3600.45 832.46 NA NA 3600.48 299.97 NA 3600.56 532.78
NA NA 3600.5 820.88 NA NA 3600.64 421.26 NA 3600.54 534.7
NA NA 3600.44 874.04 NA NA 3600.46 385.82 NA 3600.55 471.17
NA NA 3600.48 742.56 NA NA 3600.5 397.07 NA 3600.58 524.02
NA NA 3600.53 878.49 NA NA 3600.49 322.55 NA 3600.53 515.58
NA NA 3600.46 840.94 NA NA 3600.51 458.22 NA 3600.49 474.05
NA NA 3600.43 654.82 NA NA 3600.52 420.86 NA 3600.64 521.79
NA NA 3600.51 768 NA NA 3600.53 322.28 NA 3600.55 493.63
NA NA 3600.49 849.15 NA NA 3600.49 335.84 NA 3600.48 511.9
NA NA 3600.56 635.84 NA NA 3600.48 366.64 NA 3600.5 528.36
NA NA 3600.59 899.91 NA NA 3600.45 370.97 NA 3600.49 556.99
NA NA 3600.57 926.36 NA NA 3600.48 345.22 NA 3600.48 499.14
NA NA 3600.5 902.43 NA NA 3600.6 415.24 NA 3600.6 534.94
NA NA 3600.47 667.59 NA NA 3600.45 431.8 NA 3600.42 544.63
NA NA 3600.44 581.98 NA NA 3600.52 421.24 NA 3600.45 522.3
NA NA 3600.5 671.5 NA NA 3600.52 383.79 NA 3600.51 616.66
NA NA 3600.49 893.91 NA NA 3600.46 446.38 NA 3600.64 436.48
NA NA 3600.52 691.5 NA NA 3600.52 414.95 NA 3600.47 520.68
