msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3.43 0.48 NA NA 3.94 0.44 NA NA 4.24 NA NA
3.45 0.48 NA NA 3.88 0.44 NA NA 4.2 NA NA
3.37 0.48 NA NA 3.6 0.41 NA NA 3.88 NA NA
3.1 0.49 NA NA 3.48 0.41 NA NA 4.05 NA NA
3.26 0.47 NA NA 3.99 0.55 NA NA 4.57 NA NA
3.6 0.47 NA NA 3.71 0.4 NA NA 3.84 NA NA
3.56 0.64 NA NA 4.03 0.44 NA NA 4.55 NA NA
3.1 0.47 NA NA 4.09 0.53 NA NA 3.94 NA NA
3.23 0.6 NA NA 3.78 0.44 NA NA 4.47 NA NA
3.1 0.57 NA NA 3.89 0.44 NA NA 4.1 NA NA
3.38 0.58 NA NA 3.72 0.44 NA NA 3.99 NA NA
3.26 0.51 NA NA 3.8 0.42 NA NA 4.32 NA NA
3.24 0.54 NA NA 4.2 0.43 NA NA 4.17 NA NA
3.37 0.49 NA NA 4 0.41 NA NA 4.14 NA NA
3.43 0.51 NA NA 3.96 0.54 NA NA 4.35 NA NA
3.6 0.55 NA NA 3.78 0.42 NA NA 4.18 NA NA
3.38 0.64 NA NA 4.09 0.56 NA NA 3.94 NA NA
3.23 0.51 NA NA 3.73 0.44 NA NA 4.48 NA NA
3.31 0.53 NA NA 3.53 0.47 NA NA 4.14 NA NA
3.22 0.5 NA NA 3.89 0.43 NA NA 3.9 NA NA
3.06 0.49 NA NA 3.75 0.48 NA NA 4.11 NA NA
3.71 0.52 NA NA 3.53 0.75 NA NA 4.19 NA NA
3.63 0.64 NA NA 3.61 0.72 NA NA 3.9 NA NA
3.28 0.65 NA NA 3.85 0.81 NA NA 4.01 NA NA
3.22 0.53 NA NA 4.72 0.42 NA NA 3.95 NA NA
2.99 0.48 NA NA 4.21 0.51 NA NA 3.83 NA NA
3.1 1.39 NA NA 3.84 0.42 NA NA 4.56 NA NA
3.01 1.32 NA NA 3.92 0.45 NA NA 4.39 NA NA
4.16 0.55 NA NA 4.1 0.47 NA NA 4.17 NA NA
4.17 0.64 NA NA 3.75 0.51 NA NA 4.52 NA NA
3.13 1.08 NA NA 3.8 0.57 NA NA 4.27 NA NA
4.15 0.53 NA NA 3.94 0.46 NA NA 3.96 NA NA
3.97 0.64 NA NA 3.74 0.46 NA NA 4.23 NA NA
3.94 0.57 NA NA 3.65 0.46 NA NA 4.01 NA NA
3.87 0.48 NA NA 3.78 0.41 NA NA 4.08 NA NA
3.81 0.66 NA NA 3.91 0.45 NA NA 4.38 NA NA
3.73 0.54 NA NA 3.8 0.45 NA NA 4.56 NA NA
3.42 0.51 NA NA 3.92 0.42 NA NA 4.2 NA NA
3.38 0.55 NA NA 3.91 0.42 NA NA 4.22 NA NA
3.52 0.63 NA NA 3.92 0.47 NA NA 4.31 NA NA
3.46 0.61 NA NA 3.91 0.56 NA NA 4.52 NA NA
3.45 0.5 NA NA 4.02 0.44 NA NA 4.11 NA NA
3.12 0.47 NA NA 3.88 0.42 NA NA 4.19 NA NA
2.94 0.5 NA NA 4.05 0.43 NA NA 3.89 NA NA
4.81 0.6 NA NA 4.29 0.45 NA NA 4.61 NA NA
3.12 0.63 NA NA 4.02 0.45 NA NA 4.15 NA NA
