msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.31 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.29 0.85 NA NA 3600.36 0.44 NA NA 3600.28 NA NA
3600.4 0.94 NA NA 3600.37 0.54 NA NA 3600.37 NA NA
3600.29 0.84 NA NA 3600.29 0.44 NA NA 3600.28 NA NA
3600.3 0.86 NA NA 3600.29 0.45 NA NA 3600.28 NA NA
3600.4 1.06 NA NA 3600.38 0.56 NA NA 3600.37 NA NA
3600.29 0.85 NA NA 3600.28 0.47 NA NA 3600.28 NA NA
3600.33 0.82 NA NA 3600.28 0.43 NA NA 3600.28 NA NA
3600.39 0.92 NA NA 3600.38 0.55 NA NA 3600.38 NA NA
3600.4 0.95 NA NA 3600.34 0.46 NA NA 3600.37 NA NA
3600.3 0.88 NA NA 3600.35 0.53 NA NA 3600.37 NA NA
3600.42 0.95 NA NA 3600.37 0.54 NA NA 3600.37 NA NA
3600.29 0.81 NA NA 3600.28 0.42 NA NA 3600.29 NA NA
3600.3 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.3 0.86 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.31 0.85 NA NA 3600.31 0.44 NA NA 3512.92 NA NA
3600.4 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.35 0.94 NA NA 3600.37 0.54 NA NA 3600.37 NA NA
3600.29 0.83 NA NA 3600.28 0.42 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.29 0.85 NA NA 3600.28 0.46 NA NA 3600.28 NA NA
3600.33 0.83 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.3 0.84 NA NA 3600.28 0.42 NA NA 3600.27 NA NA
3600.37 0.99 NA NA 3600.38 0.49 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.36 0.84 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.38 0.95 NA NA 3600.38 0.55 NA NA 3600.38 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.28 0.87 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.38 0.92 NA NA 3600.37 0.55 NA NA 3600.37 NA NA
3600.28 0.85 NA NA 3600.38 0.54 NA NA 3600.38 NA NA
3600.29 0.85 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.38 0.93 NA NA 3600.28 0.45 NA NA 3600.29 NA NA
3600.38 0.94 NA NA 3600.38 0.54 NA NA 3600.39 NA NA
3600.37 0.93 NA NA 3600.38 0.6 NA NA 3600.44 NA NA
3600.38 0.97 NA NA 3600.38 0.54 NA NA 3600.37 NA NA
3600.28 0.83 NA NA 3600.29 0.44 NA NA 3600.29 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.37 0.92 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.3 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.43 0.84 NA NA 3600.28 0.45 NA NA 3600.28 NA NA
3600.29 0.85 NA NA 3600.36 0.44 NA NA 3600.28 NA NA
3600.28 0.82 NA NA 3600.37 0.52 NA NA 3600.37 NA NA
3600.29 0.85 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.28 0.83 NA NA 3600.28 0.53 NA NA 3600.36 NA NA
3600.29 0.85 NA NA 3600.29 0.45 NA NA 3600.28 NA NA
3600.27 0.84 NA NA 3600.29 0.43 NA NA 3600.28 NA NA
3600.35 0.84 NA NA 3600.29 0.45 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.36 0.98 NA NA 3600.38 0.66 NA NA 3600.3 NA NA
3600.37 0.94 NA NA 3600.38 0.46 NA NA 3600.28 NA NA
3600.28 0.82 NA NA 3600.28 0.43 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.31 0.45 NA NA 3600.28 NA NA
3600.37 0.93 NA NA 3600.39 0.54 NA NA 3600.35 NA NA
3600.37 0.95 NA NA 3600.37 0.53 NA NA 3600.38 NA NA
3600.28 0.84 NA NA 3600.28 0.43 NA NA 3600.29 NA NA
3600.29 0.98 NA NA 3600.37 0.53 NA NA 3600.96 NA NA
3600.37 0.93 NA NA 3600.37 0.54 NA NA 3600.35 NA NA
3600.28 0.98 NA NA 3600.28 0.44 NA NA 3600.36 NA NA
3600.37 0.95 NA NA 3600.29 0.45 NA NA 3600.29 NA NA
3600.27 0.82 NA NA 3600.39 0.53 NA NA 3600.38 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.37 0.93 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.28 0.86 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.31 0.85 NA NA 3600.36 0.46 NA NA 3600.28 NA NA
3600.28 0.95 NA NA 3600.38 0.51 NA NA 3600.28 NA NA
3600.37 0.92 NA NA 3600.37 0.52 NA NA 3600.37 NA NA
3600.27 0.84 NA NA 3600.28 0.45 NA NA 3600.36 NA NA
3600.37 0.9 NA NA 3600.36 0.51 NA NA 3600.37 NA NA
3600.28 0.85 NA NA 3600.37 0.54 NA NA 3600.38 NA NA
3600.27 0.83 NA NA 3600.28 0.42 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.34 0.46 NA NA 3600.29 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.28 NA NA
3600.29 0.9 NA NA 3600.37 0.53 NA NA 3600.37 NA NA
3600.28 0.84 NA NA 3600.28 0.44 NA NA 3600.29 NA NA
3600.28 0.84 NA NA 3600.28 0.45 NA NA 3600.29 NA NA
3600.38 1 NA NA 3600.36 0.44 NA NA 3600.28 NA NA
3600.28 0.84 NA NA 3600.46 0.55 NA NA 3600.38 NA NA
3600.37 0.95 NA NA 3600.37 0.55 NA NA 3600.37 NA NA
3600.28 0.85 NA NA 3600.28 0.44 NA NA 3600.27 NA NA
