msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
65.87 0.76 NA NA 64.05 0.7 NA NA 66.42 NA NA
26.03 0.67 NA NA 25.42 0.54 NA NA 29.92 NA NA
111.32 0.64 NA NA 111.06 0.48 NA NA 115.27 NA NA
78.64 0.67 NA NA 76.42 0.45 NA NA 80.8 NA NA
60.28 0.67 NA NA 59.31 0.57 NA NA 61.99 NA NA
117.58 0.64 NA NA 115.16 0.46 NA NA 119.1 NA NA
144.32 1.48 NA NA 147.97 0.46 NA NA 146.44 NA NA
181.62 0.67 NA NA 180.17 0.51 NA NA 184.69 NA NA
18.03 0.64 NA NA 16.33 0.47 NA NA 20.77 NA NA
72.41 0.83 NA NA 71.1 0.72 NA NA 74.78 NA NA
42.53 0.59 NA NA 42.16 0.46 NA NA 44.72 NA NA
83.67 0.59 NA NA 83.55 0.44 NA NA 86.81 NA NA
16.75 0.64 NA NA 17.53 0.53 NA NA 21.38 NA NA
24.37 0.63 NA NA 22.78 0.45 NA NA 25.16 NA NA
92.16 0.64 NA NA 90.16 0.47 NA NA 92.76 NA NA
27.11 0.75 NA NA 26.14 0.62 NA NA 28.26 NA NA
120.56 0.63 NA NA 121.53 0.46 NA NA 123.04 NA NA
107.59 0.61 NA NA 107.4 0.48 NA NA 110.8 NA NA
121.39 0.72 NA NA 119.92 0.46 NA NA 121.18 NA NA
164.97 0.66 NA NA 161.15 0.44 NA NA 163.67 NA NA
94.04 0.67 NA NA 92.12 0.48 NA NA 94.68 NA NA
74.12 0.65 NA NA 73.43 0.45 NA NA 76.13 NA NA
118.57 0.64 NA NA 119.48 0.45 NA NA 122.88 NA NA
86.75 1.04 NA NA 87.29 0.46 NA NA 89.22 NA NA
93.91 0.6 NA NA 92.47 0.43 NA NA 94.33 NA NA
74.48 0.63 NA NA 73.73 0.43 NA NA 74.81 NA NA
17.3 0.62 NA NA 19.02 0.51 NA NA 22.26 NA NA
33.31 0.63 NA NA 33.1 0.47 NA NA 35.46 NA NA
163.59 0.6 NA NA 160.77 0.41 NA NA 164.63 NA NA
134.02 0.84 NA NA 135.02 0.6 NA NA 133.08 NA NA
45.54 0.62 NA NA 44.72 0.48 NA NA 47.58 NA NA
68.93 0.6 NA NA 66.48 0.53 NA NA 70.34 NA NA
85.86 0.6 NA NA 85.26 0.42 NA NA 86.58 NA NA
117.96 0.58 NA NA 117.17 0.42 NA NA 118.96 NA NA
119.11 0.58 NA NA 117.76 0.4 NA NA 120.08 NA NA
130.89 0.58 NA NA 129.99 0.45 NA NA 131.2 NA NA
108.85 0.6 NA NA 108.82 0.58 NA NA 111.88 NA NA
81.99 0.59 NA NA 82.07 0.41 NA NA 85.49 NA NA
55.8 0.63 NA NA 51.79 0.41 NA NA 54.52 NA NA
101.41 0.57 NA NA 100.85 0.58 NA NA 103.76 NA NA
42.57 0.57 NA NA 42.67 0.44 NA NA 43.54 NA NA
72.49 0.6 NA NA 71.48 0.41 NA NA 73.25 NA NA
93.86 0.59 NA NA 94.14 0.64 NA NA 95.86 NA NA
101.97 0.74 NA NA 99.83 0.65 NA NA 102.73 NA NA
120.53 0.94 NA NA 119.14 0.62 NA NA 122.51 NA NA
99.81 0.54 NA NA 100.46 0.39 NA NA 102.06 NA NA
64.01 0.54 NA NA 63.7 0.4 NA NA 67.11 NA NA
100.94 0.56 NA NA 100.38 0.4 NA NA 102.14 NA NA
94.92 0.59 NA NA 95.62 0.41 NA NA 97.86 NA NA
89.64 0.88 NA NA 86.79 0.67 NA NA 88.85 NA NA
134.41 0.7 NA NA 131.6 0.41 NA NA 133.8 NA NA
92.42 0.53 NA NA 92.57 0.41 NA NA 93.79 NA NA
94.62 0.6 NA NA 95.81 0.46 NA NA 108.02 NA NA
142.01 0.63 NA NA 139.54 0.67 NA NA 141.05 NA NA
73.98 0.53 NA NA 74.24 0.4 NA NA 76.25 NA NA
78.42 0.57 NA NA 78.82 0.39 NA NA 81.77 NA NA
78.21 0.61 NA NA 75.05 0.49 NA NA 77.62 NA NA
114.13 0.66 NA NA 113.39 0.49 NA NA 116.52 NA NA
142.02 2.11 NA NA 140.18 0.56 NA NA 141.89 NA NA
