msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 66 126.81 NA NA 82.57 73.4 NA 85.08 115.68
NA NA 70.23 134.82 NA NA 87.57 70.27 NA 79.68 142.73
NA NA 65.33 131.82 NA NA 85.27 69.91 NA 85.46 100.25
NA NA 70.52 147.58 NA NA 89.37 75.84 NA 81.25 101.98
NA NA 66.55 113.11 NA NA 84.52 78.72 NA 82.26 158.1
NA NA 69.88 117.83 NA NA 89.75 84.03 NA 85.65 106.4
NA NA 69.49 136.75 NA NA 81.86 86.73 NA 81.07 178.21
NA NA 68.05 112.79 NA NA 85.03 78.18 NA 82.44 163.52
NA NA 66.15 145.43 NA NA 82.89 70.51 NA 85.92 116.91
NA NA 68.88 147.69 NA NA 84.9 72.6 NA 81.45 103.16
NA NA 69.03 138.7 NA NA 85 69.94 NA 84.56 153.93
NA NA 70.63 152.58 NA NA 87.35 81.63 NA 84.39 95.34
NA NA 65.52 156.62 NA NA 81.51 75.89 NA 83.72 100.36
NA NA 69.16 139.05 NA NA 81.95 79.77 NA 82.28 99.06
NA NA 67.43 120.32 NA NA 82.6 80.91 NA 78.49 99.54
NA NA 65.7 156.62 NA NA 84.5 62.06 NA 83.25 129.76
NA NA 69.47 121.81 NA NA 87.75 55.73 NA 78.08 104.3
NA NA 66.37 131.28 NA NA 83.9 59.4 NA 78.83 198.72
NA NA 70.71 140.17 NA NA 82.47 64.15 NA 80.09 189.52
NA NA 65.43 123.19 NA NA 83.48 58.41 NA 85.9 134.53
NA NA 68.21 149.29 NA NA 85.08 78.14 NA 84.65 115.27
NA NA 68.54 111.92 NA NA 83.41 72.99 NA 83.09 104.38
NA NA 70.14 111.57 NA NA 82.49 83.71 NA 83.24 104.46
NA NA 70.4 137.01 NA NA 82.79 57.21 NA 84.24 97.09
NA NA 70.75 150.32 NA NA 85.24 79.4 NA 81.89 151.61
NA NA 70.24 117.6 NA NA 83.62 82.01 NA 84.19 103.58
NA NA 67.16 146.48 NA NA 83.32 54.25 NA 80.75 102.09
NA NA 70.5 150.98 NA NA 86.9 76.68 NA 80.21 117.37
NA NA 65.49 110.74 NA NA 86.82 71.25 NA 81.19 155.76
NA NA 69.58 121.97 NA NA 82.08 55.96 NA 78.59 113.31
NA NA 67.1 141.74 NA NA 84.72 76.76 NA 86.73 86.41
NA NA 68.68 156.78 NA NA 83.87 61.48 NA 78.35 108.26
