msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.32 2.15 NA NA 3600.41 2.43 NA NA 3600.28 NA NA
3600.3 2.25 NA NA 3600.29 2.6 NA NA 3600.38 NA NA
3600.3 2.21 NA NA 3600.28 2.44 NA NA 3600.38 NA NA
3600.31 2.18 NA NA 3600.67 2.37 NA NA 3600.38 NA NA
3600.29 2.07 NA NA 3600.28 2.09 NA NA 3600.28 NA NA
3600.34 2.13 NA NA 3600.37 2.32 NA NA 3600.37 NA NA
3600.4 2.29 NA NA 3600.32 2.42 NA NA 3600.28 NA NA
3600.3 2.02 NA NA 3600.29 15.68 NA NA 3600.28 NA NA
3600.29 2.14 NA NA 3600.28 2.64 NA NA 3600.29 NA NA
3600.43 2.39 NA NA 3600.28 2.73 NA NA 3600.28 NA NA
3600.29 2.14 NA NA 3600.28 2.41 NA NA 3600.29 NA NA
3600.39 2.24 NA NA 3600.38 2.5 NA NA 3600.37 NA NA
3600.29 1.81 NA NA 3600.35 1.91 NA NA 3600.38 NA NA
3600.29 2.45 NA NA 3600.28 2.84 NA NA 3600.29 NA NA
3602.74 1.57 NA NA 3600.28 10.19 NA NA 3600.37 NA NA
3600.39 2.38 NA NA 3600.46 2.52 NA NA 3600.28 NA NA
3600.39 2.13 NA NA 3600.28 3.03 NA NA 3600.43 NA NA
3600.4 2.38 NA NA 3600.28 2.56 NA NA 3600.29 NA NA
3600.39 2.31 NA NA 3600.32 2.26 NA NA 3600.29 NA NA
3600.29 1.89 NA NA 3600.28 1.93 NA NA 3600.28 NA NA
3600.28 2.15 NA NA 3600.28 2.29 NA NA 3600.28 NA NA
3600.29 1.74 NA NA 3600.29 1.54 NA NA 3600.28 NA NA
3600.38 2.21 NA NA 3600.28 2.27 NA NA 3600.29 NA NA
3600.41 2.58 NA NA 3600.38 2.96 NA NA 3600.28 NA NA
3600.29 2.27 NA NA 3600.3 2.45 NA NA 3600.29 NA NA
3600.38 2.14 NA NA 3600.38 2.32 NA NA 3600.39 NA NA
3600.37 2.45 NA NA 3600.28 2.68 NA NA 3600.29 NA NA
3600.38 2.38 NA NA 3600.4 2.65 NA NA 3600.37 NA NA
3600.28 2.05 NA NA 3600.29 2.39 NA NA 3600.29 NA NA
3600.37 2.25 NA NA 3600.37 2.42 NA NA 3600.37 NA NA
3600.29 1.92 NA NA 3600.38 2.01 NA NA 3600.38 NA NA
3600.28 2.38 NA NA 3600.44 20.49 NA NA 3600.3 NA NA
3600.28 2.23 NA NA 3600.38 2.41 NA NA 3600.28 NA NA
3600.29 2.31 NA NA 3600.29 2.57 NA NA 3600.29 NA NA
3600.3 1.73 NA NA 3600.29 1.54 NA NA 3600.28 NA NA
3600.53 2.01 NA NA 3600.33 2.01 NA NA 3600.28 NA NA
3600.6 2.15 NA NA 3600.38 2.34 NA NA 3600.35 NA NA
3600.29 2.18 NA NA 3600.35 2.41 NA NA 3600.28 NA NA
3600.38 2.36 NA NA 3600.37 2.65 NA NA 3600.38 NA NA
3600.28 1.99 NA NA 3600.28 2.12 NA NA 3600.28 NA NA
3600.28 2.29 NA NA 3601.63 2.62 NA NA 3600.28 NA NA
3600.29 2.38 NA NA 3600.35 2.67 NA NA 3600.28 NA NA
3600.28 1.72 NA NA 3600.29 18.6 NA NA 3600.29 NA NA
3600.35 2.14 NA NA 3600.28 15.93 NA NA 3600.34 NA NA
3600.29 2.43 NA NA 3600.3 2.76 NA NA 3600.28 NA NA
3600.3 1.9 NA NA 3600.28 144.14 NA NA 3600.28 NA NA
3600.28 2.05 NA NA 3600.31 1630.01 NA NA 3600.28 NA NA
3600.35 2.21 NA NA 3600.38 2.39 NA NA 3600.4 NA NA
3600.29 2.32 NA NA 3600.38 2.55 NA NA 3600.43 NA NA
3600.38 2.12 NA NA 3600.37 2.27 NA NA 3600.38 NA NA
3600.29 2.22 NA NA 3600.28 2.42 NA NA 3600.37 NA NA
3600.38 2.13 NA NA 3600.37 2.31 NA NA 3600.37 NA NA
3600.36 2.04 NA NA 3600.38 2.19 NA NA 3600.39 NA NA
3600.37 2.35 NA NA 3600.37 2.51 NA NA 3600.28 NA NA
3600.38 1.95 NA NA 3600.38 15.03 NA NA 3600.37 NA NA
3600.28 1.67 NA NA 3600.28 1.72 NA NA 3600.28 NA NA
3600.28 2.29 NA NA 3600.28 2.53 NA NA 3600.28 NA NA
