msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
854.76 1.45 NA NA 855.55 1.79 NA NA 865.85 NA NA
867.4 1.64 NA NA 874.96 1.82 NA NA 889.52 NA NA
860.52 1.74 NA NA 857.29 2.11 NA NA 867.34 NA NA
428.08 1.87 NA NA 425.4 1.98 NA NA 432.92 NA NA
838.64 0.97 NA NA 841.66 0.88 NA NA 847.48 NA NA
779.3 1.86 NA NA 777.45 2.08 NA NA 789.33 NA NA
885.6 1.76 NA NA 891.61 2.57 NA NA 896.77 NA NA
691.44 1.79 NA NA 690.02 2.07 NA NA 701.9 NA NA
799.57 1.64 NA NA 795.63 1.81 NA NA 813.18 NA NA
861.63 1.93 NA NA 864.95 2.28 NA NA 870.81 NA NA
716.79 2.01 NA NA 715.65 1.99 NA NA 734.07 NA NA
865.81 2.12 NA NA 870.55 2.28 NA NA 876.88 NA NA
531.71 1.69 NA NA 531.37 1.91 NA NA 539.6 NA NA
687.59 1.74 NA NA 691.44 2.24 NA NA 704.43 NA NA
502.07 1.82 NA NA 500.51 2.39 NA NA 510.32 NA NA
556.4 1.81 NA NA 556.32 1.99 NA NA 567.05 NA NA
861.96 1.37 NA NA 859.79 1.53 NA NA 864.56 NA NA
603.37 1.82 NA NA 603.37 1.97 NA NA 621.33 NA NA
740.96 1.77 NA NA 739.93 1.99 NA NA 746.23 NA NA
733.27 1.76 NA NA 728.49 2.14 NA NA 745.54 NA NA
588.4 1.47 NA NA 588.57 1.72 NA NA 594.51 NA NA
873.98 1.51 NA NA 871.69 1.84 NA NA 874.04 NA NA
885.28 1.69 NA NA 881.6 1.83 NA NA 886.84 NA NA
891.23 1.76 NA NA 892.28 1.93 NA NA 896.15 NA NA
481.48 1.73 NA NA 481.27 2.11 NA NA 488.04 NA NA
714.65 1.67 NA NA 711.2 1.74 NA NA 716.94 NA NA
644.88 1.65 NA NA 640.97 1.79 NA NA 659.02 NA NA
