msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
4.04 1.04 NA NA 4.18 1.16 NA NA 4.14 NA NA
11.32 1.37 NA NA 11.27 1.61 NA NA 12.12 NA NA
4.33 1.08 NA NA 4.16 1.22 NA NA 4.42 NA NA
8.44 1.22 NA NA 8.25 1.39 NA NA 8.77 NA NA
13.03 1.42 NA NA 12.78 2.15 NA NA 13.73 NA NA
20.09 1.2 NA NA 19.68 35.84 NA NA 20.88 NA NA
10.43 1.22 NA NA 10.41 1.44 NA NA 11.21 NA NA
4.41 1.17 NA NA 4.12 18.99 NA NA 4.53 NA NA
32.12 1.42 NA NA 31.52 1.66 NA NA 31.87 NA NA
16.25 1.4 NA NA 16.36 6.05 NA NA 16.81 NA NA
45.66 1.25 NA NA 45.7 1.5 NA NA 47.67 NA NA
4.31 1.24 NA NA 4.4 1.44 NA NA 5.26 NA NA
16.62 1.09 NA NA 16.61 1.44 NA NA 17.04 NA NA
4.69 1.26 NA NA 4.69 1.52 NA NA 5.52 NA NA
30.59 1.29 NA NA 30.06 1.42 NA NA 30.33 NA NA
10.01 1.39 NA NA 9.82 1.57 NA NA 10.25 NA NA
4.03 1.33 NA NA 3.88 1.52 NA NA 4.79 NA NA
4.68 1.1 NA NA 4.75 1.17 NA NA 4.92 NA NA
4.73 1.34 NA NA 4.6 1.62 NA NA 5.46 NA NA
12.88 0.82 NA NA 12.59 0.7 NA NA 13.15 NA NA
4.23 1.3 NA NA 3.7 1.48 NA NA 7.16 NA NA
11.94 1.74 NA NA 11.79 1.74 NA NA 12.13 NA NA
20.15 1.38 NA NA 20.17 1.57 NA NA 23.16 NA NA
4.37 1.24 NA NA 4.21 1.42 NA NA 4.92 NA NA
5.63 1.2 NA NA 5.57 1.28 NA NA 5.92 NA NA
4.23 1.41 NA NA 4.35 1.64 NA NA 5.16 NA NA
17.16 1.34 NA NA 17.26 1.44 NA NA 19.29 NA NA
4.02 1.32 NA NA 3.91 1.54 NA NA 4.76 NA NA
4.36 1.08 NA NA 4.08 1.26 NA NA 6.48 NA NA
4.95 1.01 NA NA 4.42 0.84 NA NA 5.17 NA NA
8.16 1.47 NA NA 7.93 1.83 NA NA 9.86 NA NA
4.26 1.13 NA NA 4.07 1.28 NA NA 5.85 NA NA
16.35 1.32 NA NA 15.73 1.51 NA NA 17.97 NA NA
