msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
0.89 0.8 NA NA 1.05 0.55 NA NA 0.66 NA NA
0.79 0.65 NA NA 0.72 0.42 NA NA 0.71 NA NA
0.76 0.81 NA NA 1.04 0.47 NA NA 0.74 NA NA
0.83 0.71 NA NA 1.16 0.56 NA NA 0.81 NA NA
0.81 0.76 NA NA 0.95 0.39 NA NA 0.82 NA NA
0.91 0.64 NA NA 0.71 0.45 NA NA 0.81 NA NA
0.91 0.85 NA NA 0.96 0.54 NA NA 0.71 NA NA
0.8 0.65 NA NA 1.15 0.43 NA NA 0.8 NA NA
0.49 0.65 NA NA 0.42 0.41 NA NA 0.53 NA NA
0.88 0.76 NA NA 1.08 0.51 NA NA 0.72 NA NA
0.96 0.67 NA NA 1.11 0.44 NA NA 0.8 NA NA
0.83 0.8 NA NA 1.15 0.52 NA NA 0.68 NA NA
0.83 0.75 NA NA 1.06 0.54 NA NA 0.78 NA NA
0.76 0.91 NA NA 1.16 0.47 NA NA 0.67 NA NA
0.95 0.65 NA NA 0.95 0.58 NA NA 0.81 NA NA
0.82 0.65 NA NA 0.74 0.55 NA NA 0.76 NA NA
0.8 0.64 NA NA 0.78 0.46 NA NA 0.81 NA NA
0.87 0.8 NA NA 1.07 0.46 NA NA 0.73 NA NA
0.93 0.64 NA NA 1.14 0.57 NA NA 0.66 NA NA
0.96 0.64 NA NA 1.12 0.64 NA NA 0.76 NA NA
0.97 0.9 NA NA 0.88 0.44 NA NA 0.74 NA NA
0.72 0.7 NA NA 0.71 0.44 NA NA 0.85 NA NA
0.82 0.9 NA NA 0.96 0.53 NA NA 0.7 NA NA
0.82 0.63 NA NA 0.8 0.58 NA NA 0.7 NA NA
0.78 0.46 NA NA 0.7 0.41 NA NA 0.71 NA NA
0.62 0.45 NA NA 0.87 0.6 NA NA 0.87 NA NA
0.8 0.43 NA NA 0.68 0.39 NA NA 0.69 NA NA
0.71 0.48 NA NA 0.75 0.44 NA NA 0.73 NA NA
0.78 0.46 NA NA 0.68 0.39 NA NA 0.71 NA NA
0.75 0.52 NA NA 0.73 0.45 NA NA 0.73 NA NA
0.77 0.55 NA NA 0.72 0.53 NA NA 0.78 NA NA
0.77 0.45 NA NA 0.78 0.39 NA NA 0.86 NA NA
0.67 0.44 NA NA 0.86 0.46 NA NA 0.68 NA NA
0.69 0.49 NA NA 0.77 0.47 NA NA 0.77 NA NA
0.72 0.45 NA NA 0.78 0.41 NA NA 0.69 NA NA
0.72 0.59 NA NA 0.68 0.41 NA NA 0.73 NA NA
0.76 0.54 NA NA 0.69 0.39 NA NA 0.83 NA NA
0.64 0.45 NA NA 0.81 0.39 NA NA 0.83 NA NA
0.68 0.44 NA NA 0.68 0.4 NA NA 0.7 NA NA
0.63 0.46 NA NA 0.68 0.38 NA NA 0.66 NA NA
0.79 0.49 NA NA 0.87 0.45 NA NA 0.69 NA NA
0.8 0.57 NA NA 0.87 0.56 NA NA 0.73 NA NA
0.68 0.6 NA NA 0.7 0.42 NA NA 0.71 NA NA
0.7 0.47 NA NA 0.84 0.61 NA NA 0.74 NA NA
0.67 0.48 NA NA 0.87 0.4 NA NA 0.68 NA NA
0.71 0.49 NA NA 0.82 0.52 NA NA 0.78 NA NA
0.63 0.44 NA NA 0.89 0.6 NA NA 0.74 NA NA
0.78 0.58 NA NA 0.7 0.44 NA NA 0.72 NA NA
0.69 0.46 NA NA 0.72 0.4 NA NA 0.72 NA NA
0.65 0.55 NA NA 0.81 0.37 NA NA 0.82 NA NA
0.67 0.56 NA NA 0.69 0.53 NA NA 0.85 NA NA
0.66 0.54 NA NA 0.83 0.57 NA NA 0.7 NA NA
0.7 0.49 NA NA 0.7 0.42 NA NA 0.66 NA NA
0.7 0.49 NA NA 0.73 0.54 NA NA 0.81 NA NA
0.68 0.54 NA NA 0.75 0.51 NA NA 0.79 NA NA
0.64 0.61 NA NA 0.7 0.58 NA NA 0.7 NA NA
0.62 0.44 NA NA 0.82 0.57 NA NA 0.67 NA NA
0.64 0.43 NA NA 0.74 0.57 NA NA 0.75 NA NA
0.75 0.5 NA NA 0.71 0.45 NA NA 0.72 NA NA
0.63 0.48 NA NA 0.67 0.4 NA NA 0.69 NA NA
0.72 0.5 NA NA 0.78 0.53 NA NA 0.76 NA NA
0.69 0.47 NA NA 0.87 0.54 NA NA 0.76 NA NA
0.79 0.46 NA NA 0.74 0.4 NA NA 0.67 NA NA
0.73 0.6 NA NA 0.72 0.55 NA NA 0.78 NA NA
0.82 0.44 NA NA 0.86 0.4 NA NA 0.74 NA NA
0.65 0.65 NA NA 0.69 0.39 NA NA 0.66 NA NA
0.66 0.54 NA NA 0.73 0.55 NA NA 0.7 NA NA
0.78 0.62 NA NA 0.82 0.43 NA NA 0.7 NA NA
0.78 0.55 NA NA 0.77 0.45 NA NA 0.78 NA NA
0.65 0.68 NA NA 0.66 0.4 NA NA 0.68 NA NA
0.71 0.56 NA NA 0.83 0.44 NA NA 0.76 NA NA
0.63 0.48 NA NA 0.67 0.41 NA NA 0.69 NA NA
0.69 0.49 NA NA 0.69 0.5 NA NA 0.72 NA NA
0.61 0.43 NA NA 0.65 0.39 NA NA 0.66 NA NA
0.63 0.44 NA NA 0.68 0.4 NA NA 0.75 NA NA
0.64 0.48 NA NA 0.92 0.6 NA NA 0.73 NA NA
0.79 0.45 NA NA 0.91 0.41 NA NA 0.71 NA NA
0.64 0.45 NA NA 0.68 0.46 NA NA 0.81 NA NA
0.63 0.53 NA NA 0.8 0.38 NA NA 0.73 NA NA
0.71 0.49 NA NA 0.75 0.47 NA NA 0.78 NA NA
0.68 0.54 NA NA 0.74 0.48 NA NA 0.83 NA NA
0.64 0.59 NA NA 0.79 0.39 NA NA 0.87 NA NA
0.65 0.48 NA NA 0.76 0.51 NA NA 0.86 NA NA
0.7 0.61 NA NA 0.82 0.48 NA NA 0.78 NA NA
0.61 0.47 NA NA 0.72 0.38 NA NA 0.75 NA NA
0.77 0.67 NA NA 0.65 0.42 NA NA 0.72 NA NA
0.7 0.67 NA NA 0.84 0.48 NA NA 0.82 NA NA
0.74 0.5 NA NA 0.8 0.44 NA NA 0.73 NA NA
0.67 0.66 NA NA 0.78 0.56 NA NA 0.7 NA NA
0.7 0.5 NA NA 0.69 0.47 NA NA 0.74 NA NA
0.64 0.66 NA NA 0.69 0.55 NA NA 0.67 NA NA
0.63 0.45 NA NA 0.67 0.58 NA NA 0.68 NA NA
0.76 0.45 NA NA 0.7 0.56 NA NA 0.74 NA NA
0.64 0.65 NA NA 0.74 0.41 NA NA 0.72 NA NA
0.81 0.59 NA NA 0.77 0.46 NA NA 0.77 NA NA
0.8 0.59 NA NA 0.71 0.44 NA NA 0.79 NA NA
0.64 0.49 NA NA 0.7 0.4 NA NA 0.71 NA NA
0.62 0.42 NA NA 0.7 0.45 NA NA 0.83 NA NA
0.69 0.43 NA NA 0.68 0.37 NA NA 0.71 NA NA
0.64 0.44 NA NA 0.72 0.38 NA NA 0.7 NA NA
