msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.29 1.2 NA NA 3600.3 0.51 NA NA 3600.29 NA NA
3600.29 1.06 NA NA 3600.31 0.52 NA NA 3600.31 NA NA
3600.65 1.02 NA NA 3600.29 0.53 NA NA 3600.29 NA NA
3600.3 1.54 NA NA 3600.38 0.94 NA NA 3600.3 NA NA
3600.39 1.13 NA NA 3600.39 0.62 NA NA 3600.4 NA NA
3600.39 1.18 NA NA 3600.31 0.51 NA NA 3600.3 NA NA
3600.31 1.16 NA NA 3600.41 0.64 NA NA 3600.4 NA NA
3600.35 1.12 NA NA 3600.39 0.68 NA NA 3600.32 NA NA
3600.3 1.15 NA NA 3600.3 0.52 NA NA 3600.36 NA NA
3600.39 1.37 NA NA 3600.4 0.61 NA NA 3600.39 NA NA
3600.31 1 NA NA 3600.29 0.53 NA NA 3600.29 NA NA
3600.29 1.15 NA NA 3600.3 1.64 NA NA 3600.29 NA NA
3600.39 1.11 NA NA 3600.4 0.6 NA NA 3600.29 NA NA
3600.36 1.09 NA NA 3600.39 0.6 NA NA 3600.39 NA NA
3600.29 1.05 NA NA 3600.29 0.58 NA NA 3600.31 NA NA
3600.29 1.03 NA NA 3600.34 0.54 NA NA 3600.31 NA NA
3600.29 1.03 NA NA 3600.29 0.56 NA NA 3600.29 NA NA
3600.31 1.04 NA NA 3600.31 2.91 NA NA 3600.29 NA NA
3600.3 12.51 NA NA 3600.29 0.69 NA NA 3600.31 NA NA
3600.4 1.03 NA NA 3600.37 0.54 NA NA 3600.29 NA NA
3600.38 1.82 NA NA 3600.3 1.04 NA NA 3600.29 NA NA
3600.31 1.03 NA NA 3600.4 0.61 NA NA 3600.4 NA NA
3600.4 1.05 NA NA 3600.3 0.52 NA NA 3600.29 NA NA
3600.31 1.28 NA NA 3600.3 0.5 NA NA 3600.4 NA NA
3600.37 1.22 NA NA 3600.4 0.62 NA NA 3600.32 NA NA
3600.42 1.26 NA NA 3600.31 0.53 NA NA 3600.3 NA NA
3600.32 1.02 NA NA 3600.29 0.54 NA NA 3600.29 NA NA
3600.93 1.02 NA NA 3600.29 0.51 NA NA 3600.29 NA NA
3600.39 1.14 NA NA 3600.39 0.62 NA NA 3600.39 NA NA
3600.32 1.03 NA NA 3600.4 0.56 NA NA 3600.29 NA NA
3600.39 1.15 NA NA 3600.39 0.62 NA NA 3600.39 NA NA
3600.36 1.21 NA NA 3600.29 0.51 NA NA 3600.29 NA NA
3600.4 2.24 NA NA 3600.4 0.61 NA NA 3600.41 NA NA
3600.4 1.21 NA NA 3600.4 0.62 NA NA 3600.4 NA NA
3600.32 1.14 NA NA 3600.29 0.53 NA NA 3600.38 NA NA
3600.29 1.06 NA NA 3600.29 0.54 NA NA 3600.29 NA NA
3600.29 1.02 NA NA 3600.44 0.57 NA NA 3600.31 NA NA
3600.39 1.47 NA NA 3600.31 0.51 NA NA 3600.3 NA NA
3600.39 1.11 NA NA 3600.39 0.63 NA NA 3600.39 NA NA
3600.31 1.1 NA NA 3600.35 0.53 NA NA 3600.29 NA NA
3600.31 1.01 NA NA 3600.29 0.51 NA NA 3600.29 NA NA
3600.31 2.01 NA NA 3600.41 0.53 NA NA 3600.29 NA NA
3600.31 1.05 NA NA 3600.38 0.53 NA NA 3600.29 NA NA
3600.3 1.03 NA NA 3600.31 0.53 NA NA 3600.39 NA NA
3600.41 1.17 NA NA 3600.39 0.61 NA NA 3600.39 NA NA
3600.39 1.13 NA NA 3600.39 0.61 NA NA 3600.4 NA NA
3600.33 2.85 NA NA 3600.31 0.51 NA NA 3600.29 NA NA
3600.32 1.04 NA NA 3600.29 0.52 NA NA 3600.3 NA NA
3600.36 1.14 NA NA 3600.3 0.52 NA NA 3600.3 NA NA
3600.31 1.08 NA NA 3600.3 0.53 NA NA 3600.3 NA NA
