msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3175.82 0.74 NA NA 3417.6 0.43 NA NA 2604.03 NA NA
3167.2 0.89 NA NA 3391.44 0.41 NA NA 2575.87 NA NA
3176.01 0.77 NA NA 3440.87 0.41 NA NA 2623.4 NA NA
3172.03 1.33 NA NA 3424.46 0.43 NA NA 2608.64 NA NA
3515.1 9.57 NA NA 3476.42 0.42 NA NA 2657.85 NA NA
3197.18 0.81 NA NA 3451.08 0.41 NA NA 2628.85 NA NA
3167.76 0.76 NA NA 3424.38 0.43 NA NA 2604.15 NA NA
3182.9 6.13 NA NA 3451.81 0.42 NA NA 2605.95 NA NA
3600.28 8.98 NA NA 3424.41 0.41 NA NA 2592.56 NA NA
2888.46 1.04 NA NA 3100.25 0.55 NA NA 2272.8 NA NA
3192.38 6.31 NA NA 3471.24 0.42 NA NA 2645.89 NA NA
3231.41 0.77 NA NA 3471.38 0.4 NA NA 2652.53 NA NA
3211.61 0.8 NA NA 3427.81 0.41 NA NA 2612.48 NA NA
3210.97 0.8 NA NA 3475.53 0.41 NA NA 2634.12 NA NA
3134.35 0.9 NA NA 3408.72 0.52 NA NA 2578.35 NA NA
3025.31 0.87 NA NA 3240.63 0.41 NA NA 2414.45 NA NA
3211.04 1.73 NA NA 3435.88 0.51 NA NA 2616 NA NA
3160.85 5.62 NA NA 3402.27 0.43 NA NA 2577.38 NA NA
3202.62 0.8 NA NA 3448.58 0.41 NA NA 2636.79 NA NA
3199 0.97 NA NA 3414.79 0.43 NA NA 2611.75 NA NA
3139.48 0.87 NA NA 3380.46 0.5 NA NA 2576.33 NA NA
3599.2 1.15 NA NA 3451.25 0.41 NA NA 2644.87 NA NA
3037.76 1.06 NA NA 3288.67 0.4 NA NA 2472.33 NA NA
3193.05 7.95 NA NA 3418.55 0.42 NA NA 2621.45 NA NA
3600.29 9.03 NA NA 3405.41 0.42 NA NA 2583.2 NA NA
3263.55 6.51 NA NA 3523.67 0.41 NA NA 2709.3 NA NA
3134.34 9.03 NA NA 3408.13 0.55 NA NA 2577.95 NA NA
3237.7 0.8 NA NA 3515.3 0.43 NA NA 2693.05 NA NA
3192.65 0.79 NA NA 3449.21 0.42 NA NA 2624.14 NA NA
3237.85 0.79 NA NA 3486.35 0.43 NA NA 2678.86 NA NA
3254.7 9.03 NA NA 3479.56 0.41 NA NA 2631.6 NA NA
3194.3 0.81 NA NA 3443.97 0.42 NA NA 2625.88 NA NA
3191.67 8.36 NA NA 3455.18 0.43 NA NA 2634.35 NA NA
3259.14 0.82 NA NA 3470.74 0.4 NA NA 2650.95 NA NA
3171.42 8.75 NA NA 3433.9 0.43 NA NA 2585.33 NA NA
3600.28 5.34 NA NA 3445.38 0.42 NA NA 2638.63 NA NA
3206.23 0.77 NA NA 3477 0.42 NA NA 2644.2 NA NA
3164.72 0.91 NA NA 3417.6 0.52 NA NA 2578.8 NA NA
3208.61 0.77 NA NA 3461.12 0.52 NA NA 2628.73 NA NA
2858.76 1.1 NA NA 3021.83 0.53 NA NA 2188.19 NA NA
3600.28 8.97 NA NA 3379.48 0.41 NA NA 2558.54 NA NA
3185.87 4.21 NA NA 3422.07 0.42 NA NA 2612.04 NA NA
3231.35 0.78 NA NA 3455.5 0.52 NA NA 2666.32 NA NA
3184.6 0.78 NA NA 3430.76 0.42 NA NA 2626.74 NA NA
3600.37 4.97 NA NA 3394.87 0.5 NA NA 2592.48 NA NA
3191.26 0.78 NA NA 3418.9 0.41 NA NA 2621.55 NA NA
3177.18 0.88 NA NA 3427.4 0.58 NA NA 2625.39 NA NA
3600.36 5.1 NA NA 3416.48 0.43 NA NA 2615.46 NA NA
3133.79 0.8 NA NA 3401.36 0.41 NA NA 2582.91 NA NA
3217.48 6.41 NA NA 3465.98 0.48 NA NA 2653.31 NA NA
3069.4 0.83 NA NA 3317.25 0.41 NA NA 2492.49 NA NA
3421.32 8.72 NA NA 3417.29 0.47 NA NA 2591.03 NA NA
3600.3 6.27 NA NA 3397.16 0.51 NA NA 2571.95 NA NA
3140.5 0.8 NA NA 3391.23 0.46 NA NA 2584.53 NA NA
3207.31 1.1 NA NA 3452.31 0.44 NA NA 2634.97 NA NA
2436.59 0.81 NA NA 2626.45 0.42 NA NA 1814.71 NA NA
3600.39 10.17 NA NA 3460.46 0.43 NA NA 2648.78 NA NA
3223.87 3.71 NA NA 3472.13 0.43 NA NA 2665.56 NA NA
3600.29 11.48 NA NA 3370.07 0.41 NA NA 2530.26 NA NA
3600.39 9.24 NA NA 3408.87 0.53 NA NA 2586.94 NA NA
2711.65 0.93 NA NA 2971.23 0.56 NA NA 2148.7 NA NA
3232.93 1.07 NA NA 3473.49 0.43 NA NA 2673.91 NA NA
3600.28 9.25 NA NA 3439.64 0.48 NA NA 2622.81 NA NA
3170.42 0.78 NA NA 3442.74 0.56 NA NA 2618.44 NA NA
3600.3 9.13 NA NA 3410.26 0.51 NA NA 2595.76 NA NA
3194.8 0.84 NA NA 3457.5 0.46 NA NA 2643.62 NA NA
3215.29 0.89 NA NA 3454.54 0.6 NA NA 2660.64 NA NA
3600.28 1.2 NA NA 3406.78 0.58 NA NA 2591.11 NA NA
3281.23 1.15 NA NA 3409.85 0.58 NA NA 2609.13 NA NA
3152.04 8.72 NA NA 3370.57 0.53 NA NA 2559.52 NA NA
3185.51 0.99 NA NA 3408.09 0.5 NA NA 2595.17 NA NA
3192.48 9.23 NA NA 3436.96 0.5 NA NA 2641.54 NA NA
3136.04 8.95 NA NA 3364.16 0.41 NA NA 2564.36 NA NA
3600.35 9.27 NA NA 3471.3 0.44 NA NA 2656.6 NA NA
3600.41 9.02 NA NA 3451.81 0.42 NA NA 2643.83 NA NA
3207.8 9.19 NA NA 3427.67 0.43 NA NA 2605.89 NA NA
3215.01 0.85 NA NA 3428.69 0.55 NA NA 2607.81 NA NA
3124.66 8.69 NA NA 3365.08 0.42 NA NA 2541.88 NA NA
3186.07 5.44 NA NA 3450.53 0.56 NA NA 2621.37 NA NA
3237.28 5.75 NA NA 3448.58 0.44 NA NA 2639.21 NA NA
3183.45 0.76 NA NA 3437.03 0.61 NA NA 2635.83 NA NA
3215.71 0.89 NA NA 3457.33 0.6 NA NA 2631.2 NA NA
3269.35 1.19 NA NA 3469.98 0.47 NA NA 2646.41 NA NA
3208.21 0.84 NA NA 3462.87 0.45 NA NA 2643.87 NA NA
3204.54 1.11 NA NA 3012.3 0.43 NA NA 2192.17 NA NA
3448.54 10.32 NA NA 3383.48 0.42 NA NA 2576.25 NA NA
3600.46 4.26 NA NA 3454.04 0.53 NA NA 2632.39 NA NA
3228.01 0.85 NA NA 3497.93 4.97 NA NA 2683.79 NA NA
3245.38 0.89 NA NA 3489.58 0.52 NA NA 2667.71 NA NA
3481.68 9.34 NA NA 3445.68 0.62 NA NA 2654.68 NA NA
