msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 39.31 96.33 NA NA 49.18 58.7 NA 45.02 87.32
NA NA 39 95.93 NA NA 48.2 59.12 NA 42.05 74.45
NA NA 37.54 91.64 NA NA 45.69 53.61 NA 41.67 78.13
NA NA 37.47 98.66 NA NA 48.06 55.22 NA 42.1 72.28
NA NA 37.84 81.42 NA NA 45.31 57 NA 44.82 74.03
NA NA 37.24 102.51 NA NA 47.79 55.19 NA 43.34 73.46
NA NA 37.69 77.14 NA NA 48.29 54.23 NA 44.29 137.21
NA NA 36.93 88.68 NA NA 48.73 54.05 NA 41.3 98.36
NA NA 36.33 98.57 NA NA 45.39 55.5 NA 45.93 67.14
NA NA 34.78 95.17 NA NA 45.03 52.92 NA 41.33 119.98
NA NA 36.72 74.39 NA NA 49.08 43.29 NA 43.12 70.65
NA NA 34.81 96.77 NA NA 47.05 52.29 NA 40.63 77.24
NA NA 36.38 96.75 NA NA 45.48 53.16 NA 43.94 95.75
NA NA 34.9 96.64 NA NA 47.36 52.73 NA 43.46 72.46
NA NA 34.66 100.42 NA NA 46.71 55.72 NA 43.32 83.94
NA NA 37.67 107.44 NA NA 46.52 55.11 NA 43.66 118.24
NA NA 37.09 98.16 NA NA 47.56 54.34 NA 43.32 66.91
NA NA 34.54 81.16 NA NA 44.06 38.16 NA 42.73 70.37
NA NA 34.34 88.01 NA NA 46.72 37.06 NA 43.46 129.69
NA NA 35.89 73.71 NA NA 45.16 54.53 NA 43.79 66.9
NA NA 36.03 82.76 NA NA 48.76 53.98 NA 40.43 78.45
NA NA 37.28 93.46 NA NA 46.7 53.43 NA 43.59 81.14
NA NA 33.77 81.1 NA NA 45.23 44.61 NA 43.87 62.12
NA NA 36.98 76.34 NA NA 47.5 55.06 NA 42.45 70.72
NA NA 34.92 73.14 NA NA 44.63 50.59 NA 40.48 60.03
NA NA 35.7 83.12 NA NA 44.19 43.89 NA 41.14 61.79
NA NA 33.75 74.88 NA NA 44.37 42.93 NA 40.58 61.25
NA NA 36.98 76.62 NA NA 47.57 47.05 NA 42.04 127.78
NA NA 35.43 72.88 NA NA 45.94 39.98 NA 39.94 112.59
NA NA 34.5 80.89 NA NA 46.35 54.26 NA 40.25 62.72
NA NA 34.18 79.03 NA NA 44.29 44.52 NA 42.96 108.49
NA NA 34.46 86.43 NA NA 44.49 39.45 NA 41.51 70.38
NA NA 37 83.73 NA NA 45.47 43.04 NA 43.64 77.11
NA NA 35.54 77.38 NA NA 48.99 44.87 NA 40.42 77.21
NA NA 35.11 76.82 NA NA 44.3 37.93 NA 41.37 76.03
NA NA 34.24 96.3 NA NA 44.51 37.26 NA 43.43 72.01
NA NA 36.21 73.94 NA NA 46.06 54.64 NA 43.54 72.15
NA NA 34.54 77.86 NA NA 47.38 51.14 NA 43.15 78.63
NA NA 35.43 102.46 NA NA 45.8 56.8 NA 39.73 62.55
NA NA 37 103.21 NA NA 45.75 40.74 NA 41.02 60.03
NA NA 36.98 81.51 NA NA 44.42 52.21 NA 42.61 74.09
NA NA 36.29 77.77 NA NA 44.71 54.53 NA 41.46 71.53
NA NA 37.01 102.1 NA NA 46.37 54.17 NA 41.55 69.72
NA NA 34.11 100.25 NA NA 44.39 55.07 NA 39.86 62.11
NA NA 36.29 88.58 NA NA 47.68 54.8 NA 39.75 108.66
NA NA 34.22 73.74 NA NA 47.3 45.01 NA 43.5 150.98
NA NA 33.69 91.17 NA NA 47.08 44.06 NA 40.7 85.33
NA NA 35.01 30.58 NA NA 46.62 49.55 NA 43.45 67.62
NA NA 36.51 88.22 NA NA 46.52 49.34 NA 39.83 115.65
NA NA 35.86 90.84 NA NA 44.86 49.43 NA 41.03 61.68
NA NA 37.12 91.83 NA NA 47.92 48.39 NA 44.19 71.89
NA NA 36.45 75.64 NA NA 45.54 46.07 NA 43.65 66.28
NA NA 35.72 95.48 NA NA 47.47 43.98 NA 43.69 77.35
NA NA 35.33 81.61 NA NA 47.11 42.37 NA 43.74 72.64
NA NA 37.54 76.6 NA NA 48.48 52.89 NA 42.75 62.64
NA NA 36.4 91.14 NA NA 45.42 50.52 NA 43.7 120.09
NA NA 37.9 79.83 NA NA 48.95 40.41 NA 40.5 106.61
NA NA 34.35 97.23 NA NA 46.73 51.79 NA 43.49 67.52
NA NA 35.71 81.73 NA NA 47.74 54.46 NA 44.07 64.41
NA NA 37.35 77.99 NA NA 47.99 53.7 NA 44.16 73.8
NA NA 34.53 80.46 NA NA 47.82 50.54 NA 43.99 74.2
NA NA 37.27 87.49 NA NA 47.4 49.79 NA 44.43 88.06
NA NA 37.27 92.87 NA NA 46.88 53.05 NA 40.78 71.15
NA NA 37.5 91.93 NA NA 48.14 46.88 NA 43.39 71.83
NA NA 37.36 106.16 NA NA 47.62 54.39 NA 44.55 70.67
NA NA 37.71 92.96 NA NA 49.23 43.09 NA 43.48 77.61
NA NA 37.64 101.81 NA NA 48.58 56.28 NA 43.3 70.24
NA NA 37.8 100.9 NA NA 49.95 55.57 NA 43.18 70.99
NA NA 33.52 86.8 NA NA 47.28 39.02 NA 43.94 76.73
NA NA 37.25 103.77 NA NA 45.82 54.01 NA 41.04 81.06
NA NA 34.96 99.52 NA NA 47.94 49.39 NA 42.25 72.88
NA NA 36.69 93.61 NA NA 47.65 53.39 NA 43.8 70.85
NA NA 37.5 105.94 NA NA 45.62 57.18 NA 43.29 72.21
NA NA 36.33 35 NA NA 46.43 53.64 NA 43.93 79.31
NA NA 37.41 93.3 NA NA 44 55.7 NA 44.38 86.14
NA NA 34.9 103.63 NA NA 48.51 56.77 NA 42.02 72.05
NA NA 36.13 77.93 NA NA 48.07 52.8 NA 40.54 71.45
NA NA 37.54 85.05 NA NA 48.22 39.09 NA 44.01 72.88
NA NA 37.1 101.37 NA NA 48.29 41.34 NA 43.23 72.97
NA NA 38.22 81.92 NA NA 47.81 48.91 NA 43.97 73.11
NA NA 38.56 103.79 NA NA 45.94 37.42 NA 42.64 60.84
NA NA 37.67 89.89 NA NA 47.73 53.57 NA 44.06 74.55
NA NA 37.79 77.91 NA NA 44.12 42.13 NA 43.31 61.55
NA NA 37.13 99.37 NA NA 48.49 54.19 NA 40.73 72.44
NA NA 38.54 81.8 NA NA 47.45 40.72 NA 40.2 62.46
NA NA 36.33 89.53 NA NA 43.68 52.66 NA 40.48 74.07
NA NA 38.13 99.57 NA NA 45.71 52.67 NA 42.81 61.02
NA NA 36.9 91.67 NA NA 44.27 54.93 NA 40.07 71.78
NA NA 37.16 86.78 NA NA 45.05 54.35 NA 43.26 77.78
NA NA 36.47 97.44 NA NA 44.18 47.93 NA 40.66 62.49
NA NA 37.69 100.43 NA NA 47.18 45.51 NA 43.43 65.7
NA NA 37.88 95.25 NA NA 47.93 52.13 NA 40.81 127.59
NA NA 36.85 92.56 NA NA 46.28 48.95 NA 44 73.26
NA NA 36.32 73.88 NA NA 48.66 39.7 NA 42.86 72.25
NA NA 35.27 87.75 NA NA 44.43 52.32 NA 42.83 61.19
NA NA 34.06 92.73 NA NA 46.91 51.77 NA 43.17 64.35
NA NA 34.33 96.86 NA NA 46.18 54.8 NA 42.52 72.19
NA NA 36.46 102.82 NA NA 45.36 39.63 NA 42.8 71.83
NA NA 37.39 91.71 NA NA 46.35 53.17 NA 41.88 71.59
NA NA 37.35 98.77 NA NA 43.77 54.84 NA 40.38 71.14
