msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 3600.5 723 NA NA 3600.45 327.99 NA 3600.49 474.7
NA NA 3600.46 787.01 NA NA 3600.51 353.12 NA 3600.48 448.25
NA NA 1332.84 1021.59 NA NA 3600.55 359.79 NA 3600.51 445.86
NA NA 3600.52 809.54 NA NA 3600.49 303.46 NA 3600.5 490.08
NA NA 3600.48 629.77 NA NA 3600.48 370.41 NA 3600.53 460.79
NA NA 3600.47 732 NA NA 3600.44 364.89 NA 3600.48 473.43
NA NA 3600.42 724.3 NA NA 3600.57 254.36 NA 3600.47 431.13
NA NA 741.37 733.29 NA NA 3600.52 289.25 NA 3600.53 485.79
NA NA 1115.59 3600.45 NA NA 3600.46 363.1 NA 3600.49 488.74
NA NA 3600.5 827.86 NA NA 3600.47 348.12 NA 3600.55 427.78
NA NA 3600.45 571.08 NA NA 3600.51 361.41 NA 3600.47 498.82
NA NA 3600.52 599.16 NA NA 3600.59 371.14 NA 3600.64 439.33
NA NA 3600.49 722.57 NA NA 3600.46 343.57 NA 3600.46 447.7
NA NA 3600.49 639.2 NA NA 3600.61 263.29 NA 3600.5 485.64
NA NA 3600.52 778.58 NA NA 3600.4 359.3 NA 3600.43 442.05
NA NA 1321.57 564.83 NA NA 3600.48 269.13 NA 3600.45 469.97
NA NA 3600.48 676.55 NA NA 3600.51 280.46 NA 3600.64 436.2
NA NA 3600.49 624.16 NA NA 3600.46 331.01 NA 3600.48 457.1
NA NA 3600.49 575.17 NA NA 3600.55 361.74 NA 3600.54 506.68
NA NA 3600.61 730.47 NA NA 3600.53 348.77 NA 3600.51 437.24
NA NA 3600.47 832.19 NA NA 3600.42 354.49 NA 3600.44 513.31
NA NA 3600.49 760.98 NA NA 3600.48 380.97 NA 3600.5 503.91
NA NA 3600.54 568.44 NA NA 3600.65 367.29 NA 3600.51 523.79
NA NA 1093.11 821.93 NA NA 3600.44 268.87 NA 3600.45 495.43
NA NA 3600.49 823.84 NA NA 3600.57 258.88 NA 3600.55 449.11
NA NA 3600.45 726.27 NA NA 3600.57 251.49 NA 3600.59 490.76
NA NA 3600.62 771.18 NA NA 3600.59 392.46 NA 3600.54 441.97
NA NA 3600.54 591.22 NA NA 3600.61 366.91 NA 3600.44 477.66
NA NA 3600.43 632.7 NA NA 3600.43 328.51 NA 3600.43 473.4
NA NA 3600.42 585.51 NA NA 3600.46 333.01 NA 3600.46 448.19
NA NA 3600.5 722.88 NA NA 3600.48 351.49 NA 3600.44 476.98
NA NA 3600.52 773.87 NA NA 3600.48 370.8 NA 3600.47 557.21
NA NA 3601.3 796.81 NA NA 3600.59 300.74 NA 3600.56 490.94
NA NA 1205.25 629.81 NA NA 3600.47 358.98 NA 3600.46 438.56
NA NA 3600.51 748.52 NA NA 3600.46 296.34 NA 3600.41 487.65
NA NA 3600.48 733.02 NA NA 3600.47 339.3 NA 3600.48 475.59
NA NA 3600.43 585.42 NA NA 3600.4 325.03 NA 3600.42 480.44
NA NA 3600.46 729.88 NA NA 3600.54 372.17 NA 3600.44 505.86
NA NA 3600.48 580.72 NA NA 3600.48 352.52 NA 3600.45 470.78
NA NA 3600.49 705.46 NA NA 3600.53 323.33 NA 3600.5 490.92
NA NA 1866.78 3600.46 NA NA 3600.42 380.09 NA 3600.59 497.21
NA NA 2050.2 703.49 NA NA 3600.49 264.57 NA 3600.59 452.82
NA NA 1247.13 3600.49 NA NA 3600.46 268.66 NA 3600.46 495.47
NA NA 3600.52 821.22 NA NA 3600.51 340.57 NA 3602.39 511.83
NA NA 3600.49 801.77 NA NA 3600.48 281.71 NA 3600.99 482.73
NA NA 3600.42 769.18 NA NA 3600.44 346.38 NA 3600.43 480.87
NA NA 3600.44 574.38 NA NA 3600.61 277.95 NA 3600.49 488.6
NA NA 3600.67 770.85 NA NA 3600.48 288.76 NA 3600.52 509.51
NA NA 3600.65 790.14 NA NA 3600.62 300.93 NA 3600.5 438.19
NA NA 866.42 769.3 NA NA 3600.46 300.07 NA 3600.53 472.72
NA NA 3600.52 582.84 NA NA 3600.48 264.7 NA 3600.49 560.45
NA NA 3600.4 576.68 NA NA 3600.53 367.44 NA 3600.49 436.31
NA NA 3600.48 698.92 NA NA 3600.56 354.61 NA 3600.55 553.84
NA NA 3602.28 765.35 NA NA 3600.45 298.15 NA 3600.47 497.53
NA NA 3600.51 739.02 NA NA 3600.44 385.91 NA 3600.49 490.71
NA NA 3600.51 633.42 NA NA 3600.49 280.09 NA 3600.51 500.28
NA NA 3600.49 602.11 NA NA 3600.54 355.79 NA 3600.51 444.87
NA NA 3600.58 797.53 NA NA 3600.59 334.7 NA 3600.53 478.21
NA NA 1114.1 641.92 NA NA 3600.46 392.76 NA 3600.58 504.8
NA NA 3600.51 642.36 NA NA 3600.54 313.13 NA 3600.6 456.79
NA NA 3600.5 780.47 NA NA 3600.46 312.65 NA 3600.44 446.96
NA NA 3600.5 611.48 NA NA 3600.47 322.75 NA 3600.47 442.31
NA NA 3600.47 786.45 NA NA 3600.52 377.64 NA 3600.51 475.24
NA NA 3600.52 842.17 NA NA 3600.5 321.29 NA 3600.47 474.22
NA NA 3600.66 561.38 NA NA 3600.52 367.22 NA 3600.49 513.35
NA NA 1813.53 743.37 NA NA 3600.59 357.27 NA 3601.31 465.19
NA NA 3600.43 771.17 NA NA 3600.44 360.98 NA 3600.46 511.42
NA NA 3600.58 652.51 NA NA 3600.62 359.92 NA 3600.56 506.84
NA NA 3600.54 739.44 NA NA 3600.44 269.7 NA 3600.84 489.28
NA NA 3600.55 793.07 NA NA 3600.5 352.94 NA 3600.5 509.04
NA NA 3600.5 673.63 NA NA 3600.5 344.56 NA 3600.47 496.56
NA NA 3600.58 562.32 NA NA 3600.48 322.71 NA 3600.47 470.88
NA NA 3600.49 780.59 NA NA 3600.51 365.47 NA 3600.48 514.27
NA NA 3600.57 641.86 NA NA 3600.63 321.92 NA 3600.87 498.19
NA NA 1093.27 811.66 NA NA 3600.45 350.6 NA 3600.44 503.25
NA NA 3600.52 730.01 NA NA 3600.59 375.85 NA 3600.52 482.17
NA NA 3600.58 630.34 NA NA 3600.5 375.26 NA 3600.41 459.73
NA NA 3600.49 603.45 NA NA 3601.1 311.98 NA 3600.59 638.23
NA NA 3600.45 802.07 NA NA 3600.46 364.84 NA 3600.48 465.87
NA NA 3600.5 623.53 NA NA 3600.47 379.15 NA 3600.48 457.61
