msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
1.32 0.62 NA NA 1.36 0.46 NA NA 1.68 NA NA
1.44 0.58 NA NA 1.52 0.45 NA NA 3.22 NA NA
1.43 0.5 NA NA 1.63 0.54 NA NA 1.79 NA NA
1.4 0.57 NA NA 1.45 0.49 NA NA 1.7 NA NA
1.37 0.5 NA NA 1.38 0.49 NA NA 1.64 NA NA
1.23 0.54 NA NA 1.58 0.45 NA NA 1.63 NA NA
1.52 1.67 NA NA 1.41 0.46 NA NA 1.62 NA NA
1.42 0.51 NA NA 1.44 0.44 NA NA 1.86 NA NA
1.52 1.54 NA NA 1.51 0.57 NA NA 1.58 NA NA
1.56 0.51 NA NA 1.53 0.49 NA NA 1.9 NA NA
1.37 0.5 NA NA 1.54 0.5 NA NA 2.61 NA NA
1.43 0.51 NA NA 1.47 0.5 NA NA 1.61 NA NA
1.55 1.42 NA NA 1.38 0.58 NA NA 1.59 NA NA
1.49 0.58 NA NA 1.4 0.64 NA NA 2.54 NA NA
1.42 0.52 NA NA 1.4 0.47 NA NA 1.78 NA NA
1.42 0.54 NA NA 1.49 0.51 NA NA 2.05 NA NA
1.39 0.6 NA NA 1.41 0.52 NA NA 1.87 NA NA
1.39 0.6 NA NA 1.53 0.5 NA NA 1.9 NA NA
1.44 0.45 NA NA 1.66 0.44 NA NA 1.69 NA NA
1.42 0.49 NA NA 1.47 0.45 NA NA 2.47 NA NA
1.41 0.6 NA NA 1.52 0.6 NA NA 1.76 NA NA
1.27 0.58 NA NA 1.55 0.51 NA NA 1.64 NA NA
1.49 0.56 NA NA 1.52 0.66 NA NA 1.7 NA NA
1.46 0.73 NA NA 1.55 0.53 NA NA 1.61 NA NA
1.36 0.49 NA NA 1.45 0.54 NA NA 1.89 NA NA
1.26 0.59 NA NA 1.44 0.55 NA NA 1.63 NA NA
1.39 0.5 NA NA 1.65 0.51 NA NA 1.82 NA NA
1.33 0.49 NA NA 1.38 0.5 NA NA 1.66 NA NA
1.43 0.62 NA NA 1.67 0.52 NA NA 1.58 NA NA
1.41 0.63 NA NA 1.39 0.46 NA NA 2.41 NA NA
1.3 0.48 NA NA 1.48 0.51 NA NA 1.63 NA NA
1.39 0.57 NA NA 1.57 0.51 NA NA 1.74 NA NA
1.26 0.53 NA NA 1.31 0.46 NA NA 1.77 NA NA
1.3 0.61 NA NA 1.5 0.54 NA NA 2.36 NA NA
1.42 0.58 NA NA 1.48 0.55 NA NA 1.5 NA NA
1.36 0.54 NA NA 1.44 0.45 NA NA 1.58 NA NA
1.39 0.58 NA NA 1.53 0.47 NA NA 1.86 NA NA
1.35 0.53 NA NA 1.39 0.54 NA NA 1.7 NA NA
1.33 0.66 NA NA 1.36 0.55 NA NA 1.73 NA NA
1.33 0.61 NA NA 1.36 0.47 NA NA 1.8 NA NA
1.5 0.47 NA NA 1.55 0.44 NA NA 1.78 NA NA
1.52 0.61 NA NA 1.46 0.6 NA NA 2.47 NA NA
1.54 0.61 NA NA 1.55 0.58 NA NA 1.72 NA NA
1.37 0.55 NA NA 1.39 0.49 NA NA 1.73 NA NA
1.31 0.47 NA NA 1.5 0.49 NA NA 1.57 NA NA
1.3 0.51 NA NA 1.57 0.49 NA NA 1.62 NA NA
1.5 0.46 NA NA 1.28 0.47 NA NA 1.87 NA NA
1.59 0.62 NA NA 1.4 0.58 NA NA 1.63 NA NA
1.36 0.54 NA NA 1.45 0.66 NA NA 1.76 NA NA
1.45 0.6 NA NA 1.52 0.46 NA NA 1.93 NA NA
1.27 0.56 NA NA 1.4 0.51 NA NA 2.55 NA NA
1.26 0.5 NA NA 1.4 0.56 NA NA 1.8 NA NA
1.42 0.61 NA NA 1.68 0.52 NA NA 2.43 NA NA
1.42 0.62 NA NA 1.56 0.55 NA NA 2.5 NA NA
1.28 0.52 NA NA 1.48 0.58 NA NA 1.6 NA NA
1.42 0.46 NA NA 1.63 0.49 NA NA 1.56 NA NA
1.35 0.58 NA NA 1.63 0.47 NA NA 1.99 NA NA
1.66 0.45 NA NA 1.31 0.49 NA NA 2.45 NA NA
1.27 0.53 NA NA 1.4 0.49 NA NA 1.59 NA NA
1.42 0.54 NA NA 1.48 0.61 NA NA 1.78 NA NA
1.27 0.51 NA NA 1.45 0.6 NA NA 1.87 NA NA
1.47 0.63 NA NA 1.58 0.61 NA NA 1.74 NA NA
1.3 0.5 NA NA 1.44 0.49 NA NA 1.86 NA NA
1.36 0.49 NA NA 1.33 0.47 NA NA 1.93 NA NA
1.24 0.63 NA NA 1.44 0.7 NA NA 2.35 NA NA
1.49 0.62 NA NA 1.42 0.52 NA NA 2.37 NA NA
1.35 0.56 NA NA 1.37 0.62 NA NA 1.86 NA NA
1.4 0.58 NA NA 1.52 0.52 NA NA 1.69 NA NA
1.33 0.68 NA NA 1.48 0.5 NA NA 1.65 NA NA
1.45 0.58 NA NA 1.43 0.49 NA NA 1.68 NA NA
1.37 0.59 NA NA 1.38 0.64 NA NA 1.79 NA NA
1.47 0.6 NA NA 1.61 0.6 NA NA 2.52 NA NA
1.44 0.48 NA NA 1.44 0.5 NA NA 1.81 NA NA
1.47 0.5 NA NA 1.53 0.5 NA NA 1.53 NA NA
1.29 0.46 NA NA 1.55 0.49 NA NA 1.9 NA NA
1.32 0.53 NA NA 1.67 0.49 NA NA 2.56 NA NA
1.32 0.49 NA NA 1.42 0.62 NA NA 1.72 NA NA
1.34 0.49 NA NA 1.51 0.51 NA NA 1.66 NA NA
1.52 1.29 NA NA 1.41 0.53 NA NA 2.4 NA NA
1.43 0.45 NA NA 1.48 0.51 NA NA 1.71 NA NA
1.5 0.68 NA NA 1.67 0.44 NA NA 1.73 NA NA
