msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
619.23 1.61 NA NA 1181.22 1.43 NA NA 2846.12 NA NA
593.77 1.59 NA NA 1193.35 1.88 NA NA 2058.74 NA NA
653.85 1.65 NA NA 1470 1.93 NA NA 1414.58 NA NA
735.68 1.43 NA NA 1286.77 1.63 NA NA 1553.99 NA NA
708.65 1.37 NA NA 1164.92 1.56 NA NA 927.99 NA NA
720.5 1.75 NA NA 1060.08 1.64 NA NA 1738.65 NA NA
806.1 1.57 NA NA 2473.11 1.59 NA NA 936.43 NA NA
743.06 1.38 NA NA 884.48 6.07 NA NA 1862.35 NA NA
732.73 1.36 NA NA 2663.06 1.57 NA NA 2151.1 NA NA
726.38 1.38 NA NA 2506.55 1.41 NA NA 1483.12 NA NA
682.77 1.56 NA NA 2519.38 1.74 NA NA 1464.26 NA NA
712.88 1.48 NA NA 1066.18 1.64 NA NA 1891.74 NA NA
1457.08 1.63 NA NA 920.03 53.49 NA NA 1310.91 NA NA
759.42 1.62 NA NA 1222.43 1.84 NA NA 3415.18 NA NA
1281.21 1.32 NA NA 1475.08 1.47 NA NA 1427.09 NA NA
1639.63 1.72 NA NA 1350.43 26 NA NA 1210.38 NA NA
804.15 1.51 NA NA 1062.88 1.69 NA NA 1482.61 NA NA
1110.18 1.58 NA NA 1829.86 44.55 NA NA 1710.24 NA NA
872.57 1.47 NA NA 1989.94 1.55 NA NA 2045.7 NA NA
791.4 1.8 NA NA 1715.95 1.98 NA NA 3600.58 NA NA
1130.06 1.71 NA NA 2313.63 1.91 NA NA 1481.19 NA NA
815 1.61 NA NA 1774.57 1.83 NA NA 1073.91 NA NA
743.85 1.65 NA NA 1107.19 1.74 NA NA 821.69 NA NA
1024.69 1.71 NA NA 2359.09 52.2 NA NA 3600.54 NA NA
740.46 1.71 NA NA 1466.12 1.83 NA NA 1356.94 NA NA
771.6 1.59 NA NA 1401.02 1.8 NA NA 2026.8 NA NA
835.55 1.49 NA NA 2549.99 1.5 NA NA 1994.68 NA NA
987.09 1.5 NA NA 1617.12 6.03 NA NA 3600.67 NA NA
1012.27 1.43 NA NA 2361.48 1.52 NA NA 1957.68 NA NA
1046.64 1.75 NA NA 2039.63 1.55 NA NA 2187.96 NA NA
1317.55 1.51 NA NA 1516.03 1.65 NA NA 1344.43 NA NA
822.94 1.96 NA NA 975.64 1.78 NA NA 3600.61 NA NA
1651.15 1.71 NA NA 1211.97 11.44 NA NA 1317.89 NA NA
1606.57 1.46 NA NA 1176.79 1.6 NA NA 1192.38 NA NA
991.52 1.78 NA NA 1172.97 1.82 NA NA 1265.43 NA NA
1006.81 1.63 NA NA 1107.38 1.65 NA NA 1826.41 NA NA
1318.48 1.38 NA NA 1947.89 6.1 NA NA 1990.16 NA NA
974.55 1.68 NA NA 1715.41 1.96 NA NA 1526.49 NA NA
986.27 1.39 NA NA 2840.24 1.46 NA NA 2042.19 NA NA
949.83 1.54 NA NA 2315.45 1.61 NA NA 1947.24 NA NA
1156.18 1.61 NA NA 1335.14 1.78 NA NA 2358.11 NA NA
1499.45 1.66 NA NA 3600.57 1.75 NA NA 838.4 NA NA
1329.13 1.72 NA NA 2426.56 1.9 NA NA 3600.71 NA NA
1925.63 1.53 NA NA 1452.16 1.59 NA NA 1436.91 NA NA
791.41 1.46 NA NA 3600.59 15.88 NA NA 1186.23 NA NA
881.01 1.61 NA NA 1647.61 1.68 NA NA 2786.25 NA NA
1476.07 1.67 NA NA 2246.14 1.8 NA NA 1443.82 NA NA
1264.21 1.43 NA NA 1009.12 1.45 NA NA 1158.92 NA NA
1268.5 1.58 NA NA 1949.75 1.68 NA NA 2570.98 NA NA
1607.57 1.5 NA NA 1315.15 1.56 NA NA 1327.47 NA NA
1451.56 1.52 NA NA 1959.62 1.97 NA NA 1179.27 NA NA
1580.15 1.62 NA NA 1810.21 15.94 NA NA 1301.22 NA NA
891.38 1.53 NA NA 1485.51 1.49 NA NA 1283.33 NA NA
1639.56 1.67 NA NA 1631.43 1.89 NA NA 1602.5 NA NA
1005.49 1.62 NA NA 3327.62 1.64 NA NA 3214.28 NA NA
857.36 1.56 NA NA 1823.34 1.73 NA NA 1581.38 NA NA
852.49 1.6 NA NA 1442.36 1.74 NA NA 1743.02 NA NA
1794.84 1.62 NA NA 1499.69 1.77 NA NA 2255.65 NA NA
939.05 1.69 NA NA 1527.07 1.88 NA NA 1030.87 NA NA
1773.59 1.52 NA NA 2517.23 1.58 NA NA 1999.89 NA NA
1655.46 1.71 NA NA 3600.55 1.74 NA NA 2058.08 NA NA
1385.93 1.55 NA NA 1550.75 1.6 NA NA 2753.26 NA NA
1758.66 1.64 NA NA 1043.59 1.65 NA NA 1676.54 NA NA
1622.46 1.72 NA NA 1828.23 1.74 NA NA 1704.84 NA NA
1059.93 1.73 NA NA 1556.5 1.7 NA NA 1064.19 NA NA
1187.2 1.36 NA NA 1687.11 20.24 NA NA 2224.71 NA NA
1512.59 1.81 NA NA 2044.7 1.76 NA NA 2998.48 NA NA
1119.31 1.79 NA NA 1445.6 1.78 NA NA 3487.94 NA NA
1255.24 1.76 NA NA 1764.56 2 NA NA 2965.78 NA NA
1048.04 1.77 NA NA 3603.28 2.1 NA NA 1495.61 NA NA
919.14 1.77 NA NA 911.72 1.85 NA NA 1934.32 NA NA
1054.94 1.72 NA NA 1997.28 1.95 NA NA 1032.99 NA NA
1091.77 1.74 NA NA 3005.85 1.64 NA NA 2561.73 NA NA
1734.11 1.51 NA NA 2730.13 1.47 NA NA 2383.54 NA NA
986.95 1.57 NA NA 1369.43 1.69 NA NA 1529.85 NA NA
1065.94 1.58 NA NA 1200.19 1.76 NA NA 3409.7 NA NA
1353.28 1.59 NA NA 1585.28 2.16 NA NA 2919.78 NA NA
986.69 1.7 NA NA 1533.1 1.87 NA NA 3464.55 NA NA
1056.09 1.42 NA NA 1513.58 1.71 NA NA 3184.12 NA NA
1572.28 1.64 NA NA 2077.15 1.64 NA NA 2120.57 NA NA
965.26 1.7 NA NA 1271.57 1.87 NA NA 1477.47 NA NA
1016.63 1.87 NA NA 1427.75 2.02 NA NA 3512.52 NA NA
1096.64 3.08 NA NA 1374.3 52.79 NA NA 1103.9 NA NA
1048.04 1.91 NA NA 1378.01 1.66 NA NA 1130.54 NA NA
1060.67 1.68 NA NA 1278.68 1.84 NA NA 1448.77 NA NA
1290.95 1.54 NA NA 1471.18 1.77 NA NA 1821.58 NA NA
1369.29 1.47 NA NA 2000.35 1.29 NA NA 770.66 NA NA
1118.06 1.65 NA NA 1577.76 1.9 NA NA 1021.37 NA NA
1452.7 1.57 NA NA 1266.13 1.74 NA NA 1846.28 NA NA
1334.24 1.55 NA NA 1232.18 108.36 NA NA 1257.42 NA NA
1101.71 1.76 NA NA 1188.26 20.47 NA NA 772.57 NA NA
1302.06 1.48 NA NA 1295.55 1.23 NA NA 2186.2 NA NA
1611.7 1.67 NA NA 3603 1.53 NA NA 399.51 NA NA
724.17 1.88 NA NA 1838.42 1.98 NA NA 1424.36 NA NA
757.86 1.82 NA NA 1010.38 1.44 NA NA 746.33 NA NA
988.74 1.66 NA NA 1097.22 1.64 NA NA 538.97 NA NA
1057.33 1.31 NA NA 870.92 1.2 NA NA 592.44 NA NA
977.12 1.63 NA NA 1418.44 1.42 NA NA 463.74 NA NA
1376.44 1.43 NA NA 610.49 1.43 NA NA 690.14 NA NA
1158.76 1.22 NA NA 613.17 1.55 NA NA 549.01 NA NA
