msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 253.64 266.78 NA NA 281.73 144.33 NA 265.13 166.12
NA NA 255.28 241.62 NA NA 276.45 152.58 NA 267.8 188.49
NA NA 254.76 269.65 NA NA 288.11 144.64 NA 268.38 187.97
NA NA 257.79 225.88 NA NA 278.55 104.89 NA 269.06 165.77
NA NA 251.81 287.93 NA NA 278.31 148.95 NA 268.96 186.65
NA NA 254.91 276.21 NA NA 287.66 150.87 NA 268.17 257.54
NA NA 263.9 271.26 NA NA 283.45 100.07 NA 263.07 184.59
NA NA 255.07 284.15 NA NA 289.11 142.38 NA 269.46 171.76
NA NA 268.31 279.07 NA NA 289.43 148.66 NA 264.47 245.37
NA NA 256.49 279.16 NA NA 284.68 139.17 NA 268.08 193.53
NA NA 259.75 288.1 NA NA 288.51 149.28 NA 267.1 282.98
NA NA 262.8 263.03 NA NA 286.21 99.01 NA 265.43 186.63
NA NA 259.1 265.4 NA NA 287.13 132.62 NA 267.06 186.62
NA NA 258.33 256.52 NA NA 282.97 100.83 NA 262.96 172.01
NA NA 257.95 251.03 NA NA 282.25 138.26 NA 271.57 194.16
NA NA 262.07 277.93 NA NA 288.82 143.92 NA 262.59 287.7
NA NA 255.53 291.76 NA NA 281.04 151.79 NA 268.27 174.22
NA NA 254.12 206.98 NA NA 285.42 124.25 NA 267.06 182.11
NA NA 263.27 254.45 NA NA 282.39 105.93 NA 267.2 164.89
NA NA 253.87 278.08 NA NA 281.79 107.38 NA 264.37 198.11
NA NA 258.15 215.3 NA NA 285.59 146.48 NA 266.67 211.59
NA NA 259.07 279.83 NA NA 282.73 108.06 NA 264.92 158.15
NA NA 260.58 275.63 NA NA 288.21 143.83 NA 269.79 188.95
NA NA 258.98 283.87 NA NA 281.96 121.31 NA 261.44 161.33
NA NA 260.89 273.98 NA NA 279.26 149.91 NA 266.93 161.63
NA NA 263.22 278.74 NA NA 285.91 150.32 NA 264.34 291.32
NA NA 259.95 208.51 NA NA 282.05 139.99 NA 265.19 188.03
NA NA 252.37 269.18 NA NA 282.74 151.27 NA 267.39 180.36
NA NA 260.27 233.63 NA NA 278.46 154.73 NA 265.43 159.91
NA NA 257.73 267.15 NA NA 285.38 138.17 NA 269.99 182.55
NA NA 259.18 313.08 NA NA 282.94 144.62 NA 261.27 203.75
NA NA 257.43 289.74 NA NA 289.09 152.18 NA 266.63 191.01
NA NA 256.48 210.28 NA NA 281.89 150.74 NA 265.67 181.3
NA NA 265.72 282.86 NA NA 286.69 138.25 NA 265.57 367.74
NA NA 259.79 211.72 NA NA 288.62 154.33 NA 266.41 160.68
NA NA 259.82 253.54 NA NA 285.7 147.88 NA 265.22 262.39
NA NA 256.01 218.55 NA NA 280.88 101.11 NA 265.98 263.57
NA NA 258.23 279.52 NA NA 278.33 127.74 NA 272.2 196.1
NA NA 253.25 210.72 NA NA 287.75 149.77 NA 261.81 184.6
NA NA 258.46 278.9 NA NA 285.31 147.9 NA 267.14 220.12
NA NA 259.61 267.71 NA NA 283.33 125.96 NA 264 331.15
NA NA 262.31 252.79 NA NA 277.28 146.77 NA 269.44 187.58
