msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 3600.5 739.75 NA NA 3600.41 325.91 NA 3600.39 1360.67
NA NA 3600.42 733.35 NA NA 3600.52 353.16 NA 3600.44 439.27
NA NA 3600.45 614.19 NA NA 3600.42 356.61 NA 3600.48 768.44
NA NA 3600.35 777.23 NA NA 3600.37 369.83 NA 3600.33 844.9
NA NA 3600.51 693.88 NA NA 3600.48 373.8 NA 3600.55 488.08
NA NA 3600.33 761.24 NA NA 3600.32 340.88 NA 3600.32 480.82
NA NA 3600.39 793.44 NA NA 3600.41 293.68 NA 3600.41 713.17
NA NA 3600.33 741.35 NA NA 3600.42 351.68 NA 3600.33 475.13
NA NA 3600.49 729.71 NA NA 3600.46 351.6 NA 3600.41 486.83
NA NA 3600.53 766.88 NA NA 3600.45 347.77 NA 3600.46 487.9
NA NA 3600.42 558.25 NA NA 3600.43 319.85 NA 3600.35 503.69
NA NA 3600.4 763.39 NA NA 3600.42 346.61 NA 3600.44 814.72
NA NA 3600.56 701.49 NA NA 3600.51 288.47 NA 3600.5 547.4
NA NA 3600.33 744.16 NA NA 3600.31 337.53 NA 3600.33 794.91
NA NA 3600.32 722.77 NA NA 3600.31 269.02 NA 3600.33 1020.46
NA NA 3600.43 713.19 NA NA 3600.49 315.19 NA 3600.4 481.7
NA NA 3600.41 683.27 NA NA 3600.51 363.09 NA 3600.44 469.16
NA NA 3600.51 740.53 NA NA 3600.53 348.57 NA 3600.43 505.58
NA NA 3600.34 767.74 NA NA 3600.34 272.12 NA 3600.33 482.64
NA NA 3600.41 790.55 NA NA 3600.42 275.19 NA 3600.42 462.08
NA NA 3600.45 625.12 NA NA 3600.42 270.95 NA 3600.46 649.16
NA NA 3600.33 581.11 NA NA 3600.33 289.75 NA 3600.31 952.35
NA NA 3600.41 785.19 NA NA 3600.51 344.73 NA 3600.52 414.71
NA NA 3600.34 688.6 NA NA 3600.33 328.4 NA 3600.33 472.52
NA NA 3600.42 718.97 NA NA 3600.54 376.91 NA 3600.55 583.46
NA NA 3600.44 684.34 NA NA 3600.42 338.46 NA 3600.54 469.48
NA NA 3600.33 602.01 NA NA 3600.39 268.34 NA 3600.4 733.95
NA NA 3600.4 612.47 NA NA 3600.4 314.93 NA 3600.41 711.15
NA NA 3600.43 808.59 NA NA 3600.37 359.17 NA 3600.41 448.9
NA NA 3600.4 794.25 NA NA 3600.42 369.1 NA 3600.41 802.55
NA NA 3600.41 595.25 NA NA 3600.78 346.05 NA 3600.32 473.31
NA NA 3600.33 555.56 NA NA 3600.32 251.23 NA 3600.35 468
NA NA 3600.46 629.71 NA NA 3600.47 327.8 NA 3600.45 492.31
NA NA 3600.52 665.59 NA NA 3600.44 400.63 NA 3600.43 479.35
NA NA 3600.34 768.68 NA NA 3600.33 353.39 NA 3600.36 852.68
NA NA 3600.4 694.01 NA NA 3600.4 361.4 NA 3600.39 1919.15
NA NA 3600.41 654.53 NA NA 3600.42 355.92 NA 3600.55 785.21
NA NA 3600.31 727.85 NA NA 3600.39 302.21 NA 3600.38 589.68
NA NA 3600.35 571.67 NA NA 3600.38 352.87 NA 3600.41 482.1
NA NA 3600.4 585.94 NA NA 3600.41 308.66 NA 3600.42 817.38
NA NA 3600.44 758.85 NA NA 3600.47 316.55 NA 3600.75 453.79
NA NA 3600.5 685.72 NA NA 3600.43 353.59 NA 3600.54 429.32
NA NA 3600.37 570.53 NA NA 3600.32 262.2 NA 3600.35 487.56
NA NA 3600.43 795.93 NA NA 3600.4 263.96 NA 3600.44 903.61
NA NA 3600.46 585.97 NA NA 3600.39 312.7 NA 3600.4 574.02
NA NA 3600.34 649.51 NA NA 3600.32 271.33 NA 3600.32 484.91
NA NA 3600.57 584.81 NA NA 3600.35 332.2 NA 3600.32 560.33
NA NA 3600.4 755.19 NA NA 3600.41 361.56 NA 3600.42 439.3
NA NA 3600.45 703.32 NA NA 3600.43 300.04 NA 3600.45 434.95
NA NA 3600.54 561.55 NA NA 3600.47 314.35 NA 3600.44 486.22
NA NA 3600.37 717.38 NA NA 3600.39 338.31 NA 3600.34 498.71
NA NA 3600.44 793.85 NA NA 3600.49 362.02 NA 3600.46 433.24
NA NA 3600.38 572.07 NA NA 3600.4 341.91 NA 3600.52 445.28
NA NA 3600.33 583.88 NA NA 3600.33 273.78 NA 3600.32 486.19
NA NA 3600.35 649.54 NA NA 3600.38 327.79 NA 3600.35 1086.63
NA NA 3600.41 766.11 NA NA 3600.39 278.46 NA 3600.41 852.62
NA NA 3600.42 571.67 NA NA 3600.44 279.9 NA 3600.4 442.63
NA NA 3600.46 815.07 NA NA 3600.45 266.43 NA 3600.42 439.43
NA NA 3600.35 738.69 NA NA 3600.41 281.14 NA 3600.41 851.55
NA NA 3600.49 783.21 NA NA 3600.45 276.98 NA 3600.44 487.47
NA NA 3600.41 787.42 NA NA 3600.4 299 NA 3600.74 679.75
NA NA 3600.36 738.36 NA NA 3600.32 331.45 NA 3600.32 494.96
NA NA 3600.41 717.74 NA NA 3600.34 351.27 NA 3600.35 425.21
NA NA 3600.5 625.93 NA NA 3600.45 279.39 NA 3600.51 477.45
NA NA 3600.43 760.55 NA NA 3600.43 362.32 NA 3600.42 855.26
NA NA 3600.45 764.14 NA NA 3600.43 342.67 NA 3600.44 1178.74
NA NA 3600.31 641.92 NA NA 3600.41 373.75 NA 3600.34 647.38
NA NA 3600.52 649.44 NA NA 3600.43 334.52 NA 3600.47 452.7
NA NA 3600.33 578.66 NA NA 3600.45 352.67 NA 3600.32 447.64
