msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 259.7 223.85 NA NA 285.68 145.52 NA 268.34 228.81
NA NA 254.86 273.37 NA NA 277.71 136.97 NA 260.55 238.95
NA NA 254.84 263.49 NA NA 284.18 142.08 NA 269.4 515.05
NA NA 258.22 237.28 NA NA 287.7 142.37 NA 269.33 185.27
NA NA 259.28 235.82 NA NA 283.24 101.9 NA 269.86 235.11
NA NA 256.88 203.67 NA NA 278.14 106.63 NA 263.32 191.35
NA NA 254.06 270.87 NA NA 283.21 138.24 NA 268.72 432.3
NA NA 257.8 279.19 NA NA 278.99 146.03 NA 263.63 268.91
NA NA 259.69 286.12 NA NA 290.42 158.09 NA 268.01 186.23
NA NA 258.68 278.16 NA NA 282.19 151.04 NA 266.64 184.29
NA NA 259.39 267.04 NA NA 284.6 142.84 NA 269.81 639.42
NA NA 257.44 219.22 NA NA 280.05 119.49 NA 262.63 334.79
NA NA 260.49 283.56 NA NA 286.53 153.94 NA 265.86 186.59
NA NA 251.65 283.73 NA NA 289.13 150.8 NA 267.86 185.96
NA NA 256.49 256.3 NA NA 288.83 148.63 NA 266.82 185.2
NA NA 257.7 303.83 NA NA 281.25 149.55 NA 265.04 218.82
NA NA 262.32 307.38 NA NA 283.6 145.45 NA 269.02 247.3
NA NA 257.76 235.41 NA NA 282.68 145.72 NA 267.22 160.67
NA NA 258.59 258.16 NA NA 280.71 99.96 NA 272.29 208.25
NA NA 257.88 238.97 NA NA 284.15 148.1 NA 268.76 190.6
NA NA 257.49 211 NA NA 283.33 149.89 NA 265.38 327.44
NA NA 258.95 284.33 NA NA 280.45 154.58 NA 268.43 255.43
NA NA 255.71 273.03 NA NA 285.89 152.51 NA 263.8 189.92
NA NA 267.78 279.9 NA NA 284.22 145.93 NA 267.22 194.85
NA NA 255.54 225.31 NA NA 283.46 151.94 NA 267.7 263.99
NA NA 252.97 275.04 NA NA 280.95 103.55 NA 268.57 349.37
NA NA 257.3 264.8 NA NA 285.82 150.75 NA 268.03 257.03
NA NA 259.73 293.25 NA NA 286.97 160.52 NA 269.71 206.61
NA NA 250.67 277.5 NA NA 278.01 154.49 NA 269.92 185.52
NA NA 255.96 254.88 NA NA 286.52 151.04 NA 270.25 172.94
NA NA 257.83 246.21 NA NA 286.94 130.33 NA 265.11 469.43
NA NA 259.28 230.27 NA NA 284.51 151.98 NA 268.33 269.71
NA NA 261.78 268.31 NA NA 279.9 146.68 NA 267.06 158.89
NA NA 256.65 224.72 NA NA 285.24 153.35 NA 267.16 193.65
NA NA 256.35 233.31 NA NA 282.53 152.68 NA 264.51 232.52
NA NA 259.49 292.62 NA NA 283.34 135.92 NA 264.06 343.43
NA NA 256.65 222.17 NA NA 283.76 150.6 NA 263.88 339.66
NA NA 251.63 241 NA NA 279.54 120.39 NA 267.11 229.1
NA NA 255.07 264.89 NA NA 282.41 154.29 NA 265.05 529.48
NA NA 260.4 273.17 NA NA 287.45 148.52 NA 265.35 209.17
NA NA 260.88 280.1 NA NA 287.1 142.62 NA 269.82 195.8
NA NA 257.44 223.55 NA NA 286.12 133.65 NA 262.2 267.48
NA NA 251.48 275.49 NA NA 283.03 155.6 NA 268.08 177.75
NA NA 262.36 235.48 NA NA 287.1 150.68 NA 266.95 217.6
NA NA 257.65 279.38 NA NA 284.36 126.56 NA 266.65 198.4
NA NA 257.82 239.86 NA NA 287.55 150.95 NA 272.2 171.3
NA NA 261.23 274.15 NA NA 282.46 137.16 NA 269.05 192.84
NA NA 255.24 209.99 NA NA 283.12 103.43 NA 262.77 213.48
NA NA 254.31 286.74 NA NA 285.31 154.25 NA 272.42 214.18
NA NA 256.91 268.39 NA NA 285.12 145.53 NA 263.66 253.36
NA NA 258.96 282.33 NA NA 278.86 144.87 NA 262.84 191.58
NA NA 256.87 281.29 NA NA 286.59 152.82 NA 266.1 569.34
NA NA 262.04 291.32 NA NA 283 158.82 NA 266.1 321.14
NA NA 261.9 299.5 NA NA 287.19 110.5 NA 273.11 214.89
NA NA 263.06 257.24 NA NA 290.07 152.59 NA 264.08 227.34
NA NA 259.5 251.12 NA NA 283.63 155.56 NA 268.51 226.2
NA NA 265.55 279.51 NA NA 281.01 117.19 NA 267.75 189.94
NA NA 260.67 271.16 NA NA 283.39 129.37 NA 270.08 188.88
