msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 68.97 117.49 NA NA 84.8 86.56 NA 87.08 123.11
NA NA 67.48 141.42 NA NA 89.25 53.7 NA 87.88 138.17
NA NA 70.74 113.25 NA NA 89.15 64.79 NA 83.31 122.54
NA NA 68.89 143.69 NA NA 83.62 67.55 NA 89.5 100.28
NA NA 72.48 118.59 NA NA 90.71 78.87 NA 83.39 161.42
NA NA 71.8 145.41 NA NA 85.7 76.47 NA 83.2 94.02
NA NA 68.9 136.4 NA NA 83.26 79.33 NA 82.74 128.73
NA NA 67.59 152.95 NA NA 87.24 68.38 NA 82.1 122.78
NA NA 73.53 133.75 NA NA 84.32 72.49 NA 86.51 127.6
NA NA 72.21 143.36 NA NA 84.63 58.06 NA 84.65 194.5
NA NA 71.21 113.18 NA NA 84.51 78.93 NA 80.64 152.66
NA NA 71.31 127.32 NA NA 85.17 83.79 NA 84.64 92.16
NA NA 67.5 115.82 NA NA 89.83 82.9 NA 87.33 137.37
NA NA 72.43 121.42 NA NA 89.75 76.17 NA 80.5 134.95
NA NA 70.67 142.01 NA NA 84.06 60.62 NA 80.77 95.7
NA NA 70.64 148.48 NA NA 83.46 56.06 NA 83.98 105.85
NA NA 70.4 119.92 NA NA 86.1 61.83 NA 81.74 377.27
NA NA 70.26 137.9 NA NA 82.92 55.28 NA 84.58 90.26
NA NA 71.2 110.71 NA NA 82.74 80.84 NA 80.44 124.56
NA NA 66.93 112.61 NA NA 83.28 57.38 NA 83.31 181.61
NA NA 69.1 112.26 NA NA 86.73 56.33 NA 86.8 151.49
NA NA 70.86 136.42 NA NA 86.3 57.8 NA 84.95 158.91
NA NA 69.26 139.65 NA NA 84.9 63.52 NA 87.37 88.38
NA NA 67.72 112.64 NA NA 89.26 80.31 NA 80.01 150.3
NA NA 71.4 118.77 NA NA 86.74 76.59 NA 80.32 147.11
NA NA 71.88 113.29 NA NA 89.05 55.03 NA 85.16 104.4
NA NA 71.95 140.09 NA NA 90.41 81.17 NA 84.95 187.68
NA NA 66.63 112.42 NA NA 87.16 75.9 NA 80.31 103.69
NA NA 70.49 135.08 NA NA 91.35 77.54 NA 87.02 254.04
NA NA 71.3 137.93 NA NA 83.35 77.47 NA 80.38 103.82
NA NA 70.63 116.68 NA NA 87.84 63.08 NA 82.79 130.82
NA NA 72.58 120.43 NA NA 87.02 74.83 NA 83.74 123.18
NA NA 69.28 142.22 NA NA 84.07 60.4 NA 80.65 102.16
NA NA 67.96 122.8 NA NA 91.28 78.53 NA 85.93 154.39
NA NA 70.2 114.72 NA NA 82.94 65.6 NA 80.92 100.34
NA NA 67.86 136.59 NA NA 89.52 77.8 NA 84.23 171.53
NA NA 67.79 108.22 NA NA 85.8 76.74 NA 84.34 406.24
NA NA 71.09 148.05 NA NA 89.71 74.98 NA 82.1 108.05
NA NA 69.5 147.38 NA NA 88.89 57.9 NA 84.79 118.29
NA NA 70.88 129.86 NA NA 89.32 71.37 NA 84.46 108.53
NA NA 66.57 117.22 NA NA 88.78 80.18 NA 86.45 147.92
NA NA 68.83 150.95 NA NA 85.1 79.1 NA 81.35 142.89
NA NA 72.03 133.73 NA NA 84.68 74.55 NA 85.6 116.89
NA NA 67.14 117.67 NA NA 83.83 62.69 NA 81.33 103.02
NA NA 67.25 111.7 NA NA 88.14 80.85 NA 81.58 116.83
NA NA 69.68 149.04 NA NA 85.8 86.58 NA 80.62 285.34
NA NA 72.61 139.82 NA NA 83.99 84.16 NA 84.38 102.45
NA NA 70.03 134.91 NA NA 82.24 84.92 NA 88.17 686.17
NA NA 67.4 139.57 NA NA 91.6 67.67 NA 86.1 131.06
NA NA 68.29 117.68 NA NA 82.94 78 NA 85.67 125.17
NA NA 69.78 138.12 NA NA 91.18 80.9 NA 87.01 86.52
NA NA 67.05 110.73 NA NA 82.84 83.29 NA 85.56 227.11
NA NA 67.76 142.33 NA NA 86.47 75.74 NA 84.65 171.56
NA NA 71.03 143.83 NA NA 86.87 81.6 NA 87.71 102.8
NA NA 66.66 110.6 NA NA 86.82 70.75 NA 85.63 376.06
NA NA 72.07 140.48 NA NA 85.31 60.61 NA 85.1 106.88
NA NA 72.32 134.21 NA NA 85.1 69.3 NA 87.77 169.05
NA NA 72.32 145.75 NA NA 82.7 77.27 NA 84.6 138
NA NA 67.71 138.53 NA NA 83.04 82.95 NA 80.91 101.45
NA NA 67.37 146.17 NA NA 87.93 78.71 NA 87.2 102.91
NA NA 68.51 115.77 NA NA 82.33 61.94 NA 80.23 102.81
NA NA 66.96 142.94 NA NA 83.91 80.31 NA 86.05 130
NA NA 70.42 137.48 NA NA 89.56 78.56 NA 84.32 159.43
NA NA 71.59 114.73 NA NA 89.22 80.08 NA 79.98 132.78
NA NA 66.5 122.74 NA NA 83.16 77.29 NA 86.38 154.26
NA NA 71.15 117.45 NA NA 84.75 79.98 NA 82.56 85.61
NA NA 71.04 152.89 NA NA 86.81 76.99 NA 79.19 209.87
NA NA 68.4 140.45 NA NA 87.69 80.05 NA 85.15 154.33
NA NA 67.46 131.78 NA NA 83.03 76.2 NA 80.23 392.62
NA NA 72.98 138.94 NA NA 86.18 79.45 NA 81.37 225.21
NA NA 66.87 154.99 NA NA 82.19 63.7 NA 84.99 135.77
NA NA 68.36 127.83 NA NA 85.95 81.48 NA 84.73 119.72
NA NA 68.84 119.85 NA NA 83.47 73.95 NA 87.12 137.32
NA NA 66.73 111.74 NA NA 89.57 78.8 NA 84.93 104.09
NA NA 70.15 116.64 NA NA 88.14 70.69 NA 87.5 89.61
NA NA 70.95 139.59 NA NA 85.86 58.27 NA 83.75 131.4
NA NA 67.33 128.51 NA NA 85.26 82.04 NA 81.12 92.7
NA NA 67.16 137.97 NA NA 87.41 78.97 NA 86.33 105.12
NA NA 71.14 142.8 NA NA 84.48 73.26 NA 86.77 522.47
NA NA 68.47 125.55 NA NA 87.56 67.47 NA 82.3 102.5
NA NA 70.98 145.63 NA NA 86.62 60.27 NA 82.15 161.55
NA NA 71.86 149.67 NA NA 85.23 82.37 NA 87.18 106.54
NA NA 70.35 137.45 NA NA 85.19 79.66 NA 80.05 91.03
NA NA 70.81 144.8 NA NA 90.04 80.55 NA 81.37 161.14
NA NA 70.64 140.08 NA NA 83.38 90.06 NA 80.8 160.05
NA NA 70.64 139.79 NA NA 85.11 75.71 NA 88.6 155.43
NA NA 70.92 138.23 NA NA 88.3 78.04 NA 85.74 87.36
NA NA 71.27 116.35 NA NA 83.74 80.31 NA 86.36 105.15
NA NA 68.32 138.71 NA NA 85.92 59.68 NA 81.43 169.71
NA NA 71.9 153.14 NA NA 84.73 80.53 NA 86.63 105.52
NA NA 70.12 117.4 NA NA 87.56 77.92 NA 84.96 108.08
NA NA 72.84 139.13 NA NA 87.57 75.16 NA 80.97 106.4
NA NA 68.04 118.76 NA NA 88.4 60.81 NA 83.63 103.82
NA NA 67.51 120.04 NA NA 83.58 85.43 NA 83.19 120.04
