msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 119.01 173.22 NA NA 132.66 64.98 NA 121.84 104.62
NA NA 120.5 132.8 NA NA 129.91 90.55 NA 124.09 155.18
NA NA 118.05 138.05 NA NA 130 94.99 NA 121.7 120.38
NA NA 120.96 135.8 NA NA 131.17 106.58 NA 123.07 360.8
NA NA 118.87 147.23 NA NA 130.13 80.2 NA 121.46 266.02
NA NA 118.74 151.11 NA NA 130.38 90.72 NA 122.8 115.81
NA NA 120.86 174.88 NA NA 132.55 87.33 NA 121.82 162.9
NA NA 118.61 168.58 NA NA 131.44 90.34 NA 122.31 123.45
NA NA 118.51 178.01 NA NA 130.12 91.55 NA 121.28 225.37
NA NA 118.25 181.14 NA NA 130.07 77.38 NA 121.38 131.32
NA NA 121.95 162.45 NA NA 129.86 75.52 NA 120.97 169.06
NA NA 120.15 160.84 NA NA 134.4 88.84 NA 120.95 235.98
NA NA 118.47 163.53 NA NA 131.8 103.5 NA 120.57 140.19
NA NA 118.64 170.03 NA NA 133.48 83.5 NA 121.59 182.12
NA NA 118.88 171.77 NA NA 130.73 63.19 NA 123.82 107.45
NA NA 118.67 141.33 NA NA 131.22 101.68 NA 123.16 124.66
NA NA 118.28 151.86 NA NA 129.99 83.91 NA 120.46 191.23
NA NA 118.75 159.01 NA NA 130.24 63.97 NA 124.99 165.6
NA NA 118.66 140.86 NA NA 133.72 67.65 NA 121.49 135.77
NA NA 119.83 189.12 NA NA 131.14 83.91 NA 120.74 226.87
NA NA 120.21 134.25 NA NA 132.04 93.41 NA 121.55 130.8
NA NA 120.03 169.96 NA NA 131.59 92.29 NA 120.95 299.16
NA NA 122.3 146.04 NA NA 130.38 80.49 NA 123.28 299.89
NA NA 118.76 161.71 NA NA 131.04 63.42 NA 121.93 152.74
NA NA 118.83 139.66 NA NA 131.19 104.41 NA 125.25 116.8
NA NA 119.44 139.52 NA NA 130.19 69.98 NA 123.67 126.46
NA NA 118.99 149.28 NA NA 130.17 90.21 NA 121.83 929.07
NA NA 121.65 168.76 NA NA 131.93 91.91 NA 122.46 206.96
NA NA 118.94 135.09 NA NA 130.29 90.81 NA 122.8 153.65
NA NA 119.02 156.29 NA NA 133.68 96.03 NA 120.88 113.27
NA NA 118.68 147.3 NA NA 130.16 63.97 NA 121.79 113.41
NA NA 120.78 132.79 NA NA 129.9 102.4 NA 121.4 339.76
NA NA 122.55 163.85 NA NA 131.38 85.66 NA 123.11 121.35
NA NA 121.77 171.02 NA NA 130.72 133.02 NA 123.84 162.15
NA NA 121.27 135.59 NA NA 131.78 67.06 NA 120.51 192.22
NA NA 119.95 160.14 NA NA 131.27 92.81 NA 120.99 121.93
NA NA 120.09 137.15 NA NA 132.5 92.32 NA 121.79 273.69
NA NA 119.41 144.37 NA NA 130.6 93.8 NA 122 197.26
NA NA 118.87 168.28 NA NA 130.46 92.34 NA 121.64 118.08
NA NA 121.05 151.52 NA NA 129.82 67.78 NA 124.87 181.45
NA NA 119.34 137.88 NA NA 130.6 95.01 NA 121.54 268.38
NA NA 118.75 157.48 NA NA 133.73 70.53 NA 124.55 202.66
NA NA 118.15 135.83 NA NA 130.23 75.98 NA 122.67 145.55
NA NA 118.62 134.9 NA NA 129.52 71.11 NA 120.83 119.48
NA NA 121.68 183.01 NA NA 130.56 87.09 NA 123.33 132.85
NA NA 118.82 171.12 NA NA 130.26 92.83 NA 124.68 345.16
NA NA 121.08 137.37 NA NA 130.39 98.2 NA 121.11 119.62
NA NA 123.3 150.77 NA NA 129.51 67.13 NA 121.39 132.43
NA NA 121.96 141.08 NA NA 130.61 87.86 NA 124.75 130.04
NA NA 121.55 156.6 NA NA 130.96 93.97 NA 121.77 149.75
NA NA 120.82 139.65 NA NA 131.28 68.44 NA 122 914.3
NA NA 118.62 161.14 NA NA 130.07 68.53 NA 123.95 120.96
NA NA 117.92 138.99 NA NA 130.45 67.04 NA 121.14 113.37
NA NA 118.94 163.1 NA NA 129.84 81.63 NA 122.71 143
NA NA 118.51 146.86 NA NA 129.87 94.3 NA 121.27 123.08
NA NA 120.03 170.45 NA NA 129.81 90.07 NA 123.25 237.33
NA NA 119.63 162.68 NA NA 131.37 91.91 NA 122.13 120.01
NA NA 118.63 171 NA NA 131.48 70.2 NA 123.9 168.06
NA NA 118.94 138.9 NA NA 133.97 92.57 NA 123.93 134.74
NA NA 118.97 132.46 NA NA 130.13 87.4 NA 121.99 235.42
NA NA 120.43 156.12 NA NA 131.77 90.84 NA 124.8 127.43
NA NA 119.12 174.48 NA NA 132.78 74.86 NA 121.78 193.19
NA NA 118.5 175.66 NA NA 130.78 67.51 NA 121.17 181.62
NA NA 118.18 175.18 NA NA 131.89 82.2 NA 123.35 124.03
NA NA 120.86 169.73 NA NA 130.58 145.8 NA 121.34 164.27
NA NA 119.26 132.31 NA NA 132.19 78.32 NA 122.08 149.75
NA NA 119.4 153.03 NA NA 129.96 81.14 NA 122.39 136.36
NA NA 119.24 174.74 NA NA 130.5 118.14 NA 122.79 191.79
NA NA 121.36 169.62 NA NA 130.3 64.15 NA 121.9 154.95
NA NA 121.55 178.2 NA NA 130.81 67.09 NA 121.21 104.45
NA NA 120.71 148.33 NA NA 131.71 77.62 NA 122.73 217.57
NA NA 120.6 159.91 NA NA 132.29 101.21 NA 121.29 326.15
NA NA 118.11 149.57 NA NA 131.99 94.96 NA 122.13 160.58
NA NA 118.8 135.22 NA NA 131.09 74.2 NA 121.09 216.84
NA NA 118.23 169.52 NA NA 129.98 141 NA 120.92 161.96
NA NA 122.07 170.11 NA NA 131.79 75.08 NA 121.16 276.82
NA NA 120.01 180.86 NA NA 132.92 62.46 NA 121.63 278.21
NA NA 118.73 139.4 NA NA 130.39 100.12 NA 120.89 119.43
NA NA 118.71 158.73 NA NA 130.32 94.76 NA 122.96 122.83
NA NA 119.18 158.22 NA NA 129.74 82.06 NA 123.23 105.99
