msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.29 3.26 NA NA 3600.31 3.51 NA NA 3600.43 NA NA
3600.29 3.69 NA NA 3600.29 4.14 NA NA 3600.32 NA NA
3601.04 3.71 NA NA 3600.36 4.19 NA NA 3600.41 NA NA
3601.65 3.68 NA NA 3600.41 4.16 NA NA 3600.45 NA NA
3601.21 2.61 NA NA 3600.36 2.32 NA NA 3600.43 NA NA
3601.96 2.75 NA NA 3600.33 3.02 NA NA 3600.49 NA NA
3600.31 3.29 NA NA 3600.31 3.66 NA NA 3600.32 NA NA
3600.41 3.78 NA NA 3600.43 4.33 NA NA 3600.43 NA NA
3600.32 3.04 NA NA 3600.34 3.31 NA NA 3600.42 NA NA
3600.3 3.35 NA NA 3600.34 3.84 NA NA 3600.52 NA NA
3600.29 3.34 NA NA 3600.39 4.03 NA NA 3600.43 NA NA
3601.28 2.5 NA NA 3600.43 20.17 NA NA 3600.5 NA NA
3602.13 3.55 NA NA 3600.43 3.91 NA NA 3600.45 NA NA
3600.43 3.07 NA NA 3600.44 3.28 NA NA 3600.51 NA NA
3601.31 3.38 NA NA 3600.44 3.81 NA NA 3600.41 NA NA
3601.23 3.64 NA NA 3600.33 4.27 NA NA 3600.41 NA NA
3600.34 3.85 NA NA 3600.4 53.84 NA NA 3600.42 NA NA
3600.31 3 NA NA 3600.42 3.24 NA NA 3600.4 NA NA
3601.33 3.46 NA NA 3600.38 3.71 NA NA 3600.41 NA NA
3600.32 3.3 NA NA 3600.32 3.73 NA NA 3600.43 NA NA
3600.36 3.74 NA NA 3600.46 4.17 NA NA 3600.46 NA NA
3600.34 3.58 NA NA 3600.32 3.85 NA NA 3600.32 NA NA
3600.41 3.63 NA NA 3600.39 4.13 NA NA 3600.38 NA NA
3600.45 3.66 NA NA 3600.31 4.34 NA NA 3600.51 NA NA
3600.31 3.54 NA NA 3600.37 3.93 NA NA 3600.44 NA NA
3600.34 2.87 NA NA 3600.4 3.08 NA NA 3600.38 NA NA
3600.36 3.26 NA NA 3600.47 34.94 NA NA 3600.54 NA NA
3602.04 3.47 NA NA 3600.33 3.95 NA NA 3600.41 NA NA
3600.37 2.98 NA NA 3600.47 16.85 NA NA 3600.4 NA NA
3601.29 3.82 NA NA 3600.45 4.46 NA NA 3600.48 NA NA
3600.34 3.45 NA NA 3600.35 4 NA NA 3600.4 NA NA
3601.36 3.63 NA NA 3600.49 3.91 NA NA 3600.52 NA NA
3600.4 3.22 NA NA 3600.4 3.55 NA NA 3600.4 NA NA
3600.48 3.53 NA NA 3600.47 3.93 NA NA 3600.49 NA NA
3601.34 3.74 NA NA 3600.36 4.08 NA NA 3600.4 NA NA
3600.44 3.82 NA NA 3600.45 4.11 NA NA 3600.43 NA NA
3602.1 3.2 NA NA 3600.48 39.68 NA NA 3600.47 NA NA
3600.44 3.04 NA NA 3601.27 3.3 NA NA 3600.34 NA NA
