msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
3600.3 2.81 NA NA 3600.29 3.11 NA NA 3600.29 NA NA
3600.39 2.58 NA NA 3600.3 33.41 NA NA 3600.29 NA NA
3600.39 3.16 NA NA 3600.29 3.38 NA NA 3600.3 NA NA
3600.29 2.69 NA NA 3600.29 2.79 NA NA 3600.32 NA NA
3600.4 2.62 NA NA 3600.43 2.69 NA NA 3600.38 NA NA
3600.71 2.48 NA NA 3600.29 2.67 NA NA 3600.29 NA NA
3600.29 2.54 NA NA 3600.29 2.78 NA NA 3600.3 NA NA
3600.3 2.26 NA NA 3600.29 2.36 NA NA 3600.29 NA NA
3600.38 3.44 NA NA 3600.38 3.94 NA NA 3600.38 NA NA
3600.29 2.99 NA NA 3600.4 21.18 NA NA 3600.29 NA NA
3600.29 2.39 NA NA 3600.29 7.59 NA NA 3600.39 NA NA
3600.31 2.49 NA NA 3600.29 2.7 NA NA 3600.29 NA NA
3600.29 2.25 NA NA 3600.3 2.39 NA NA 3600.29 NA NA
3600.4 2.37 NA NA 3600.29 2.3 NA NA 3600.67 NA NA
3600.29 2.81 NA NA 3600.36 103.89 NA NA 3600.29 NA NA
3600.29 2.86 NA NA 3600.29 3.17 NA NA 3600.29 NA NA
3600.39 2.48 NA NA 3600.39 2.49 NA NA 3600.29 NA NA
3600.48 2.9 NA NA 3600.41 3.12 NA NA 3600.39 NA NA
3600.29 2.77 NA NA 3600.3 3.06 NA NA 3600.38 NA NA
3600.4 3.01 NA NA 3600.39 3.37 NA NA 3600.32 NA NA
3600.29 3.22 NA NA 3600.29 3.62 NA NA 3600.4 NA NA
3600.3 2.26 NA NA 3600.3 20.67 NA NA 3600.3 NA NA
3600.3 2.04 NA NA 3600.4 1.76 NA NA 3600.29 NA NA
3600.4 2.39 NA NA 3600.4 37.29 NA NA 3600.38 NA NA
3600.29 3.09 NA NA 3600.29 3.49 NA NA 3600.29 NA NA
3600.38 2.61 NA NA 3600.39 2.78 NA NA 3600.39 NA NA
3600.29 2.5 NA NA 3600.29 2.74 NA NA 3600.29 NA NA
3600.29 2.25 NA NA 3600.31 2.43 NA NA 3600.3 NA NA
3600.29 2.24 NA NA 3600.29 2.38 NA NA 3600.3 NA NA
3600.31 2.13 NA NA 3600.29 1.84 NA NA 3600.35 NA NA
3600.3 2.55 NA NA 3600.39 2.71 NA NA 3600.38 NA NA
3600.29 2.49 NA NA 3600.29 3.3 NA NA 3600.29 NA NA
