msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 38.66 116.25 NA NA 53.5 59.36 NA 48.84 106.75
NA NA 41.99 102.19 NA NA 52.39 45.9 NA 48.78 98.95
NA NA 41.36 102.33 NA NA 51.85 46.05 NA 52.63 133.24
NA NA 38.04 102.14 NA NA 52.22 59.84 NA 50.79 92.86
NA NA 41.73 105.69 NA NA 52.53 57.87 NA 51.57 78.2
NA NA 41.36 116.77 NA NA 46.75 58.13 NA 43.98 75.46
NA NA 41.58 109.98 NA NA 52.79 58.38 NA 49.58 116.39
NA NA 42.28 115.8 NA NA 50.32 55.76 NA 47.7 68.24
NA NA 42.79 106.79 NA NA 52.58 53.57 NA 45.13 77.9
NA NA 40.01 114.35 NA NA 47.82 57 NA 48.57 79.25
NA NA 41.36 96.16 NA NA 51.21 43.36 NA 41.3 108.83
NA NA 38.59 97.03 NA NA 53.58 62.3 NA 47.99 78.16
NA NA 42.46 81.38 NA NA 50.98 60.96 NA 50.45 94.59
NA NA 36.77 81.43 NA NA 53.74 42.11 NA 42.97 63.82
NA NA 41.53 97.24 NA NA 51.53 56.66 NA 48.99 74.39
NA NA 41.35 103.02 NA NA 53.06 42.37 NA 45.74 97.57
NA NA 37.08 81.53 NA NA 47.62 52.65 NA 44.62 97.62
NA NA 37.56 80.48 NA NA 52.51 45.39 NA 43.04 150.18
NA NA 41.81 104.18 NA NA 51.41 48.08 NA 44.47 92.14
NA NA 40.9 84.88 NA NA 46.92 41.05 NA 42.62 103.21
NA NA 42.6 99.35 NA NA 53.18 39.37 NA 49.87 103.7
NA NA 43.06 112.62 NA NA 53.84 61.25 NA 44.2 91.13
NA NA 40.94 86.42 NA NA 49.92 54.6 NA 49.78 79.05
NA NA 38.37 92.12 NA NA 46.73 58.75 NA 42.89 67.05
NA NA 40.38 103.49 NA NA 47.38 42.69 NA 45.03 181.18
NA NA 36.6 84.9 NA NA 47.05 41.2 NA 46.03 167.71
NA NA 36.59 96.89 NA NA 53.26 58.82 NA 46.16 78.03
NA NA 43.43 90.86 NA NA 51.99 55.76 NA 42.84 95.34
NA NA 38.2 113.91 NA NA 52.89 59.46 NA 45.7 127.4
NA NA 42.09 97.35 NA NA 47.09 51.31 NA 43.7 108.28
NA NA 41.87 79.78 NA NA 48.76 58.36 NA 42.5 85.19
NA NA 42 91.13 NA NA 52.01 57.62 NA 43.32 69.83
NA NA 40.85 114.04 NA NA 52.68 58.87 NA 45.51 96.63
NA NA 37.62 106.91 NA NA 47.63 55.77 NA 48.86 119.32
NA NA 42.39 81.63 NA NA 52.25 44.47 NA 49.58 98.07
NA NA 39.41 105.17 NA NA 46.89 41.35 NA 49.79 118.56
NA NA 40.16 83.84 NA NA 52.08 59.15 NA 48.06 109.44
NA NA 36.61 112.7 NA NA 52.09 56.7 NA 48.05 136.48
NA NA 40.57 98.86 NA NA 53.96 59.3 NA 47.64 65.17
NA NA 42.72 105.51 NA NA 46.64 62.57 NA 50.82 85.32
NA NA 39.36 107.05 NA NA 47.87 60.53 NA 47.54 82.16
NA NA 42.16 74.25 NA NA 50.77 58.94 NA 43.03 89.31
NA NA 39.8 101.63 NA NA 47.57 49.61 NA 44.53 99.37
NA NA 37.89 81.95 NA NA 49.51 48.01 NA 44.95 78.77
NA NA 42.12 102.3 NA NA 52.73 58.47 NA 48.32 77.09
NA NA 37.38 104.76 NA NA 51.92 56.68 NA 42.63 130.5
NA NA 38.34 101.22 NA NA 46.17 53.17 NA 48.93 90.14
NA NA 40.68 87.89 NA NA 50.23 61.14 NA 49 123.86
NA NA 40.12 93.09 NA NA 50.59 55.58 NA 45.57 76.31
NA NA 37.83 80.23 NA NA 52.98 58.33 NA 46.39 78.22
NA NA 40.25 110.76 NA NA 52.05 59.6 NA 47.55 75.94
NA NA 40.56 101.99 NA NA 51.96 47.36 NA 43.14 104.33
NA NA 37.18 93.67 NA NA 52.67 56.48 NA 51.25 89.15
NA NA 40.55 110.29 NA NA 51.03 61.77 NA 47.72 81.59
NA NA 36.21 118 NA NA 49.89 59.85 NA 45.54 103.78
NA NA 43.03 99.42 NA NA 48.57 62.29 NA 49.42 80.76
NA NA 42.72 115.46 NA NA 52.79 50.95 NA 49.85 86.08
NA NA 40.85 105.07 NA NA 47.24 63.11 NA 46.54 151.68
NA NA 41.98 102.35 NA NA 48.51 62.27 NA 46.88 76.82
NA NA 39.66 111.87 NA NA 52.48 53.73 NA 49.95 68.86
NA NA 42.01 107.1 NA NA 50.12 61.02 NA 50.41 99.41
NA NA 43.29 103.54 NA NA 51.42 60.01 NA 43.8 88.68
NA NA 41.84 112.58 NA NA 52.49 65.35 NA 44.62 119.2
NA NA 41.42 81.13 NA NA 46.83 42.97 NA 49.08 174.86
NA NA 43.44 80.71 NA NA 46.53 59.07 NA 47.21 69.72
NA NA 41.13 100.07 NA NA 54.56 61.15 NA 42.41 105.34
NA NA 38.13 111.9 NA NA 46.98 44.1 NA 48.06 79.05
NA NA 41.02 98.92 NA NA 52.36 62.42 NA 46.59 149.8
NA NA 41.66 114.51 NA NA 48.1 61.94 NA 50.11 99.29
NA NA 42.58 102.66 NA NA 53.35 59.57 NA 45.24 212.32
