msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
466.56 1.21 NA NA 223.52 1.54 NA NA 255.87 NA NA
140.12 1.54 NA NA 251.05 1.65 NA NA 349.66 NA NA
355.98 1.06 NA NA 118.36 1.54 NA NA 318.84 NA NA
171.51 1.64 NA NA 235.03 1.55 NA NA 207.04 NA NA
166 1.51 NA NA 111.81 23.83 NA NA 188.33 NA NA
873.8 1.17 NA NA 135.48 1.19 NA NA 232.4 NA NA
381.59 1.18 NA NA 199.51 1.3 NA NA 271 NA NA
141.07 1.11 NA NA 106.09 1.35 NA NA 225.85 NA NA
113.37 1.46 NA NA 164.03 1.54 NA NA 233.65 NA NA
139.44 1.5 NA NA 119.75 1.44 NA NA 199.79 NA NA
130.17 1.07 NA NA 105.65 1.46 NA NA 205.49 NA NA
935.22 0.93 NA NA 199.61 1.45 NA NA 210.85 NA NA
124.92 1.28 NA NA 107.73 1.42 NA NA 183.24 NA NA
396.02 1.08 NA NA 157.19 1.45 NA NA 334.39 NA NA
121.82 1.39 NA NA 171.37 1.24 NA NA 191.66 NA NA
388.87 1.1 NA NA 144.7 1.62 NA NA 466.9 NA NA
429.37 1.08 NA NA 139.8 1.5 NA NA 356.15 NA NA
359.66 1.15 NA NA 194.57 1.07 NA NA 412.28 NA NA
108.51 1.37 NA NA 429.81 1.08 NA NA 264.38 NA NA
113.63 1.32 NA NA 124.96 14.86 NA NA 244.09 NA NA
205.66 1.28 NA NA 146.38 1.45 NA NA 333.13 NA NA
168.67 1.19 NA NA 123.46 2.17 NA NA 203.6 NA NA
376.58 1.06 NA NA 140.95 1.32 NA NA 218.35 NA NA
335.31 1.13 NA NA 190.82 1.34 NA NA 281.95 NA NA
384.89 0.92 NA NA 115.86 13.78 NA NA 282.06 NA NA
330.67 1.17 NA NA 165.19 1.5 NA NA 288.38 NA NA
99.85 1.17 NA NA 118.99 10.92 NA NA 314.4 NA NA
106.38 1.29 NA NA 164.49 1.07 NA NA 350.15 NA NA
385.73 1.1 NA NA 175.23 1.26 NA NA 199.32 NA NA
159.25 1.29 NA NA 269.81 1.66 NA NA 211.3 NA NA
722.08 1.26 NA NA 159.89 1.47 NA NA 247.38 NA NA
377.24 0.91 NA NA 134.84 1.22 NA NA 200.33 NA NA
464.25 0.78 NA NA 126.84 0.87 NA NA 425.38 NA NA
847.1 1.04 NA NA 304.82 234.63 NA NA 203.64 NA NA
295.6 1.16 NA NA 152.91 1.28 NA NA 204.09 NA NA
127.52 1.06 NA NA 239.88 1.1 NA NA 233.73 NA NA
213.5 1.11 NA NA 111.81 5.58 NA NA 297.68 NA NA
107.97 1.16 NA NA 144.01 1.3 NA NA 237.8 NA NA
372.85 1.07 NA NA 152.26 1.59 NA NA 272.11 NA NA
353.88 1.56 NA NA 177.84 1.34 NA NA 229.63 NA NA
89.55 1.78 NA NA 183.24 1.34 NA NA 380.17 NA NA
85.79 1.17 NA NA 159.68 1.13 NA NA 248.62 NA NA
281.65 1.43 NA NA 127.3 1.56 NA NA 283.82 NA NA
207.13 1 NA NA 143.26 1.33 NA NA 216.61 NA NA
194.7 1.22 NA NA 134.49 1.24 NA NA 245.74 NA NA
132.49 1.29 NA NA 137.46 18.89 NA NA 256.89 NA NA
380.54 0.92 NA NA 246.74 1.24 NA NA 327.63 NA NA
397.76 1.09 NA NA 196.28 1.59 NA NA 225.69 NA NA
125.62 1.49 NA NA 159.72 1.28 NA NA 373.59 NA NA
374.95 1.35 NA NA 249.07 1.44 NA NA 343.59 NA NA
79.01 1.32 NA NA 143.81 1.5 NA NA 229.26 NA NA
90.63 1.2 NA NA 170.93 1.22 NA NA 356.63 NA NA
270.78 1.07 NA NA 119.49 10.34 NA NA 314.81 NA NA
511.87 1.07 NA NA 287.92 1.42 NA NA 221.08 NA NA
163.06 1.27 NA NA 148.06 1.17 NA NA 228.28 NA NA
224.27 0.99 NA NA 248.49 1.19 NA NA 306.2 NA NA
209.87 1.03 NA NA 257.81 1.12 NA NA 257.46 NA NA
106.66 1.24 NA NA 215.87 1.27 NA NA 406.13 NA NA
99.74 1.5 NA NA 194.55 15.14 NA NA 236.24 NA NA
90.7 1.22 NA NA 320.71 1.51 NA NA 419.24 NA NA
380.31 1.13 NA NA 167.07 1.37 NA NA 317.85 NA NA
395.95 1.07 NA NA 139.13 79.91 NA NA 185.57 NA NA
430.68 1.14 NA NA 150.61 1.62 NA NA 190.17 NA NA
153.27 1.22 NA NA 322.39 1.29 NA NA 204.62 NA NA
373.3 1.06 NA NA 150.45 1.31 NA NA 357.76 NA NA
155.14 1.28 NA NA 202.3 5.5 NA NA 348.79 NA NA
382.94 1.07 NA NA 141.8 1.55 NA NA 184.66 NA NA
265.6 1.13 NA NA 257.25 1.49 NA NA 226.09 NA NA
218.88 1.06 NA NA 260.45 1.25 NA NA 221.19 NA NA
91.72 1.13 NA NA 125.02 1.28 NA NA 343.89 NA NA
399.41 1.12 NA NA 126.2 21.37 NA NA 303.69 NA NA
425.5 1.05 NA NA 154.75 1.17 NA NA 288.46 NA NA
108.02 1.18 NA NA 226.81 1.4 NA NA 367.28 NA NA
278.65 1.57 NA NA 117.75 1.4 NA NA 267.36 NA NA
466.9 1.14 NA NA 156.94 1.06 NA NA 235.37 NA NA
246.96 1.38 NA NA 283.36 1.32 NA NA 424.03 NA NA
143.85 1.31 NA NA 107.76 1.46 NA NA 203.48 NA NA
942.66 1.25 NA NA 508.38 1.53 NA NA 289.58 NA NA
93.18 1.25 NA NA 118.8 1.17 NA NA 381.36 NA NA
953.27 1.15 NA NA 626.36 5.99 NA NA 235.26 NA NA
209.53 1.15 NA NA 178.52 1.32 NA NA 310.28 NA NA
90.12 1.22 NA NA 257.5 10.3 NA NA 195.33 NA NA
389.27 0.98 NA NA 194.83 1.44 NA NA 283.08 NA NA
176.71 1.14 NA NA 136.5 1.25 NA NA 231.25 NA NA
172.92 1.42 NA NA 134.38 1.21 NA NA 207.18 NA NA
1047.64 1.34 NA NA 1371.55 1.3 NA NA 490.38 NA NA
464.66 1.18 NA NA 1154.3 1.34 NA NA 542.71 NA NA
147.28 1.24 NA NA 130.3 1.43 NA NA 184.4 NA NA
348.45 1.2 NA NA 633.19 1.14 NA NA 335.94 NA NA
106.06 1.53 NA NA 138.02 20.16 NA NA 210.84 NA NA
118.68 1.22 NA NA 126.85 1.09 NA NA 209.04 NA NA
94.93 1.33 NA NA 263.77 1.45 NA NA 199.52 NA NA
114.99 1.3 NA NA 191.52 10.58 NA NA 233.31 NA NA
233.8 1.05 NA NA 146.63 1.07 NA NA 380.57 NA NA
97.95 1.33 NA NA 115.8 1.34 NA NA 262.26 NA NA
97.85 1.42 NA NA 114.09 1.28 NA NA 257.98 NA NA
133.6 1.52 NA NA 197.21 1.64 NA NA 261.4 NA NA
92.75 1.23 NA NA 741.09 1.21 NA NA 335.88 NA NA
101.3 1.26 NA NA 167.82 1.37 NA NA 382.84 NA NA
415.89 1.2 NA NA 1377.65 1.47 NA NA 301.75 NA NA
