msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
639.03 1.46 NA NA 1.6 0.42 NA NA 1.63 NA NA
729.86 1.76 NA NA 1.66 0.44 NA NA 1.64 NA NA
1.26 0.41 NA NA 1.28 0.44 NA NA 1.31 NA NA
626.94 0.57 NA NA 1.61 0.47 NA NA 1.61 NA NA
1.35 1.51 NA NA 1.28 0.35 NA NA 1.29 NA NA
1.39 0.41 NA NA 1.62 0.36 NA NA 1.33 NA NA
654.66 1.79 NA NA 1.61 0.41 NA NA 1.63 NA NA
1.65 0.54 NA NA 1.38 0.47 NA NA 1.47 NA NA
757.89 9.36 NA NA 1.76 0.41 NA NA 1.58 NA NA
1.38 0.44 NA NA 1.32 0.64 NA NA 1.28 NA NA
686.87 1.77 NA NA 1.61 0.43 NA NA 1.65 NA NA
787.68 1.86 NA NA 1.68 0.44 NA NA 1.56 NA NA
1.5 0.57 NA NA 1.34 0.42 NA NA 1.59 NA NA
660.29 2.12 NA NA 1.6 0.43 NA NA 1.77 NA NA
1.32 0.49 NA NA 1.38 0.53 NA NA 1.43 NA NA
708.88 1.87 NA NA 1.69 0.45 NA NA 1.63 NA NA
688.56 1.92 NA NA 2.21 0.41 NA NA 1.85 NA NA
1.36 0.42 NA NA 1.29 0.39 NA NA 1.39 NA NA
1.96 0.52 NA NA 1.42 0.39 NA NA 1.41 NA NA
660.06 1.75 NA NA 1.63 0.48 NA NA 1.66 NA NA
730.05 1.67 NA NA 1.6 0.42 NA NA 1.63 NA NA
1.55 0.44 NA NA 1.35 0.58 NA NA 1.83 NA NA
1.56 0.49 NA NA 1.39 0.48 NA NA 2.63 NA NA
1.61 2.05 NA NA 2.61 0.42 NA NA 1.6 NA NA
1.62 0.57 NA NA 1.81 0.43 NA NA 1.46 NA NA
699.77 1.94 NA NA 1.69 0.49 NA NA 1.73 NA NA
718.47 1.86 NA NA 1.74 0.48 NA NA 1.68 NA NA
1.5 0.57 NA NA 1.68 0.64 NA NA 1.61 NA NA
0.41 0.46 NA NA 0.39 0.38 NA NA 0.36 NA NA
4.79 1.76 NA NA 1.5 0.42 NA NA 1.58 NA NA
1.59 0.67 NA NA 1.48 0.42 NA NA 1.55 NA NA
1.76 0.47 NA NA 1.5 0.42 NA NA 1.46 NA NA
