msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 255.23 217.84 NA NA 279.46 133.8 NA 258.54 257.31
NA NA 258.62 285.98 NA NA 281.81 147.51 NA 259.8 162.88
NA NA 249.1 241.13 NA NA 283.15 154.69 NA 261.98 325.33
NA NA 252.25 283.94 NA NA 280.92 153.35 NA 268.14 186.99
NA NA 258.07 211.8 NA NA 279.85 149.23 NA 266.67 160.01
NA NA 254.06 208.26 NA NA 283.73 100.9 NA 262.71 319
NA NA 251.67 272.33 NA NA 282.12 152.47 NA 265.43 183.39
NA NA 253.8 212.32 NA NA 282.23 106.59 NA 264.11 198.94
NA NA 254.08 271.59 NA NA 282.27 146.73 NA 261.86 193.7
NA NA 250.44 234.59 NA NA 284.81 139.6 NA 260.99 170.93
NA NA 250.04 238.91 NA NA 277.41 104.74 NA 266.26 183.9
NA NA 255.74 209 NA NA 278.25 141.68 NA 267.16 186.73
NA NA 249.17 221.02 NA NA 281.97 142.66 NA 260.96 183.61
NA NA 257.91 257.86 NA NA 275.49 141.91 NA 265.38 215.53
NA NA 256.17 265.33 NA NA 279.4 145.75 NA 267.27 170.99
NA NA 258.19 262.27 NA NA 280.96 106.99 NA 261.31 174.37
NA NA 255.97 252.71 NA NA 282.21 144.4 NA 261.84 181.83
NA NA 254.07 241.81 NA NA 278.42 106.72 NA 260.13 239.04
NA NA 261.6 279.36 NA NA 281.34 149.4 NA 266.95 187.47
NA NA 253.53 310.98 NA NA 282.35 124.21 NA 270.28 234.88
NA NA 253.51 280.19 NA NA 281.33 154.53 NA 262.4 219.28
NA NA 255.46 207.05 NA NA 283.08 140.51 NA 268.26 179.29
NA NA 255.72 208.39 NA NA 278.69 147.57 NA 264.8 183.38
NA NA 250.32 260.48 NA NA 286.14 153.45 NA 265.48 186.57
NA NA 255.08 216.04 NA NA 279.19 146.14 NA 263.63 220.25
NA NA 250.79 271.04 NA NA 279.65 156.5 NA 259.86 162.6
NA NA 260.55 278.55 NA NA 281.74 145.4 NA 266.47 189.35
NA NA 255.06 277.23 NA NA 278.43 114.29 NA 264 186.56
NA NA 255.76 221.03 NA NA 281.97 120.46 NA 261.4 197.56
NA NA 250.86 274.57 NA NA 285.92 128.35 NA 262.9 196.54
NA NA 248.64 227.25 NA NA 281.07 104.21 NA 267.46 200.07
NA NA 256.27 273.24 NA NA 283.45 150.32 NA 264.76 189.46
NA NA 260.69 255.99 NA NA 276.48 123.79 NA 262.03 208.88
NA NA 254.35 270.41 NA NA 274.38 136.58 NA 263.03 182.28
NA NA 254.99 259.92 NA NA 274.86 151.04 NA 265.68 158.91
NA NA 256.99 279.68 NA NA 274.31 158.32 NA 256.67 208.54
NA NA 254.74 270.99 NA NA 276.38 151.74 NA 267.58 166.89
NA NA 254.97 217.38 NA NA 278.76 146.01 NA 264.68 186.4
NA NA 257.38 205.36 NA NA 281.5 124.71 NA 260.74 178.6
NA NA 251.15 219.33 NA NA 282.53 112.5 NA 265.94 171.56
NA NA 255.2 232.1 NA NA 283.6 138.35 NA 263.94 187.4
NA NA 260.99 218.77 NA NA 274.82 146.18 NA 272.42 163.12
NA NA 256.85 272.39 NA NA 280.09 132.87 NA 257.28 184.52
NA NA 259.59 272.28 NA NA 280.12 146.41 NA 264.12 206.36
NA NA 258.81 239.01 NA NA 283.1 155.16 NA 260.96 186.19
NA NA 252.5 282.64 NA NA 282.25 135.97 NA 264.64 183.91
NA NA 260.16 264.54 NA NA 284.46 147.62 NA 264.83 237.57
NA NA 255.23 253.89 NA NA 281.94 156 NA 264.26 186.39
NA NA 256.41 212.22 NA NA 282.69 151.22 NA 264.01 176.61
NA NA 261.29 252.57 NA NA 277.86 101.07 NA 257.14 185.35
NA NA 254.62 215.47 NA NA 275.22 127.59 NA 265.22 185.64
NA NA 255.11 221.83 NA NA 281.29 156.04 NA 263.38 209.81
NA NA 254.54 243.03 NA NA 280.57 144.97 NA 262.52 184.82
NA NA 249.56 265.18 NA NA 276.64 139.81 NA 259.77 188.08
NA NA 253.89 288.08 NA NA 279.26 115.13 NA 265.48 210.46
NA NA 249.29 234.01 NA NA 276.12 95.65 NA 263.24 156.75
NA NA 258.7 279.02 NA NA 283.21 152.52 NA 264.93 185.32
NA NA 255.34 238.78 NA NA 274.94 108.76 NA 263.77 184.88
NA NA 258.33 213.48 NA NA 275.11 147.32 NA 262.26 183.78
NA NA 258.31 247.22 NA NA 283.11 152.85 NA 262.84 194.35
NA NA 266.12 274.49 NA NA 276.64 97.98 NA 256.73 219.92
NA NA 260.44 285.66 NA NA 283.95 149.47 NA 262.61 188.29
NA NA 253.79 236.77 NA NA 279.36 153.51 NA 263.64 182.11
NA NA 256.98 210.43 NA NA 277.98 144.49 NA 263.84 159.95
NA NA 251.12 270.97 NA NA 285.11 141.04 NA 256.23 163.29
NA NA 253.41 283.41 NA NA 282.55 148.84 NA 262.66 337.53
NA NA 256.41 278.92 NA NA 281.25 154.48 NA 266.99 156.34
NA NA 256.51 215.5 NA NA 282.46 151.49 NA 260.5 189.52
NA NA 250.91 278.68 NA NA 286.24 147.35 NA 266.37 159.99
NA NA 258.6 227.05 NA NA 279.17 114.24 NA 265.2 186.05
NA NA 255.18 264.84 NA NA 283.91 159.07 NA 265.05 177.9
NA NA 261.15 281.99 NA NA 286.7 149.01 NA 263.81 217.43
NA NA 255.42 243.58 NA NA 281.86 149.4 NA 259.62 217.83
NA NA 253.6 231.63 NA NA 275.47 153.8 NA 264.89 163.95
NA NA 249.23 282.36 NA NA 282.1 144.73 NA 265.54 193.63
NA NA 259.58 271.78 NA NA 283.7 154.22 NA 268.65 194.85
NA NA 253.61 220.1 NA NA 278.02 148.24 NA 267.08 220.11
NA NA 257.02 268.63 NA NA 284.83 153.51 NA 264.46 173.81
NA NA 258.1 265.58 NA NA 283.3 126.43 NA 266.89 270.25
NA NA 258 270.11 NA NA 282.3 153.15 NA 263.55 184.65
NA NA 258.84 290.05 NA NA 274.15 99.54 NA 259.17 164
NA NA 257.53 258.13 NA NA 278.48 153.9 NA 266 186.11
NA NA 259.93 249.73 NA NA 282.67 113.98 NA 267.78 187.42
NA NA 250.32 207.38 NA NA 275.38 135.06 NA 257.99 185.9
NA NA 250.33 269.01 NA NA 279.94 146.69 NA 266.37 180.23
NA NA 250.95 280.68 NA NA 283.48 146.24 NA 266.54 163.62
NA NA 251.9 232.84 NA NA 283.28 120.34 NA 264.82 171.07
