msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
NA NA 1339.32 420.25 NA NA 1395.12 225.28 NA 1362.26 312.25
NA NA 1349.26 465.04 NA NA 1373.74 239.21 NA 1372.22 310.72
NA NA 1352.29 415.31 NA NA 1379.68 401.34 NA 1338.83 358.86
NA NA 1339.05 427.41 NA NA 1403.68 186.88 NA 1369.2 345.57
NA NA 1302.29 463.52 NA NA 1370.48 269.19 NA 1323.04 304.29
NA NA 1312.82 578.72 NA NA 1378.25 258.11 NA 1374.22 382.62
NA NA 1328.44 591.78 NA NA 1379.42 270.73 NA 1327.96 353.69
NA NA 1346.47 438.63 NA NA 1417.6 278.93 NA 1376.11 368.08
NA NA 1358.73 487.8 NA NA 1369.64 289.05 NA 1320.22 348.04
NA NA 1325.53 567.64 NA NA 1366.04 250.5 NA 1365.89 305.75
NA NA 1360.86 548.22 NA NA 1401.94 290.49 NA 1326.75 347.29
NA NA 1346.46 531.06 NA NA 1404.72 285.07 NA 1332.08 346.05
NA NA 1312.08 575.1 NA NA 1365.19 211.31 NA 1326.25 396.3
NA NA 1342.72 444.02 NA NA 1419.47 196.36 NA 1337.83 299.31
NA NA 1340.53 403.6 NA NA 1422.31 199.37 NA 1375.82 401.83
NA NA 1316.52 537.5 NA NA 1414.08 217.69 NA 1371.5 305.56
NA NA 1320.36 530.85 NA NA 1365.58 385.44 NA 1311.79 334.03
NA NA 1365.62 577.34 NA NA 1410.2 294.32 NA 1371.53 355.24
NA NA 1364.97 464.05 NA NA 1380.24 254.28 NA 1352.12 349.96
NA NA 1346.72 579.73 NA NA 1404.84 289.93 NA 1351.38 349.09
NA NA 1313.61 412.53 NA NA 1367.19 269.34 NA 1329.38 325.51
NA NA 1311.66 566.67 NA NA 1377.41 202.57 NA 1363.75 315.98
NA NA 1353.72 579.48 NA NA 1416.92 229.13 NA 1346.38 298.37
NA NA 1335.83 465.46 NA NA 1417.13 226.19 NA 1328.26 359.87
NA NA 1355.64 513.69 NA NA 1401.09 291 NA 1376.79 347.22
NA NA 1339.51 446.44 NA NA 1418.52 283.58 NA 1328.48 356.67
NA NA 1314.12 560.66 NA NA 1375.99 266.89 NA 1324.2 351.27
NA NA 1350.53 512.6 NA NA 1378.68 220 NA 1367.28 355.41
NA NA 1356.81 577.59 NA NA 1406.34 298.82 NA 1368.26 352.46
