msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
86.48 1.32 NA NA 84.62 1.48 NA NA 88.77 NA NA
28.01 0.99 NA NA 26.15 0.93 NA NA 31.36 NA NA
88.49 1.3 NA NA 88.21 1.53 NA NA 92.67 NA NA
78.22 1.25 NA NA 78.1 1.75 NA NA 82.44 NA NA
94.85 1.15 NA NA 92.1 1.69 NA NA 97.15 NA NA
98.5 1.06 NA NA 96.01 1.36 NA NA 99.51 NA NA
59.9 1.65 NA NA 60.76 1.9 NA NA 64.65 NA NA
134.83 1.3 NA NA 131.51 5.92 NA NA 138.33 NA NA
90.06 1.35 NA NA 90.83 1.25 NA NA 92.2 NA NA
62.87 1.44 NA NA 62.13 1.67 NA NA 65.14 NA NA
128.86 1.33 NA NA 126.58 5.76 NA NA 131.08 NA NA
53.87 1.41 NA NA 51.11 5.57 NA NA 56.17 NA NA
105.39 1.28 NA NA 105.01 1.39 NA NA 109.78 NA NA
108.15 1.19 NA NA 107.73 31.94 NA NA 110.7 NA NA
30.16 1.18 NA NA 27.74 14.69 NA NA 32.45 NA NA
131.74 1.33 NA NA 128.38 15.33 NA NA 133.09 NA NA
119.64 1.19 NA NA 119.2 1.33 NA NA 123 NA NA
92.44 1.32 NA NA 91.48 18.92 NA NA 94.42 NA NA
82.38 0.92 NA NA 79.97 0.83 NA NA 84.48 NA NA
108.39 1.22 NA NA 104.53 1.37 NA NA 110.74 NA NA
63.35 1.4 NA NA 61.06 1.51 NA NA 66.22 NA NA
81.69 1.47 NA NA 82.21 6.5 NA NA 85.04 NA NA
156.1 1.02 NA NA 153.79 1.12 NA NA 159.11 NA NA
68.72 1.27 NA NA 67.43 1.4 NA NA 71.53 NA NA
17.55 1.25 NA NA 16.45 1.37 NA NA 19.48 NA NA
69.11 1.28 NA NA 67.75 1.45 NA NA 72.15 NA NA
52.64 1.17 NA NA 51.18 1.66 NA NA 56.92 NA NA
83.21 1.25 NA NA 79.97 1.41 NA NA 85.57 NA NA
102.05 1.15 NA NA 100.84 1.51 NA NA 105.97 NA NA
110.9 1.25 NA NA 109.81 14.57 NA NA 113.76 NA NA
57.81 0.93 NA NA 57.69 0.88 NA NA 62.22 NA NA
17.21 1.22 NA NA 15.52 6.08 NA NA 20.39 NA NA
22.58 1.07 NA NA 21.49 1.11 NA NA 26.37 NA NA
84.26 1.37 NA NA 82.58 1.37 NA NA 87.7 NA NA
67.56 1.12 NA NA 66.36 1.31 NA NA 70.41 NA NA
68.36 1.17 NA NA 68.1 1.33 NA NA 70.78 NA NA
69.27 1.2 NA NA 68.15 1.24 NA NA 74.32 NA NA
