msst_wide_ml msst_long_ml msst_wide_bayes msst_long_bayes cuts_wide_ml cuts_long_ml cuts_wide_bayes cuts_long_bayes tso_wide_ml tso_wide_bayes tso_long_bayes
1.23 0.59 NA NA 1.6 4.98 NA NA 1.73 NA NA
1.37 0.66 NA NA 1.42 0.57 NA NA 1.62 NA NA
1.38 0.63 NA NA 1.61 0.8 NA NA 2.6 NA NA
1.48 0.62 NA NA 1.71 0.65 NA NA 1.6 NA NA
1.39 0.58 NA NA 1.44 4.91 NA NA 1.62 NA NA
1.37 0.69 NA NA 1.56 0.74 NA NA 1.74 NA NA
1.38 0.56 NA NA 1.52 0.59 NA NA 1.69 NA NA
1.27 0.57 NA NA 1.36 0.65 NA NA 1.67 NA NA
1.29 0.55 NA NA 1.62 0.73 NA NA 1.66 NA NA
1.37 0.61 NA NA 1.58 0.57 NA NA 1.58 NA NA
1.33 0.58 NA NA 1.52 0.57 NA NA 1.63 NA NA
1.45 0.55 NA NA 1.62 0.58 NA NA 1.7 NA NA
1.36 0.72 NA NA 1.51 0.65 NA NA 1.63 NA NA
1.26 0.6 NA NA 1.5 0.6 NA NA 1.54 NA NA
1.45 0.77 NA NA 1.66 0.74 NA NA 1.6 NA NA
1.3 0.61 NA NA 1.51 13.64 NA NA 1.61 NA NA
1.41 0.66 NA NA 1.59 0.66 NA NA 1.77 NA NA
1.33 0.66 NA NA 1.6 0.64 NA NA 1.72 NA NA
1.47 0.72 NA NA 1.47 0.74 NA NA 1.69 NA NA
1.5 0.7 NA NA 1.44 0.67 NA NA 1.65 NA NA
1.34 0.58 NA NA 1.46 0.62 NA NA 1.68 NA NA
1.35 0.55 NA NA 1.52 4.88 NA NA 1.63 NA NA
1.28 0.55 NA NA 1.53 0.51 NA NA 1.54 NA NA
1.33 0.61 NA NA 1.48 0.66 NA NA 1.59 NA NA
1.51 0.59 NA NA 1.51 0.64 NA NA 1.76 NA NA
1.4 0.63 NA NA 1.51 9.21 NA NA 1.7 NA NA
1.32 0.58 NA NA 1.54 0.6 NA NA 1.75 NA NA
1.53 0.58 NA NA 1.46 0.67 NA NA 1.71 NA NA
1.32 0.57 NA NA 1.57 0.61 NA NA 1.71 NA NA
1.38 0.55 NA NA 1.6 0.59 NA NA 1.62 NA NA
1.36 0.67 NA NA 1.45 0.68 NA NA 1.76 NA NA
1.3 0.55 NA NA 1.49 0.58 NA NA 1.58 NA NA
1.45 0.61 NA NA 1.46 0.68 NA NA 1.76 NA NA
1.41 0.67 NA NA 1.61 0.66 NA NA 1.69 NA NA
1.43 0.59 NA NA 1.42 0.6 NA NA 1.64 NA NA
1.33 0.58 NA NA 1.48 0.61 NA NA 1.71 NA NA
1.45 0.6 NA NA 1.47 0.68 NA NA 1.8 NA NA
1.38 0.62 NA NA 1.54 0.76 NA NA 1.68 NA NA
1.4 0.6 NA NA 1.56 0.64 NA NA 1.64 NA NA
1.47 0.58 NA NA 1.59 0.73 NA NA 1.65 NA NA
1.31 0.56 NA NA 1.6 0.67 NA NA 1.69 NA NA
1.31 0.68 NA NA 1.45 0.7 NA NA 1.6 NA NA
1.31 0.56 NA NA 1.42 0.58 NA NA 1.64 NA NA
1.31 0.56 NA NA 1.44 0.61 NA NA 1.66 NA NA
1.34 0.61 NA NA 1.4 0.66 NA NA 1.69 NA NA
1.36 0.63 NA NA 1.62 0.8 NA NA 1.66 NA NA
1.26 0.69 NA NA 1.64 0.7 NA NA 1.59 NA NA
1.39 0.55 NA NA 1.48 0.68 NA NA 1.65 NA NA
1.48 0.7 NA NA 1.54 1.06 NA NA 1.7 NA NA
1.45 0.66 NA NA 1.47 0.66 NA NA 1.54 NA NA
1.36 0.56 NA NA 1.41 0.58 NA NA 1.61 NA NA
1.35 0.58 NA NA 1.59 0.81 NA NA 1.63 NA NA
1.38 0.67 NA NA 1.75 0.66 NA NA 1.65 NA NA
1.33 0.71 NA NA 1.6 13.65 NA NA 1.62 NA NA
1.37 0.58 NA NA 1.58 17.92 NA NA 1.81 NA NA
1.32 0.58 NA NA 1.59 0.58 NA NA 1.77 NA NA
1.29 0.59 NA NA 1.55 0.75 NA NA 1.62 NA NA
1.33 0.68 NA NA 1.57 22.05 NA NA 1.77 NA NA
1.32 0.54 NA NA 1.45 0.49 NA NA 1.65 NA NA
1.35 0.61 NA NA 1.59 0.64 NA NA 1.56 NA NA
1.43 0.69 NA NA 1.55 0.82 NA NA 1.63 NA NA
1.52 0.69 NA NA 1.67 0.59 NA NA 1.74 NA NA
1.34 0.64 NA NA 1.52 0.67 NA NA 1.57 NA NA
1.5 0.72 NA NA 1.61 0.76 NA NA 1.66 NA NA
1.33 0.59 NA NA 1.53 0.67 NA NA 1.56 NA NA
1.44 0.57 NA NA 1.52 0.75 NA NA 1.64 NA NA
1.35 0.62 NA NA 1.46 5.04 NA NA 1.63 NA NA
1.28 0.62 NA NA 1.54 26.72 NA NA 1.84 NA NA
1.36 0.61 NA NA 1.66 0.6 NA NA 1.74 NA NA
1.32 0.7 NA NA 1.4 0.74 NA NA 1.64 NA NA
1.37 0.72 NA NA 1.5 0.7 NA NA 1.61 NA NA
1.27 0.52 NA NA 1.41 0.47 NA NA 1.55 NA NA
1.41 0.61 NA NA 1.55 0.64 NA NA 1.81 NA NA
1.34 0.7 NA NA 1.38 0.59 NA NA 1.55 NA NA
1.3 0.66 NA NA 1.54 0.59 NA NA 1.64 NA NA
1.33 0.61 NA NA 1.46 0.62 NA NA 1.66 NA NA
1.46 0.63 NA NA 1.46 0.67 NA NA 1.59 NA NA
1.36 0.71 NA NA 1.58 0.63 NA NA 1.55 NA NA
1.35 0.57 NA NA 1.51 0.63 NA NA 1.57 NA NA
1.35 0.6 NA NA 1.66 0.79 NA NA 1.62 NA NA
1.3 0.64 NA NA 1.44 0.68 NA NA 1.67 NA NA
1.4 0.57 NA NA 1.77 0.62 NA NA 1.41 NA NA
1.28 0.63 NA NA 1.35 52.34 NA NA 1.67 NA NA
1.32 0.53 NA NA 1.46 0.67 NA NA 1.53 NA NA
1.34 0.66 NA NA 1.31 0.59 NA NA 1.7 NA NA
1.3 0.61 NA NA 1.59 0.65 NA NA 1.7 NA NA
1.37 0.59 NA NA 1.53 0.63 NA NA 1.64 NA NA
1.31 0.56 NA NA 1.41 0.59 NA NA 1.63 NA NA
1.35 0.62 NA NA 1.72 0.71 NA NA 1.65 NA NA
1.29 0.66 NA NA 1.51 0.66 NA NA 1.7 NA NA
1.27 0.6 NA NA 1.61 0.61 NA NA 1.67 NA NA
1.28 0.67 NA NA 1.6 0.74 NA NA 1.61 NA NA
1.3 0.55 NA NA 1.73 0.62 NA NA 1.62 NA NA
1.32 0.61 NA NA 1.44 0.61 NA NA 1.68 NA NA
1.3 0.56 NA NA 1.64 0.7 NA NA 1.66 NA NA
1.34 0.64 NA NA 1.5 0.63 NA NA 1.68 NA NA
1.21 0.7 NA NA 1.61 0.59 NA NA 1.59 NA NA
1.28 0.66 NA NA 1.55 0.65 NA NA 1.73 NA NA
1.35 0.6 NA NA 1.67 0.71 NA NA 1.68 NA NA
1.35 0.68 NA NA 1.51 22.18 NA NA 1.81 NA NA
