1	1	1	6	4	0	1	2	3	4	2	5	6	2	1	6	2	1	1	5	5
2	0	1	0	2	-1	1	0	3	1	2	2	2	-1	0	0	1	0	0	0	1
3	-1	1	0	0	0	0	1	1	0	0	2	0	0	-1	0	0	0	1	2	0
4	3	2	5	3	2	3	6	3	-1	1	0	3	0	3	3	3	3	3	5	6
5	3	3	4	4	-2	2	1	2	1	1	4	1	0	2	2	0	1	3	1	2
6	-3	0	-5	0	0	1	-1	0	-1	0	-2	2	1	0	0	1	0	1	2	1
7	1	2	2	0	0	2	-1	1	-1	3	0	1	0	2	3	2	0	2	5	2
8	4	5	6	3	3	2	1	3	0	3	1	0	1	3	1	1	5	4	9	6
9	2	0	2	3	3	3	6	3	1	3	4	4	2	3	3	3	2	2	4	4
10	3	2	5	4	2	3	2	5	2	2	1	3	4	3	4	3	3	1	0	4
11	3	1	5	0	3	0	0	3	0	1	0	0	2	0	3	2	-1	0	-2	0
12	1	2	1	2	5	1	3	4	1	1	0	2	0	3	1	1	-1	0	0	0
13	1	1	6	3	1	3	6	4	6	3	6	4	2	1	4	3	1	2	5	3
14	0	3	2	4	2	3	3	2	0	2	3	2	0	3	4	3	1	2	1	3
15	2	3	2	1	1	2	1	3	4	3	6	5	5	4	7	5	4	3	4	6
16	-2	-2	-2	-2	-3	-1	-1	0	-4	-4	-7	-1	0	-1	-1	1	0	0	1	1
17	2	2	2	1	1	1	0	2	0	1	0	3	0	2	4	4	0	1	3	2
18	2	5	5	6	3	6	7	5	3	5	5	2	2	4	3	5	3	6	8	6
19	2	2	2	2	0	1	0	1	0	1	-1	0	0	2	1	2	1	1	1	0
20	3	3	3	2	3	2	4	3	2	4	6	3	2	4	7	3	2	3	1	3
21	5	5	4	5	6	5	7	7	2	3	3	5	2	3	1	4	0	1	0	2
22	2	3	5	3	2	2	5	5	1	4	3	4	0	1	2	2	0	3	1	2
23	2	3	3	4	3	2	6	3	4	4	6	6	1	3	6	4	5	3	6	4
24	5	4	6	5	4	2	5	5	3	4	6	3	0	1	0	3	6	2	5	3
25	2	2	1	5	2	4	3	4	1	2	2	4	2	3	1	3	2	3	2	5
26	5	5	6	4	5	4	5	5	9	5	9	6	6	3	7	6	4	4	4	7
27	4	3	6	5	6	4	5	6	2	3	3	4	1	1	5	3	2	1	3	2
28	2	3	2	2	3	1	2	2	0	3	0	1	2	1	1	2	-1	2	-1	0
29	8	4	9	5	5	3	10	6	2	2	4	4	2	1	3	2	0	1	4	2
30	-1	0	-2	0	0	1	-2	0	0	3	4	2	3	2	3	2	-2	1	0	3
31	1	1	1	2	1	2	1	4	1	0	0	3	3	3	3	7	3	2	6	4
32	1	2	5	7	2	3	2	3	0	1	-1	1	3	1	1	4	1	2	2	3
33	1	2	3	3	-2	0	0	0	0	0	0	1	-2	0	0	0	0	0	1	1
34	0	1	-1	0	0	1	2	0	0	2	3	1	1	3	5	3	4	2	4	4
35	0	0	3	1	4	3	5	3	-1	1	0	1	0	0	3	1	0	1	1	0
36	-1	2	-2	3	0	3	1	3	-2	1	-2	2	-1	2	1	3	0	3	1	2
37	0	1	3	3	2	3	5	4	0	3	4	4	1	3	4	4	0	0	1	2
38	2	3	6	5	3	3	5	4	5	4	4	5	2	2	4	5	0	3	1	3
39	0	0	-4	1	0	1	0	3	4	1	2	4	3	2	2	4	2	3	1	6
40	5	3	4	3	4	4	4	4	1	3	1	2	4	4	4	3	2	2	5	4
41	2	2	2	2	1	3	1	1	1	1	2	1	2	3	2	3	2	3	1	2
42	2	4	3	4	2	2	3	4	2	2	1	3	4	3	5	4	8	4	8	6
43	2	3	8	5	5	3	5	4	4	4	4	4	8	4	11	7	4	3	5	5
44	-2	0	0	-1	-3	0	-2	-1	-1	1	0	-1	-1	2	1	1	-1	1	2	0
45	-1	0	1	1	1	1	3	0	0	1	2	1	0	1	1	0	0	2	3	2
46	3	2	6	6	3	5	6	5	3	3	6	6	1	1	0	3	0	2	3	5
47	2	1	4	3	0	2	2	3	0	0	1	1	5	3	8	5	1	2	4	4
48	5	2	4	4	3	4	4	5	4	3	3	3	2	3	1	2	4	3	4	4
49	-1	1	-3	1	4	2	2	5	2	3	1	5	6	5	6	8	4	4	4	6
50	-1	1	4	1	0	1	0	0	2	2	4	3	2	2	3	3	2	1	3	2
51	4	4	4	5	4	3	4	5	0	0	0	2	4	2	2	3	3	1	1	4
52	2	4	4	6	1	2	1	4	0	2	4	3	2	3	2	3	0	4	3	4
53	2	3	3	4	4	2	6	5	4	4	5	6	4	3	3	5	3	5	5	5
54	1	2	2	1	0	1	4	1	-1	0	1	1	0	0	-1	2	-1	0	-2	0
55	3	2	7	5	6	4	7	7	5	2	7	6	4	2	5	4	6	4	9	9
56	-5	0	-4	-1	-3	-2	-3	-2	-3	-1	-3	0	-2	0	0	0	0	0	0	1
57	6	5	7	7	4	4	5	7	5	4	4	7	5	5	6	6	3	4	4	4
58	0	2	2	2	0	0	1	1	1	1	1	3	1	1	1	3	-1	1	1	2
59	0	3	2	4	1	2	2	4	1	3	3	5	-1	1	-2	2	0	2	0	2
60	2	2	4	0	1	2	1	1	1	0	3	2	2	2	2	0	4	2	5	4
61	3	2	1	4	2	1	2	2	3	3	2	4	3	2	3	3	5	4	4	4
62	4	3	6	2	2	4	3	4	4	4	7	4	5	2	5	4	3	3	6	4
63	3	3	4	2	2	2	4	2	4	4	5	6	3	3	5	3	2	1	4	1
64	3	3	3	5	7	4	5	8	5	2	3	7	2	2	-1	4	2	1	0	5
65	1	2	0	4	0	1	2	3	-1	0	0	0	1	3	3	2	1	2	2	4
66	3	2	5	5	1	1	3	5	0	1	2	4	4	1	5	5	5	4	8	6
67	0	2	4	4	1	3	3	4	2	3	3	4	4	3	5	5	1	0	3	1
68	2	4	4	5	4	4	6	5	3	4	3	4	3	3	2	3	4	3	4	4
69	1	1	0	3	0	1	-1	1	0	2	2	2	0	2	-1	2	0	2	1	3
70	0	0	2	2	1	0	0	2	2	2	2	1	3	1	4	5	3	3	4	3
71	6	3	8	4	6	4	8	6	4	2	4	4	2	0	1	1	0	1	0	3
72	2	3	4	6	2	3	3	5	4	4	2	4	3	4	4	3	2	5	4	5
73	-2	0	-1	2	-2	0	-1	0	0	0	0	1	1	2	3	2	0	0	0	1
74	2	3	3	4	3	3	2	5	3	3	0	3	0	2	-2	3	2	3	4	2
75	3	1	2	2	2	1	3	3	2	3	2	3	2	1	6	4	4	4	7	5
76	0	0	3	2	1	3	2	4	0	1	0	1	2	3	3	4	4	4	7	5
77	3	4	7	6	4	4	7	5	1	3	2	2	1	3	2	4	1	5	5	5
78	3	3	2	4	3	3	1	6	1	2	2	3	3	3	2	4	5	3	9	7
79	2	1	2	4	0	1	0	2	-2	0	1	2	1	1	2	3	2	3	5	4
80	1	2	4	4	0	2	2	3	0	3	2	3	0	2	2	2	1	3	0	1
81	4	4	3	3	3	2	1	3	2	3	5	2	2	3	4	3	3	3	3	2
82	1	2	4	3	2	2	0	3	2	3	2	4	3	2	3	5	1	0	0	3
83	4	3	5	5	1	1	3	3	1	1	1	2	1	2	0	4	2	2	0	3
84	0	2	0	1	0	2	3	3	0	2	2	0	-3	0	0	0	1	1	5	3
85	4	2	6	3	2	1	1	3	1	1	0	2	-1	1	0	0	2	2	2	2
86	2	2	3	5	1	2	0	2	2	2	0	0	0	2	1	4	0	2	3	2
87	2	1	2	5	1	1	0	2	0	0	0	2	1	2	3	4	0	1	1	1
88	0	1	3	2	0	0	0	0	0	0	3	2	-3	0	0	0	-1	0	0	1
89	3	5	5	5	4	5	4	5	4	2	2	2	-1	1	0	3	0	2	0	3
90	1	1	2	0	-3	0	-2	0	-5	0	-3	-1	-2	0	-1	0	-1	0	0	0
91	0	1	0	4	-1	-2	-2	0	-2	0	-1	2	0	1	-1	3	-1	0	0	1
92	1	1	6	5	0	2	4	3	5	1	5	6	2	0	2	3	0	3	2	4
93	4	1	5	4	4	2	4	7	6	2	5	5	4	4	8	5	2	2	3	2
94	0	4	1	3	2	2	2	3	0	3	2	1	3	2	3	3	6	4	8	4
95	-1	-1	0	0	-1	0	1	3	-3	-1	0	0	-1	0	1	1	0	0	1	2
96	1	2	0	4	1	1	-1	3	6	4	6	7	6	4	5	6	2	2	1	5
97	0	0	0	3	0	0	-1	1	-2	-1	0	0	0	0	0	1	0	0	1	3
98	-1	1	2	0	-1	1	-2	-1	0	0	-1	0	-2	0	0	0	0	0	1	0
99	1	3	5	5	4	2	7	3	2	3	5	4	2	3	4	4	3	3	6	5
100	3	3	5	5	5	5	9	7	2	2	5	3	4	2	6	4	2	3	7	4
