1	3	2	2	2	3	3	5	4	2	1	3	3	1	1	2	2	2	2	0	2
2	3	2	4	2	1	1	6	2	0	2	2	1	2	1	6	3	4	3	7	5
3	4	4	8	5	5	6	10	6	5	5	5	3	6	4	7	6	8	6	8	7
4	1	4	3	3	3	3	5	4	2	2	5	3	1	3	5	2	4	1	3	3
5	2	3	4	4	3	1	7	2	4	4	5	4	3	3	6	4	5	4	8	7
6	6	7	6	6	6	5	9	6	5	5	10	6	3	4	5	5	8	4	9	6
7	6	5	6	6	3	4	6	4	5	4	4	4	4	2	6	5	0	1	2	0
8	1	2	4	3	0	0	2	0	4	3	5	2	5	4	5	5	0	0	0	0
9	3	2	3	4	2	2	2	1	0	1	3	0	1	1	3	0	0	1	2	1
10	3	1	2	2	0	1	0	1	4	4	4	4	7	3	9	5	2	2	1	2
11	4	5	6	7	6	4	8	8	6	5	9	6	2	4	6	6	6	5	6	6
12	3	3	3	4	6	3	5	3	4	3	5	3	6	3	8	5	4	2	2	4
13	6	4	9	5	4	2	3	4	4	2	4	2	9	6	9	8	1	3	4	4
14	4	2	5	4	5	4	7	5	3	3	5	3	5	2	6	5	5	4	8	4
15	2	2	3	3	3	3	5	1	3	2	4	2	5	4	7	4	2	2	4	1
16	3	5	7	4	5	5	9	6	5	5	8	7	6	4	8	7	5	4	9	6
17	3	3	4	4	7	4	9	5	3	3	4	4	2	3	5	4	3	4	4	4
18	0	1	2	0	2	1	2	2	1	1	0	2	1	2	1	2	-1	0	1	1
19	5	4	7	5	5	5	3	4	6	5	5	4	2	3	6	4	1	2	3	3
20	8	4	8	6	4	2	4	4	1	3	1	1	2	1	3	3	0	2	2	2
21	4	4	7	7	2	2	5	3	1	2	0	2	3	2	6	4	0	2	4	3
22	3	3	2	2	2	1	3	3	1	3	5	2	6	3	9	4	4	3	6	4
23	3	2	2	3	2	2	7	3	4	3	4	3	1	1	3	3	2	1	1	2
24	6	4	6	4	3	0	2	3	1	1	1	1	1	0	3	1	1	0	1	3
25	1	2	3	2	2	2	5	4	5	1	5	4	2	2	4	2	2	2	3	2
26	1	2	0	2	1	0	0	2	0	1	0	0	2	2	2	3	1	1	0	0
27	9	5	12	6	5	5	4	4	3	4	7	6	5	2	6	5	4	3	4	5
28	2	1	2	3	4	3	6	3	4	3	5	5	4	4	5	4	4	3	4	2
29	1	1	1	1	2	2	1	2	6	4	5	4	1	0	3	1	2	1	4	1
30	6	6	9	6	8	4	5	6	3	4	4	3	7	5	7	5	6	5	8	4
31	5	4	4	3	3	3	5	4	4	3	5	3	4	4	4	3	6	5	9	7
32	3	2	6	4	6	3	7	4	4	3	6	4	1	2	3	2	1	2	2	2
33	5	4	4	4	5	4	3	4	5	4	6	4	5	5	9	5	8	6	13	8
34	8	6	8	7	6	4	6	5	2	4	4	2	4	4	7	3	6	5	6	5
35	4	5	7	6	6	5	8	6	6	5	10	6	1	3	4	2	6	4	5	7
36	6	4	7	4	5	4	7	4	4	4	6	4	6	4	7	5	4	4	6	4
37	3	2	3	2	6	4	6	5	5	4	7	3	3	2	4	4	3	3	6	5
38	3	3	6	4	5	3	6	4	4	3	9	6	1	1	3	4	3	3	5	4
39	5	4	7	3	4	5	5	5	6	3	8	6	3	3	2	2	6	4	8	6
40	4	3	4	3	6	4	8	6	1	1	1	1	3	2	5	3	5	4	5	5
41	2	1	1	2	1	1	1	2	2	1	2	2	2	2	3	2	2	2	5	2
42	4	3	5	5	0	0	1	3	6	3	4	5	5	3	7	4	6	4	6	4
43	1	3	5	4	1	2	3	4	0	1	0	1	1	1	1	0	1	1	1	1
44	8	6	9	7	6	5	8	7	6	3	7	6	8	7	12	9	7	6	11	7
45	4	4	6	4	8	4	11	5	3	5	4	4	7	7	7	7	4	4	6	5
46	2	3	5	2	1	2	1	4	1	2	6	3	3	2	5	5	0	0	4	3
47	5	3	6	5	1	2	1	2	3	2	0	2	7	3	5	4	3	3	5	3
48	0	0	1	1	0	2	0	2	2	1	5	3	4	3	7	4	3	2	2	3
49	5	4	8	5	9	5	7	5	7	5	9	5	5	3	7	6	5	3	7	5
50	1	1	0	2	3	2	4	3	4	3	2	3	4	2	3	2	3	3	2	2
51	6	4	4	3	1	1	3	3	4	2	7	4	3	4	5	3	5	3	4	4
52	3	5	5	5	3	3	7	5	3	2	5	3	0	1	0	0	9	5	7	6
53	4	4	6	4	5	3	5	5	2	4	3	5	4	4	6	4	4	3	6	4
54	8	4	8	5	4	6	6	9	5	4	5	4	6	5	10	7	6	4	8	5
55	5	4	10	6	1	1	3	1	1	3	4	3	5	2	5	6	5	2	6	4
56	7	5	7	5	5	3	8	5	8	4	5	8	7	4	8	6	3	4	5	2
57	2	1	2	1	1	2	1	1	1	2	3	0	1	1	0	2	3	2	4	2
58	7	3	9	6	4	4	8	6	2	3	2	3	3	4	6	4	5	3	5	5
59	2	2	2	3	1	1	3	1	4	4	8	6	4	3	3	3	3	3	5	3
60	5	3	7	5	3	3	3	4	5	5	7	6	2	2	2	4	4	2	5	4
61	3	3	7	4	2	2	3	2	3	3	4	3	6	3	7	4	6	4	6	6
62	0	2	-1	1	3	2	4	1	4	4	4	2	2	1	2	2	3	2	6	3
63	6	3	8	2	2	3	3	3	4	2	7	4	1	3	4	4	3	2	4	1
64	0	0	0	-1	3	2	3	1	1	2	3	3	3	3	3	3	3	2	3	1
65	4	3	3	3	2	3	5	2	2	2	1	2	4	3	5	4	2	1	1	3
66	5	4	6	3	7	5	10	7	4	4	5	3	9	4	9	5	2	2	2	3
67	4	4	5	3	3	3	8	7	5	4	7	5	2	3	2	3	4	2	6	4
68	1	2	1	4	4	2	5	5	4	4	8	5	0	1	-1	0	7	3	5	4
69	4	3	6	3	5	5	6	6	4	4	9	5	4	4	6	4	3	4	6	5
70	7	5	9	8	6	4	8	6	10	4	9	7	3	4	4	4	3	4	9	4
