ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 NA NA NA NA NA NA NA NA 0.007356302113831 0.0371619167115664 0.011168331641235 0.0138625521093776 0.0162662439031353 0.023291746752322 0.0159623146024093 0.0179319354748644 0.01461300271867 0.0179934609945692 0.0133062621484227 0.0139751377123593
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.00779333546129671 0.0365507058970988 0.0117772493731158 0.0151012645304114 0.0163075592579924 0.0226209128089946 0.0160673996369574 0.0186422919795782 0.0145361674511082 0.0179552260291398 0.0133269554923999 0.0139748754342782
cuts_wide_bayes_r1 0.0441154554919665 0.0607774576735294 0.0390888901748778 0.049718475047517 0.0252432007750066 0.0502462757888942 0.0178488178702238 0.0282865681174178 0.0361113423204096 0.034122037632802 0.0341576912746358 0.0375525203558227 0.0260370876312492 0.0181273153484346 0.0263200910382342 0.0253355382029817 0.0149737906713649 0.0181217157737453 0.0141460930594211 0.0156494538027564
cuts_long_bayes_r1 0.0446096130347146 0.0606909529268059 0.0389186558935482 0.0496774546601508 0.0250490696432962 0.0503737978149311 0.016837839271243 0.0279450926390461 0.0367699423177476 0.0342797802204338 0.0344548167459213 0.0378631197181924 0.0265382084305319 0.0182156233093474 0.0264418893765103 0.0255409452360531 0.0151451643426348 0.0181905516955288 0.0141971588576161 0.0158246384229597
tso_wide_bayes_r1 0.0382215150494568 0.034666596224217 0.0362242206969336 0.0389560181779975 0.000496439424234275 0.000216006776151882 0.000580415223723276 0.000397149843567811 0.0381890389045476 0.0346485299577994 0.0361848711929462 0.0389245205525052 0.0271540646648833 0.01835972011719 0.0276479910357714 0.026109685587324 0.0155784831969461 0.0182217839957912 0.0141909510494258 0.0159921441399011
tso_long_bayes_r1 0.0381053552105301 0.0346933962655402 0.0360098799532231 0.0389644842007918 0.000496720819986478 0.00021748040514698 0.000581479462788302 0.000396208206668123 0.0380738363646926 0.0346710139273765 0.0359783515887534 0.0389390987054835 0.0271634098225717 0.0183837555989798 0.0272602665756693 0.0261935394005799 0.0154968983181361 0.0182261489810291 0.0144738168315433 0.0159162910840585
msst_wide_bayes_r2 NA NA NA NA NA NA NA NA 0.0127917513136393 0.033100282421403 0.0147394100836702 0.0141000238172264 0.0172033682421317 0.0198890061305012 0.017478349137853 0.0181523090810289 0.0136266832412479 0.0158483926419787 0.0130780545173003 0.0149881391004512
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0128410176933346 0.0332873615732509 0.0154573293457591 0.0147277602640051 0.0170641742321322 0.0198176418427035 0.0178039013898433 0.0181797092691852 0.0136512166969008 0.016053130192434 0.0132869797025236 0.01483901720369
cuts_wide_bayes_r2 0.0449262323006109 0.0642944886566394 0.0390538970300092 0.0511059158541678 0.0250342927870523 0.0522059368815288 0.0182351340694427 0.0338484523614846 0.0364376664870372 0.0310973352641303 0.0340492498151715 0.0379884732414495 0.0269909147554911 0.0165288909726834 0.0264976167316067 0.0260706775839717 0.0138603749783602 0.0160834134896957 0.0133726936338936 0.0152182478738023
cuts_long_bayes_r2 0.0452148607136055 0.0659732287680846 0.0397367022366389 0.0512230051039871 0.0245162655866662 0.0535907906386889 0.0183401790122141 0.0339366842178103 0.036951255581836 0.0315851872060513 0.0345381437465387 0.0381469166522587 0.0275202804921221 0.0167464068123493 0.0267112948998376 0.0260776929194303 0.0137239976376977 0.0163718000491659 0.0133104603720051 0.0153481443143588
tso_wide_bayes_r2 0.0383248485922729 0.0319970188712839 0.0358281875406276 0.0391360170688274 0.000302453738778297 0.000107692268943177 0.000345497116004435 0.00024096721554222 0.0383054630451022 0.0319882211584852 0.0358111146693274 0.0391211413457878 0.0282783028945418 0.0168395069606199 0.0273727040214034 0.0266151861489831 0.0139626838347599 0.0165846551627275 0.0136637093223057 0.0155488088699398
tso_long_bayes_r2 0.0384879629872791 0.0317031415804512 0.0365769027688577 0.0387863577957194 0.000302177909906502 0.00010779644972024 0.000347022913041768 0.000242286763482653 0.0384728364525147 0.0316944404591198 0.0365584858263376 0.0387728782345602 0.0285244483725637 0.0167481428029271 0.028008181148537 0.0262708122865611 0.0140643239973086 0.0164057282622756 0.013735660755256 0.015525499333597
