ccon_pred_y1 ccon_pred_y2 ccon_pred_y3 ccon_pred_y4 ucon_upred_y1 ucon_upred_y2 ucon_upred_y3 ucon_upred_y4 tcon_con_y1 tcon_con_y2 tcon_con_y3 tcon_con_y4 spe_y1 spe_y2 spe_y3 spe_y4 rel_y1 rel_y2 rel_y3 rel_y4
msst_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r1 NA NA NA NA NA NA NA NA 0.0145047120222103 0.0190848307446585 0.0138744283102207 0.0180132517146627 0.013206321301564 0.0153806664989066 0.0143592793183401 0.0166801191842135 0.00578113253541152 0.00817336940618004 0.00564889959559998 0.00704109577666786
cuts_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r1 0.0153130054129917 0.0185462285847579 0.0138072132321047 0.016095715353708 0.00165733616748235 0.00674044298338167 0.0032151247814135 0.00565826239951649 0.0152251182738818 0.0183942892360119 0.0137413209397136 0.0160402407523357 0.0134372991502605 0.0144967032085195 0.0127281009369598 0.0134891144407481 0.00595859711825377 0.00792551063163087 0.00513794479156288 0.00683274882973715
tso_wide_bayes_r1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r1 0.0164263748831832 0.0197401264273875 0.0148276800824563 0.0173093002657379 0.00933008353463842 0.00846935997843237 0.00970395444474842 0.00892995417424178 0.0146341568892303 0.0171522802619109 0.0136824616794399 0.0152735348330121 0.0118327830512478 0.0120361645229668 0.0117869782158866 0.0116264510129261 0.00606175871660727 0.00846918918811035 0.00523931897422315 0.00721780178183764
msst_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r2 NA NA NA NA NA NA NA NA 0.0152023764888777 0.0190908895304688 0.0144468656860781 0.0124061778230047 0.0135946485371793 0.0147644400169557 0.0134791080633086 0.0117782309042855 0.00610232510278593 0.00854603852847099 0.00525797712953734 0.0069024797090856
cuts_wide_bayes_r2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r2 0.0161458726335385 0.0196908765948418 0.0157202484504469 0.0154571174962816 0.00128373536190688 0.00736886409464384 0.00316182517818691 0.0042435015331901 0.0160526491244828 0.0195588069858063 0.0155455198760735 0.0155089073259392 0.0139954774086993 0.0151974054030797 0.0142279639516826 0.0132027655041915 0.00601828130575907 0.00821912892181137 0.00500703937595654 0.00684633635202606
